name,Size,Ties,Pairs,Density,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Closeness Centrality,Betweenness Centrality,in_degree,out_degree,degree,bug
org.apache.ivy.ant.IvyBuildList,11.0,30.0,110.0,27.272727966308594,1.0,9.090909004211426,62.34042739868164,38.50197219848633,40.0,0.7272727489471436,0.0,0.0,0.342691190706679,0.0,0.0,11.0,11.0,0
org.apache.ivy.ant.IvyBuildNumber,8.0,14.0,56.0,25.0,3.0,37.5,50.63829803466797,51.072959899902344,21.0,0.75,0.0,0.0,0.326605504587156,0.0,0.0,8.0,8.0,1
org.apache.ivy.ant.IvyCacheFileset,2.0,1.0,2.0,50.0,1.0,50.0,8.510638236999512,85.10638427734375,0.5,0.5,0.0,0.0,0.229434447300771,0.0,0.0,2.0,2.0,0
org.apache.ivy.ant.IvyCachePath,2.0,1.0,2.0,50.0,1.0,50.0,8.510638236999512,85.10638427734375,0.5,0.5,0.0,0.0,0.229434447300771,0.0,0.0,2.0,2.0,0
org.apache.ivy.ant.IvyCacheTask,15.0,45.0,210.0,21.428571701049805,1.0,6.666666507720947,59.36170196533203,40.72992706298828,82.5,0.7857142686843872,23.0,10.952381134033203,0.296173044925124,0.00318367634976082,2.0,13.0,15.0,0
org.apache.ivy.ant.IvyCheck,3.0,4.0,6.0,66.66666412353516,1.0,33.33333206176758,33.61701965332031,72.8110580444336,1.0,0.3333333432674408,0.0,0.0,0.286176232821341,0.0,0.0,3.0,3.0,0
org.apache.ivy.ant.IvyCleanCache,5.0,6.0,20.0,30.0,1.0,20.0,36.59574508666992,63.003662109375,7.0,0.699999988079071,0.0,0.0,0.327777777777777,0.0,0.0,5.0,5.0,0
org.apache.ivy.ant.IvyConfigure,1.0,0.0,0.0,0.0,1.0,100.0,3.4042553901672363,100.0,0.0,0.0,0.0,0.0,0.24946996466431,0.0,0.0,1.0,1.0,0
org.apache.ivy.ant.IvyConvertPom,7.0,9.0,42.0,21.428571701049805,1.0,14.285714149475098,48.9361686706543,61.4973258972168,16.5,0.7857142686843872,0.0,0.0,0.321818181818181,0.0,0.0,7.0,7.0,0
org.apache.ivy.ant.IvyDeliver,10.0,22.0,90.0,24.44444465637207,1.0,10.0,48.9361686706543,55.82524108886719,34.0,0.7555555701255798,8.0,8.88888931274414,0.327205882352941,0.000521899775434135,2.0,9.0,11.0,0
org.apache.ivy.ant.IvyExtractFromSources,3.0,1.0,6.0,16.66666603088379,2.0,66.66666412353516,31.914894104003906,98.68421173095703,2.5,0.8333333134651184,0.0,0.0,0.246633593196314,0.0,0.0,3.0,3.0,0
org.apache.ivy.ant.IvyFindRevision,6.0,14.0,30.0,46.66666793823242,1.0,16.66666603088379,50.212764739990234,50.86206817626953,8.0,0.5333333611488342,0.0,0.0,0.325367647058823,0.0,0.0,6.0,6.0,1
org.apache.ivy.ant.IvyInfo,11.0,27.0,110.0,24.545454025268555,1.0,9.090909004211426,55.74468231201172,40.683231353759766,41.5,0.7545454502105713,0.0,0.0,0.341040462427745,0.0,0.0,11.0,11.0,1
org.apache.ivy.ant.IvyInstall,9.0,23.0,72.0,31.94444465637207,1.0,11.11111068725586,52.12765884399414,48.32347106933594,24.5,0.6805555820465088,0.0,0.0,0.332394366197183,0.0,0.0,9.0,9.0,0
org.apache.ivy.ant.IvyListModules,6.0,12.0,30.0,40.0,1.0,16.66666603088379,51.27659606933594,55.275230407714844,9.0,0.6000000238418579,0.0,0.0,0.326869806094182,0.0,0.0,6.0,6.0,1
org.apache.ivy.ant.IvyMakePom,9.0,9.0,72.0,12.5,2.0,22.22222137451172,43.40425491333008,61.63142013549805,31.5,0.875,8.0,11.11111068725586,0.313759859772129,0.00161956176563988,1.0,9.0,10.0,0
org.apache.ivy.ant.IvyPostResolveTask,18.0,75.0,306.0,24.509803771972656,1.0,5.55555534362793,65.31914520263672,36.943443298339844,115.5,0.7549019455909729,19.899999618530273,6.503267765045166,0.339063992359121,0.000943503366390995,4.0,14.0,18.0,1
org.apache.ivy.ant.IvyPublish,10.0,20.0,90.0,22.22222137451172,2.0,20.0,54.680850982666016,50.59054946899414,35.0,0.7777777910232544,6.0,6.666666507720947,0.330570902394106,0.000829134109449856,1.0,10.0,11.0,0
org.apache.ivy.ant.IvyReport,12.0,28.0,132.0,21.212121963500977,1.0,8.333333015441895,59.787235260009766,41.75334167480469,52.0,0.7878788113594055,0.0,0.0,0.3342776203966,0.0,0.0,12.0,12.0,1
org.apache.ivy.ant.IvyRepositoryReport,15.0,51.0,210.0,24.285715103149414,1.0,6.666666507720947,58.51063919067383,36.32761001586914,79.5,0.7571428418159485,0.0,0.0,0.347058823529411,0.0,0.0,15.0,15.0,0
org.apache.ivy.ant.IvyResolve,13.0,40.0,156.0,25.64102554321289,2.0,15.384614944458008,63.61701965332031,42.23163986206055,58.0,0.7435897588729858,1.5,0.9615384340286255,0.338108882521489,2.04146441047044e-05,1.0,12.0,13.0,0
org.apache.ivy.ant.IvyRetrieve,7.0,14.0,42.0,33.33333206176758,1.0,14.285714149475098,51.0638313293457,57.83132553100586,14.0,0.6666666865348816,0.0,0.0,0.324817518248175,0.0,0.0,7.0,7.0,0
org.apache.ivy.ant.IvyTask,28.0,99.0,756.0,13.095237731933594,1.0,3.5714285373687744,65.74468231201172,36.05601119995117,328.5,0.8690476417541504,80.75,10.681217193603516,0.338446788111217,0.00230884787465933,17.0,11.0,28.0,0
org.apache.ivy.ant.IvyVar,3.0,3.0,6.0,50.0,1.0,33.33333206176758,33.191490173339844,69.95515441894531,1.5,0.5,0.0,0.0,0.32387923147301,0.0,0.0,3.0,3.0,0
org.apache.ivy.ant.PackageMapping,2.0,1.0,2.0,50.0,1.0,50.0,31.914894104003906,98.68421173095703,0.5,0.5,0.0,0.0,0.245564229950319,0.0,1.0,1.0,2.0,0
org.apache.ivy.core.ExecutionRelativeUrlResolver,1.0,0.0,0.0,0.0,1.0,100.0,1.4893616437911987,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
org.apache.ivy.core.IvyContext,37.0,136.0,1332.0,10.210209846496582,1.0,2.702702760696411,74.25531768798828,30.164216995239258,598.0,0.8978978991508484,307.028564453125,23.050193786621094,0.335929892891918,0.045595606611264,30.0,9.0,39.0,0
org.apache.ivy.core.IvyPatternHelper,32.0,69.0,992.0,6.9556450843811035,4.0,12.5,62.12765884399414,38.37056350708008,461.5,0.930443525314331,147.3333282470703,14.852150917053223,0.25219298245614,0.0104938746326231,26.0,7.0,33.0,1
org.apache.ivy.core.IvyThread,5.0,7.0,20.0,35.0,1.0,20.0,10.425532341003418,81.66666412353516,6.5,0.6499999761581421,1.5,7.5,0.252002913328477,0.000659637306812213,4.0,1.0,5.0,0
org.apache.ivy.core.LogOptions,7.0,6.0,42.0,14.285714149475098,2.0,28.571428298950195,21.489360809326172,58.04597854614258,18.0,0.8571428656578064,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0
org.apache.ivy.core.NormalRelativeUrlResolver,2.0,1.0,2.0,50.0,1.0,50.0,24.46808433532715,97.45762634277344,0.5,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0
org.apache.ivy.core.RelativeUrlResolver,7.0,5.0,42.0,11.904762268066406,2.0,28.571428298950195,34.46808624267578,72.64573669433594,18.5,0.8809523582458496,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0
org.apache.ivy.core.cache.ArtifactOrigin,27.0,89.0,702.0,12.678062438964844,1.0,3.7037036418914795,48.51063919067383,30.359519958496094,306.5,0.87321937084198,22.0,3.1339030265808105,0.198732718894009,0.000194745623453149,25.0,2.0,27.0,0
org.apache.ivy.core.cache.CacheDownloadOptions,6.0,11.0,30.0,36.66666793823242,1.0,16.66666603088379,21.06382942199707,52.105262756347656,9.5,0.6333333253860474,3.5,11.666666984558105,0.174506828528072,0.000451807198259706,5.0,1.0,6.0,0
org.apache.ivy.core.cache.CacheMetadataOptions,7.0,13.0,42.0,30.952381134033203,1.0,14.285714149475098,23.404254913330078,48.24561309814453,14.5,0.6904761791229248,1.8333333730697632,4.365079402923584,0.172413793103448,5.20627431664949e-05,5.0,2.0,7.0,0
org.apache.ivy.core.cache.CacheUtil,2.0,2.0,2.0,100.0,1.0,50.0,29.787233352661133,86.9565200805664,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0
org.apache.ivy.core.cache.DefaultRepositoryCacheManager,50.0,168.0,2450.0,6.857142925262451,1.0,2.0,73.82978820800781,25.126720428466797,1141.0,0.9314285516738892,582.4444580078125,23.773242950439453,0.348133198789101,0.0265585888854078,4.0,49.0,53.0,1
org.apache.ivy.core.cache.DefaultResolutionCacheManager,6.0,7.0,30.0,23.33333396911621,2.0,33.33333206176758,47.021278381347656,65.19174194335938,11.5,0.7666666507720947,9.0,30.0,0.251641137855579,0.0031665381300186,2.0,5.0,7.0,0
org.apache.ivy.core.cache.DownloadListener,9.0,26.0,72.0,36.11111068725586,1.0,11.11111068725586,29.787233352661133,45.45454406738281,23.0,0.6388888955116272,5.333333492279053,7.407407283782959,0.211138310893512,0.00171439418307143,4.0,5.0,9.0,0
org.apache.ivy.core.cache.ModuleDescriptorMemoryCache,7.0,11.0,42.0,26.190475463867188,1.0,14.285714149475098,42.978721618652344,65.58441925048828,15.5,0.738095223903656,2.0,4.761904716491699,0.239749826268241,0.00479970965839495,1.0,6.0,7.0,0
org.apache.ivy.core.cache.ModuleDescriptorProvider,5.0,9.0,20.0,45.0,1.0,20.0,30.63829803466797,71.64179229736328,5.5,0.550000011920929,0.0,0.0,0.216436637390213,0.0,3.0,2.0,5.0,0
org.apache.ivy.core.cache.ModuleDescriptorWriter,6.0,12.0,30.0,40.0,1.0,16.66666603088379,34.25531768798828,61.450382232666016,9.0,0.6000000238418579,0.0,0.0,0.210494203782794,0.0,4.0,2.0,6.0,0
org.apache.ivy.core.cache.ParserSettingsMonitor,5.0,5.0,20.0,25.0,1.0,20.0,28.29787254333496,78.69822692871094,7.5,0.75,4.0,20.0,0.2320107599193,0.00178741924202409,3.0,3.0,6.0,1
org.apache.ivy.core.cache.RepositoryCacheManager,27.0,124.0,702.0,17.663818359375,1.0,3.7037036418914795,64.25531768798828,28.899520874023438,289.0,0.8233618140220642,162.8333282470703,23.19563102722168,0.265180630284396,0.00706519685275716,14.0,14.0,28.0,1
org.apache.ivy.core.cache.ResolutionCacheManager,23.0,76.0,506.0,15.019762992858887,1.0,4.34782600402832,57.446807861328125,35.952064514160156,215.0,0.8498023748397827,5.916666507720947,1.1693017482757568,0.245376955903271,0.000318363584451458,22.0,1.0,23.0,0
org.apache.ivy.core.check.CheckEngine,15.0,53.0,210.0,25.238094329833984,1.0,6.666666507720947,64.04255676269531,34.557979583740234,78.5,0.7476190328598022,29.5,14.047618865966797,0.305580159433126,0.00150634653338938,1.0,14.0,15.0,0
org.apache.ivy.core.check.CheckEngineSettings,4.0,5.0,12.0,41.66666793823242,1.0,25.0,35.10638427734375,73.00885009765625,3.5,0.5833333134651184,0.0,0.0,0.221153846153846,0.0,2.0,2.0,4.0,0
org.apache.ivy.core.deliver.DefaultPublishingDRResolver,6.0,11.0,30.0,36.66666793823242,1.0,16.66666603088379,38.085105895996094,64.62094116210938,9.5,0.6333333253860474,1.8333333730697632,6.111111164093018,0.253863134657836,9.70743548517653e-05,3.0,3.0,6.0,0
org.apache.ivy.core.deliver.DeliverEngine,16.0,29.0,240.0,12.083333015441895,1.0,6.25,58.29787063598633,41.07946014404297,105.5,0.8791666626930237,104.5,43.54166793823242,0.283018867924528,0.0110893677391031,1.0,15.0,16.0,0
org.apache.ivy.core.deliver.DeliverEngineSettings,4.0,4.0,12.0,33.33333206176758,1.0,25.0,36.38298034667969,67.32283782958984,4.0,0.6666666865348816,0.3333333432674408,2.777777671813965,0.210880195599022,2.47669618866766e-05,3.0,1.0,4.0,0
org.apache.ivy.core.deliver.DeliverOptions,8.0,13.0,56.0,23.214284896850586,1.0,12.5,38.72340393066406,61.904762268066406,21.5,0.7678571343421936,6.5,11.607142448425293,0.277108433734939,0.00258375565855921,5.0,3.0,8.0,0
org.apache.ivy.core.deliver.PublishingDependencyRevisionResolver,7.0,13.0,42.0,30.952381134033203,1.0,14.285714149475098,41.27659606933594,61.39240646362305,14.5,0.6904761791229248,1.5,3.5714285373687744,0.253303964757709,9.48060610623537e-05,5.0,2.0,7.0,0
org.apache.ivy.core.event.EventManager,22.0,59.0,462.0,12.770563125610352,1.0,4.545454502105713,52.553192138671875,42.43986129760742,201.5,0.8722943663597107,117.86666870117188,25.512266159057617,0.212307692307692,0.0144942979989843,15.0,8.0,23.0,0
org.apache.ivy.core.event.FilteredIvyListener,4.0,5.0,12.0,41.66666793823242,1.0,25.0,13.191489219665527,66.66666412353516,3.5,0.5833333134651184,0.0,0.0,0.207956600361663,0.0,1.0,3.0,4.0,0
org.apache.ivy.core.event.IvyEvent,28.0,49.0,756.0,6.481481552124023,2.0,7.142857074737549,55.95744705200195,39.78820037841797,353.5,0.9351851940155029,177.5,23.478836059570312,0.261363636363636,0.0188613306077336,23.0,6.0,29.0,0
org.apache.ivy.core.event.IvyEventFilter,13.0,18.0,156.0,11.538461685180664,1.0,7.692307472229004,21.06382942199707,56.57143020629883,69.0,0.8846153616905212,38.5,24.679487228393555,0.212177121771217,0.00857395200741336,4.0,11.0,15.0,0
org.apache.ivy.core.event.IvyListener,9.0,17.0,72.0,23.61111068725586,1.0,11.11111068725586,25.53191566467285,67.7966079711914,27.5,0.7638888955116272,4.166666507720947,5.787036895751953,0.207456404088995,0.00174795922364719,8.0,1.0,9.0,0
org.apache.ivy.core.event.download.DownloadEvent,6.0,5.0,30.0,16.66666603088379,1.0,16.66666603088379,41.0638313293457,69.92753601074219,12.5,0.8333333134651184,4.5,15.0,0.251641137855579,0.00109497525301295,3.0,3.0,6.0,0
org.apache.ivy.core.event.download.EndArtifactDownloadEvent,7.0,12.0,42.0,28.571428298950195,1.0,14.285714149475098,24.893617630004883,49.576271057128906,15.0,0.7142857313156128,1.5,3.5714285373687744,0.221864951768488,0.000533805138441528,1.0,6.0,7.0,0
org.apache.ivy.core.event.download.NeedArtifactEvent,4.0,4.0,12.0,33.33333206176758,1.0,25.0,23.82978630065918,69.13580322265625,4.0,0.6666666865348816,1.0,8.333333015441895,0.221153846153846,0.00053229294258192,1.0,3.0,4.0,0
org.apache.ivy.core.event.download.PrepareDownloadEvent,3.0,2.0,6.0,33.33333206176758,1.0,33.33333206176758,28.29787254333496,80.60606384277344,2.0,0.6666666865348816,0.0,0.0,0.208333333333333,0.0,1.0,2.0,3.0,0
org.apache.ivy.core.event.download.StartArtifactDownloadEvent,5.0,7.0,20.0,35.0,1.0,20.0,24.042552947998047,59.788360595703125,6.5,0.6499999761581421,1.0,5.0,0.221437740693196,0.00053229294258192,1.0,4.0,5.0,0
org.apache.ivy.core.event.publish.EndArtifactPublishEvent,4.0,5.0,12.0,41.66666793823242,1.0,25.0,25.106382369995117,69.4117660522461,3.5,0.5833333134651184,1.0,8.333333015441895,0.220588235294117,0.000800707707662296,1.0,3.0,4.0,0
org.apache.ivy.core.event.publish.PublishEvent,6.0,8.0,30.0,26.66666603088379,1.0,16.66666603088379,43.40425491333008,62.769229888916016,11.0,0.7333333492279053,2.6666667461395264,8.88888931274414,0.261363636363636,0.000729983502008634,2.0,4.0,6.0,0
org.apache.ivy.core.event.publish.StartArtifactPublishEvent,4.0,5.0,12.0,41.66666793823242,1.0,25.0,25.106382369995117,69.4117660522461,3.5,0.5833333134651184,1.0,8.333333015441895,0.220588235294117,0.000800707707662296,1.0,3.0,4.0,0
org.apache.ivy.core.event.resolve.EndResolveDependencyEvent,7.0,17.0,42.0,40.47618865966797,1.0,14.285714149475098,47.021278381347656,47.021278381347656,12.5,0.5952380895614624,1.0,2.3809523582458496,0.263157894736842,0.000800707707662296,1.0,6.0,7.0,0
org.apache.ivy.core.event.resolve.EndResolveEvent,4.0,4.0,12.0,33.33333206176758,1.0,25.0,25.744680404663086,66.850830078125,4.0,0.6666666865348816,1.0,8.333333015441895,0.225785340314136,0.000800707707662296,1.0,3.0,4.0,0
org.apache.ivy.core.event.resolve.ResolveDependencyEvent,6.0,10.0,30.0,33.33333206176758,1.0,16.66666603088379,42.553192138671875,64.93506622314453,10.0,0.6666666865348816,2.0,6.666666507720947,0.261958997722095,4.28638790023356e-05,2.0,4.0,6.0,0
org.apache.ivy.core.event.resolve.ResolveEvent,4.0,3.0,12.0,25.0,1.0,25.0,24.680850982666016,88.54962158203125,4.5,0.75,2.0,16.66666603088379,0.214819427148194,0.000107031062663236,2.0,2.0,4.0,0
org.apache.ivy.core.event.resolve.StartResolveDependencyEvent,5.0,9.0,20.0,45.0,1.0,20.0,42.978721618652344,59.58702087402344,5.5,0.550000011920929,1.0,5.0,0.259203606311044,0.000800707707662296,1.0,4.0,5.0,0
org.apache.ivy.core.event.resolve.StartResolveEvent,3.0,2.0,6.0,33.33333206176758,1.0,33.33333206176758,25.106382369995117,76.62337493896484,2.0,0.6666666865348816,1.0,16.66666603088379,0.212307692307692,0.000800707707662296,1.0,2.0,3.0,0
org.apache.ivy.core.event.retrieve.EndRetrieveEvent,4.0,4.0,12.0,33.33333206176758,1.0,25.0,35.10638427734375,83.33333587646484,4.0,0.6666666865348816,1.0,8.333333015441895,0.248559077809798,0.000800707707662296,1.0,3.0,4.0,0
org.apache.ivy.core.event.retrieve.RetrieveEvent,5.0,5.0,20.0,25.0,1.0,20.0,35.95744705200195,85.78680419921875,7.5,0.75,2.0,10.0,0.25219298245614,7.29963240491082e-05,2.0,3.0,5.0,0
org.apache.ivy.core.event.retrieve.StartRetrieveEvent,4.0,4.0,12.0,33.33333206176758,1.0,25.0,35.10638427734375,83.33333587646484,4.0,0.6666666865348816,1.0,8.333333015441895,0.248559077809798,0.000800707707662296,1.0,3.0,4.0,0
org.apache.ivy.core.install.InstallEngine,30.0,126.0,870.0,14.482758522033691,2.0,6.666666507720947,71.48936462402344,27.206478118896484,372.0,0.8551723957061768,112.74285888671875,12.958949089050293,0.319444444444444,0.00382705761099608,1.0,29.0,30.0,0
org.apache.ivy.core.install.InstallEngineSettings,8.0,16.0,56.0,28.571428298950195,1.0,12.5,43.191490173339844,53.421051025390625,20.0,0.7142857313156128,3.3333332538604736,5.952381134033203,0.249277456647398,0.000197745087531055,3.0,5.0,8.0,0
org.apache.ivy.core.install.InstallOptions,6.0,10.0,30.0,33.33333206176758,1.0,16.66666603088379,24.893617630004883,58.793968200683594,10.0,0.6666666865348816,2.0,6.666666507720947,0.143272425249169,0.000625760140490066,4.0,2.0,6.0,0
org.apache.ivy.core.module.descriptor.AbstractArtifact,5.0,9.0,20.0,45.0,1.0,20.0,38.085105895996094,64.62094116210938,5.5,0.550000011920929,0.0,0.0,0.247311827956989,0.0,2.0,3.0,5.0,0
org.apache.ivy.core.module.descriptor.AbstractIncludeExcludeRule,7.0,5.0,42.0,11.904762268066406,3.0,42.85714340209961,17.021276473999023,62.99212646484375,18.5,0.8809523582458496,5.0,11.904762268066406,0.777777777777777,2.2682937894116e-05,2.0,5.0,7.0,0
org.apache.ivy.core.module.descriptor.Artifact,83.0,373.0,6806.0,5.4804582595825195,4.0,4.819277286529541,68.0851058959961,18.8568058013916,3216.5,0.9451954364776611,138.4166717529297,2.0337448120117188,0.246781115879828,0.0334033776788771,80.0,3.0,83.0,0
org.apache.ivy.core.module.descriptor.Configuration,16.0,41.0,240.0,17.08333396911621,1.0,6.25,37.65957260131836,36.04888153076172,99.5,0.8291666507720947,17.66666603088379,7.361111164093018,0.210237659963436,0.0020777053036745,14.0,3.0,17.0,0
org.apache.ivy.core.module.descriptor.ConfigurationAware,3.0,1.0,6.0,16.66666603088379,2.0,66.66666412353516,9.14893627166748,81.13207244873047,2.5,0.8333333134651184,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0
org.apache.ivy.core.module.descriptor.DefaultArtifact,21.0,58.0,420.0,13.809523582458496,1.0,4.761904716491699,58.9361686706543,38.36565017700195,181.0,0.8619047403335571,23.83333396911621,5.67460298538208,0.247844827586206,0.00125186667813578,17.0,4.0,21.0,0
org.apache.ivy.core.module.descriptor.DefaultDependencyArtifactDescriptor,7.0,7.0,42.0,16.66666603088379,3.0,42.85714340209961,24.680850982666016,63.736263275146484,17.5,0.8333333134651184,5.0,11.904762268066406,0.203180212014134,2.00365951398025e-05,2.0,5.0,7.0,0
org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor,31.0,122.0,930.0,13.118279457092285,2.0,6.451612949371338,56.38298034667969,30.4247989654541,404.0,0.8688172101974487,143.18333435058594,15.39605712890625,0.268273716951788,0.00972625566114888,17.0,15.0,32.0,1
org.apache.ivy.core.module.descriptor.DefaultExcludeRule,6.0,10.0,30.0,33.33333206176758,1.0,16.66666603088379,17.23404312133789,55.47945022583008,10.0,0.6666666865348816,2.0,6.666666507720947,0.642857142857142,0.000895203856240975,2.0,4.0,6.0,0
org.apache.ivy.core.module.descriptor.DefaultIncludeRule,5.0,7.0,20.0,35.0,1.0,20.0,14.468085289001465,64.15093994140625,6.5,0.6499999761581421,1.0,5.0,0.642857142857142,0.000719821321820086,1.0,4.0,5.0,0
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor,40.0,211.0,1560.0,13.525641441345215,1.0,2.5,70.42552947998047,25.738725662231445,674.5,0.8647435903549194,184.5500030517578,11.83012866973877,0.287979966611018,0.00489658743111371,13.0,30.0,43.0,1
org.apache.ivy.core.module.descriptor.DependencyArtifactDescriptor,11.0,24.0,110.0,21.81818199157715,1.0,9.090909004211426,34.46808624267578,42.40837860107422,43.0,0.7818182110786438,3.8333332538604736,3.4848484992980957,0.201283547257876,2.1582995429568e-05,10.0,2.0,12.0,0
org.apache.ivy.core.module.descriptor.DependencyDescriptor,62.0,302.0,3782.0,7.985193252563477,1.0,1.6129032373428345,68.51063537597656,21.087099075317383,1740.0,0.9201480746269226,329.3761901855469,8.7090482711792,0.251641137855579,0.0136907970531403,55.0,8.0,63.0,0
org.apache.ivy.core.module.descriptor.DependencyDescriptorMediator,7.0,17.0,42.0,40.47618865966797,1.0,14.285714149475098,30.851064682006836,46.925567626953125,12.5,0.5952380895614624,0.0,0.0,0.201518691588785,0.0,6.0,1.0,7.0,0
org.apache.ivy.core.module.descriptor.ExcludeRule,11.0,37.0,110.0,33.6363639831543,1.0,9.090909004211426,34.25531768798828,40.45226287841797,36.5,0.6636363863945007,4.25,3.8636362552642822,0.714285714285714,0.000150620480952105,8.0,3.0,11.0,0
org.apache.ivy.core.module.descriptor.IncludeRule,10.0,22.0,90.0,24.44444465637207,1.0,10.0,30.0,47.79661178588867,34.0,0.7555555701255798,4.833333492279053,5.370370388031006,0.714285714285714,8.11407349423953e-05,7.0,3.0,10.0,0
org.apache.ivy.core.module.descriptor.License,8.0,13.0,56.0,23.214284896850586,1.0,12.5,30.63829803466797,47.6821174621582,21.5,0.7678571343421936,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0
org.apache.ivy.core.module.descriptor.MDArtifact,10.0,26.0,90.0,28.88888931274414,1.0,10.0,52.34042739868164,44.40433120727539,32.0,0.7111111283302307,7.0,7.777777671813965,0.254612546125461,0.00049364921926506,5.0,5.0,10.0,0
org.apache.ivy.core.module.descriptor.ModuleDescriptor,96.0,541.0,9120.0,5.9320173263549805,1.0,1.0416666269302368,77.02127838134766,17.13204002380371,4289.5,0.9406798481941223,1464.2684326171875,16.055574417114258,0.264976958525345,0.0257440934975668,83.0,16.0,99.0,0
org.apache.ivy.core.module.descriptor.OverrideDependencyDescriptorMediator,6.0,11.0,30.0,36.66666793823242,1.0,16.66666603088379,41.27659606933594,60.061920166015625,9.5,0.6333333253860474,0.0,0.0,0.25,0.0,3.0,3.0,6.0,0
org.apache.ivy.core.module.id.ArtifactId,18.0,67.0,306.0,21.895423889160156,1.0,5.55555534362793,39.1489372253418,33.51548385620117,119.5,0.7810457348823547,3.0,0.9803921580314636,1.0,1.36097627364696e-05,17.0,1.0,18.0,0
org.apache.ivy.core.module.id.ArtifactRevisionId,14.0,36.0,182.0,19.78022003173828,1.0,7.142857074737549,51.70212936401367,45.335819244384766,73.0,0.8021978139877319,16.0,8.79120922088623,0.246604717655468,0.000435142528891111,10.0,4.0,14.0,0
org.apache.ivy.core.module.id.ModuleId,57.0,284.0,3192.0,8.89724349975586,1.0,1.7543859481811523,72.55319213867188,21.664548873901367,1454.0,0.9110275506973267,0.0,0.0,0.0,0.0,57.0,0.0,57.0,0
org.apache.ivy.core.module.id.ModuleRevisionId,149.0,815.0,22052.0,3.695809841156006,3.0,2.013422727584839,82.97872161865234,14.391143798828125,10618.5,0.9630419015884399,7574.2548828125,34.34724807739258,0.324553151458137,0.22407812542461,146.0,5.0,151.0,1
org.apache.ivy.core.module.id.ModuleRules,12.0,31.0,132.0,23.484848022460938,1.0,8.333333015441895,64.89361572265625,43.44729232788086,50.5,0.7651515007019043,13.75,10.416666984558105,0.248917748917748,0.00172175613589226,5.0,7.0,12.0,0
