name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,Size,Ties,Pairs,Density,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Closeness_Centrality,Betweenness_Centrality,in_degree,out_degree,degree,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,bug
org.apache.ivy.ant.IvyBuildList,37,4,0,16,108,516,0,0,29,0.916666667,1130,0.928571429,0,0.650485437,0.16953317,2,3,29.16216216,5,1.6486,11,30,110,27.27272797,1,9.090909004,62.3404274,38.5019722,40,0.727272749,0,0,0.342691191,0,0,11,11,0.331765498,-0.266874643,-0.204821014,-0.483012338,-0.018119874,-0.105281469,-0.002787317,0.116585866,-0.203075518,0.293849806,0.196475937,-0.106365024,0.08303983,0.141234886,0.025847539,0.066409449,0.138732942,-0.045379157,0.072676141,0.167444029,0.144212117,0.15050323,-0.020683695,0.145007989,0.088728684,0.203470122,-0.177539297,-0.266548964,0.018522766,-0.143626466,-0.126817484,0.024390513,0
org.apache.ivy.ant.IvyBuildNumber,25,4,0,18,73,200,1,0,18,0.854166667,666,1,0,0.736263736,0.38,0,0,25.32,13,1.92,8,14,56,25,3,37.5,50.63829803,51.0729599,21,0.75,0,0,0.326605505,0,0,8,8,0.252457146,-0.117774653,-0.091924517,-0.51620548,-0.129199384,-0.135354678,-0.076232023,0.18145824,-0.154016081,0.105465047,-0.013567373,-0.161515214,0.028618668,0.06556864,0.19898674,-0.187894748,0.197380638,-0.143540129,0.101662709,0.234987754,-0.126153031,0.166641222,0.114002389,-0.045648618,0.281760499,0.066688306,-0.108123095,-0.051794639,0.239494686,-0.082405465,-0.287899743,-0.058865403,1
org.apache.ivy.ant.IvyCacheFileset,8,6,0,6,41,22,0,0,5,0.714285714,204,1,0,0.938053097,0.40625,2,2,24.375,5,1.75,2,1,2,50,1,50,8.510638237,85.10638428,0.5,0.5,0,0,0.229434447,0,0,2,2,0.196399665,0.22089841,0.174329333,-0.108008247,-0.215131357,0.136360376,-0.275608187,-0.287818887,-0.146301458,-0.051324151,-0.294822019,0.109137969,-0.123213773,-0.102544645,-0.115635418,0.321995907,-0.119279311,0.080386034,0.294928768,-0.167038497,0.083538183,0.204167973,0.034030912,-0.075285998,-0.166675306,-0.219707193,0.144194311,0.117141811,-0.023566722,-0.23384791,0.145524007,-0.056857812,0
org.apache.ivy.ant.IvyCachePath,5,6,0,6,24,2,0,0,5,0.625,88,1,0,0.963636364,0.7,2,2,16.2,1,0.8,2,1,2,50,1,50,8.510638237,85.10638428,0.5,0.5,0,0,0.229434447,0,0,2,2,0.196399665,0.22089841,0.174329333,-0.108008247,-0.215131357,0.136360376,-0.275608187,-0.287818887,-0.146301458,-0.051324151,-0.294822019,0.109137969,-0.123213773,-0.102544645,-0.115635418,0.321995907,-0.119279311,0.080386034,0.294928768,-0.167038497,0.083538183,0.204167973,0.034030912,-0.075285998,-0.166675306,-0.219707193,0.144194311,0.117141811,-0.023566722,-0.23384791,0.145524007,-0.056857812,0
org.apache.ivy.ant.IvyCacheTask,3,5,2,16,38,3,2,0,1,2,159,0,0,0.981132075,1,0,0,52,1,0.6667,15,45,210,21.4285717,1,6.666666508,59.36170197,40.72992706,82.5,0.785714269,23,10.95238113,0.296173045,0.003183676,2,13,15,0.299258148,-0.019217797,0.21113487,-0.39121269,-0.218623163,-0.085609729,-0.34922395,-0.268287953,-0.116047331,0.045832296,-0.214228094,0.027381879,0.005398878,0.153174492,-0.183851078,-0.0523137,-0.044026942,0.29740744,0.233152123,-0.086039011,0.044005671,0.061188381,0.010935563,-0.176030932,0.006456466,-0.30874107,0.171060144,0.036804565,-0.074719997,-0.126359792,0.057461986,-0.037130536,0
org.apache.ivy.ant.IvyCheck,7,4,0,7,27,0,0,0,7,0.611111111,147,1,0,0.917808219,0.357142857,0,0,19.57142857,1,0.8571,3,4,6,66.66666412,1,33.33333206,33.61701965,72.81105804,1,0.333333343,0,0,0.286176233,0,0,3,3,0.17051715,-0.139143055,0.02600952,-0.490116905,0.105484283,-0.204525468,-0.141158725,0.168893984,-0.112600555,-0.002786511,0.243926256,0.101013192,-0.048088707,0.226900503,0.008484397,-0.135639815,0.153076949,-0.127068056,0.267907977,0.147719793,-0.054569033,0.190576112,0.063637928,0.113974526,0.10024267,-0.006868751,-0.057233246,-0.279105379,0.2668886,-0.156234175,-0.20977467,0.184877448,0
org.apache.ivy.ant.IvyCleanCache,6,4,0,6,19,3,0,0,6,0.8,94,0.5,0,0.930555556,0.444444444,1,1,14,1,0.8333,5,6,20,30,1,20,36.59574509,63.00366211,7,0.699999988,0,0,0.327777778,0,0,5,5,0.202525366,-0.051870094,0.086233481,-0.394862791,-0.022827434,-0.228590477,-0.201102007,0.278187719,-0.2492792,0.08869952,-0.060116552,0.004531537,0.166020637,0.15528193,-0.033710604,-0.108459736,0.165763069,-0.078656147,0.156278101,0.156114371,-0.164041786,0.364117916,-0.160950395,-0.125510425,0.227361498,-0.059262134,-0.008294506,-0.27087781,0.220026494,0.103165144,-0.041406359,-0.105315175,0
org.apache.ivy.ant.IvyConfigure,21,3,0,4,54,0,0,0,19,0.858333333,233,0.5,1,0.660714286,0.375,1,1,9.80952381,2,1,1,0,0,0,1,100,3.40425539,100,0,0,0,0,0.249469965,0,0,1,1,0.039259382,-0.069999505,0.117533309,-0.100300779,0.196732209,0.058115648,0.051345059,0.087636373,-0.186885756,-0.332804014,0.192640136,0.398788069,-0.193568319,-0.0630739,0.011950759,-0.008124489,0.195848588,-0.197409612,0.248272722,0.118086116,-0.197897957,-0.246565711,-0.086458337,0.009297281,-0.054639619,0.079920187,-0.119077611,0.259623499,-0.378571033,0.026157804,0.184620255,-0.065818909,0
org.apache.ivy.ant.IvyConvertPom,6,4,0,8,23,0,0,0,6,0.4,143,1,0,0.930555556,0.666666667,1,1,22.5,1,0.8333,7,9,42,21.4285717,1,14.28571415,48.93616867,61.4973259,16.5,0.785714269,0,0,0.321818182,0,0,7,7,0.250335268,-0.173832699,-0.151495933,-0.216133231,0.244723472,-0.152601002,-0.113081064,0.091547837,-0.197467039,0.344902327,0.104300842,-0.019045626,0.340769043,0.069162865,-0.143656433,0.054691493,0.186674799,-0.351812202,0.102649733,0.171334482,0.088405401,-0.094918699,-0.132496273,0.03262697,0.169714346,0.262183998,-0.055503387,0.03398963,0.12040505,-0.145589565,-0.160778483,0.148653541,0
org.apache.ivy.ant.IvyDeliver,32,4,0,16,81,406,2,0,27,0.925558313,504,1,0,0.683673469,0.3,1,3,14.34375,1,0.9688,10,22,90,24.44444466,1,10,48.93616867,55.82524109,34,0.75555557,8,8.888889313,0.327205882,0.0005219,2,9,11,0.214560862,-0.220452024,0.048520403,-0.369103149,0.026987124,-0.099156442,-0.018714827,0.267774164,-0.212388751,0.263665509,0.133902892,-0.048222139,-0.235451815,0.042427883,0.105385658,-0.179551094,0.176736083,-0.076986891,0.052838316,0.066113579,0.144994631,0.168421107,0.084274431,0.190884932,-0.096395058,0.025432448,-0.407351066,-0.150698017,0.227169754,0.06005186,-0.125326568,-0.204784839,0
org.apache.ivy.ant.IvyExtractFromSources,17,3,0,15,78,84,0,0,15,0.8515625,413,1,0,0.698113208,0.254901961,1,1,22.82352941,6,1.2353,3,1,6,16.66666603,2,66.66666412,31.9148941,98.68421173,2.5,0.833333313,0,0,0.246633593,0,0,3,3,0.13739281,-0.138512,-0.118570523,-0.31086809,-0.070347556,-0.169801276,0.152708318,0.071444793,-0.079582226,0.257547316,-0.210514483,-0.157658188,-0.309988793,-0.153970168,0.087675757,-0.217103809,-0.094079039,0.019277423,-0.246323581,-0.065440271,-0.064710173,-0.12671773,0.346102654,0.039531597,0.104285975,0.032976089,-0.068245203,0.416764439,0.028474302,-0.097593682,-0.223144129,0.079752626,0
org.apache.ivy.ant.IvyFindRevision,12,4,0,8,24,30,0,0,12,0.8,124,1,0,0.858974359,0.708333333,0,0,8.916666667,1,0.9167,6,14,30,46.66666794,1,16.66666603,50.21276474,50.86206818,8,0.533333361,0,0,0.325367647,0,0,6,6,0.252457146,-0.117774653,-0.091924517,-0.51620548,-0.129199384,-0.135354678,-0.076232023,0.18145824,-0.154016081,0.105465047,-0.013567373,-0.161515214,0.028618668,0.06556864,0.19898674,-0.187894748,0.197380638,-0.143540129,0.101662709,0.234987754,-0.126153031,0.166641222,0.114002389,-0.045648618,0.281760499,0.066688306,-0.108123095,-0.051794639,0.239494686,-0.082405465,-0.287899743,-0.058865403,1
org.apache.ivy.ant.IvyInfo,15,4,0,13,64,57,0,0,14,0.821428571,411,1,0,0.827160494,0.306666667,1,2,26,5,1.2,11,27,110,24.54545403,1,9.090909004,55.74468231,40.68323135,41.5,0.75454545,0,0,0.341040462,0,0,11,11,0.309623105,-0.202944119,-0.198534536,-0.409430917,-0.060991767,-0.01744604,-0.094887647,0.127498693,-0.189576181,0.314595974,0.054647531,-0.092050925,0.233380888,0.180799045,0.158713944,0.025318396,0.223262606,-0.10582334,0.05750257,0.248626642,0.094118558,0.140211632,-0.002123239,0.076075649,0.238837786,0.240803156,-0.140294357,-0.079867548,0.117464198,0.066355625,-0.216475519,0.025068078,1
org.apache.ivy.ant.IvyInstall,25,4,0,10,49,224,0,0,25,0.90530303,304,1,0,0.736263736,0.37,2,3,10.72,1,0.96,9,23,72,31.94444466,1,11.11111069,52.12765884,48.32347107,24.5,0.680555582,0,0,0.332394366,0,0,9,9,0.251195794,-0.208873468,0.167396539,-0.520583674,-0.204789263,-0.17077991,-0.332273413,0.08095956,0.054499604,0.008541704,-0.054232096,-0.287024102,0.01732023,0.158813138,0.008006508,-0.066041576,0.298314588,-0.236988472,-0.040219511,0.141509743,-0.019882011,0.111063145,0.072537029,-0.022747838,0.175102863,-0.126402782,-0.025634142,-0.112371672,0.175036495,-0.064459816,-0.022807872,0.085565219,0
org.apache.ivy.ant.IvyListModules,16,4,0,8,27,68,0,0,16,0.847619048,175,1,0,0.817073171,0.71875,0,0,9.5,1,0.9375,6,12,30,40,1,16.66666603,51.27659607,55.27523041,9,0.600000024,0,0,0.326869806,0,0,6,6,0.219268899,-0.21911484,-0.079767573,-0.479814098,0.01805186,-0.253717733,-0.138497323,0.399790444,-0.054605213,0.062762094,-0.142461696,-0.048270354,-0.043156287,0.068190761,0.09252718,-0.305367634,0.034290836,-0.107865969,0.030770522,0.281599945,-0.209882821,0.188097114,0.126650468,-0.161698425,0.043719787,-0.018477059,0.053860788,-0.192252713,0.124182817,-0.028080204,-0.063087961,-0.093618642,1
org.apache.ivy.ant.IvyMakePom,10,4,0,10,38,3,1,0,9,0.666666667,207,1,0,0.881578947,0.65,1,1,19.3,2,1,9,9,72,12.5,2,22.22222137,43.40425491,61.63142014,31.5,0.875,8,11.11111069,0.31375986,0.001619562,1,9,10,0.240033052,-0.291775284,-0.104098751,-0.235871095,0.153138977,-0.209408995,-0.108520138,0.171863158,-0.339386877,0.207701498,0.09321963,-0.064216987,0.274723288,-0.131321325,-0.199542529,-0.078900996,0.07341908,-0.17558778,-0.07174665,-0.038006584,0.130271816,0.31298649,-0.213163875,0.161259268,0.142996493,0.314386467,-0.093372926,-0.066179029,0.082349895,-0.012689074,0.060759606,-0.007553384,0
org.apache.ivy.ant.IvyPostResolveTask,38,4,4,21,104,613,4,0,29,0.897683398,839,1,1,0.644230769,0.22556391,1,1,20.71052632,18,1.8158,18,75,306,24.50980377,1,5.555555344,65.3191452,36.9434433,115.5,0.754901946,19.89999962,6.503267765,0.339063992,0.000943503,4,14,18,0.350593437,-0.198933707,0.410399144,-0.427837845,-0.227487257,0.016412591,-0.344111727,-0.120878832,-0.01577591,0.063664785,-0.1433604,-0.144834553,-0.010587779,0.167212366,-0.176428611,-0.027988965,0.255178317,-0.07560582,0.071936044,0.018584847,0.047765185,0.114299854,0.086136498,0.015371859,0.127086473,-0.038302208,0.064468084,-0.033202629,0.09267531,-0.147548618,0.00346857,0.206341012,1
org.apache.ivy.ant.IvyPublish,45,4,0,13,113,814,1,0,45,0.943722944,636,1,0,0.603603604,0.306666667,3,5,12.66666667,2,1,10,20,90,22.22222137,2,20,54.68085098,50.59054947,35,0.777777791,6,6.666666508,0.330570902,0.000829134,1,10,11,0.231241431,-0.110950214,-0.005589652,-0.395012818,0.038793306,-0.133687424,-0.134925318,0.215762119,-0.090377175,0.278651286,-0.116872701,0.038463977,-0.291129193,-0.090364582,0.01677371,-0.431234154,0.059905553,-0.099367685,-0.006904913,0.154579242,-0.236148997,0.190867206,-0.13556148,-0.011216844,-0.167244868,-0.145835624,-0.197327822,-0.157193073,0.106938646,0.053694757,-0.17588902,-0.087458813,0
org.apache.ivy.ant.IvyReport,35,4,0,16,103,429,0,0,28,0.894117647,824,0.933333333,1,0.663366337,0.314285714,2,4,22.11428571,2,1,12,28,132,21.21212196,1,8.333333015,59.78723526,41.75334167,52,0.787878811,0,0,0.33427762,0,0,12,12,0.246849125,-0.138349431,0.046946387,-0.527170901,0.094507887,-0.165180286,-0.194367525,-0.041548603,-0.241266818,-0.0023419,-0.098745855,0.010543904,0.067205896,0.171815448,-0.253503908,-0.398990215,-0.050938126,0.199960405,-0.055236837,0.069683076,-0.054285243,0.121699419,-0.035985172,-0.089380408,0.268357369,-0.143336953,0.115031751,-0.053558633,-0.009364996,-0.037164498,-0.023224711,-0.224324424,1
org.apache.ivy.ant.IvyRepositoryReport,37,4,0,19,107,526,0,0,30,0.909259259,659,0.933333333,0,0.650485437,0.32972973,2,3,16.40540541,3,1.027,15,51,210,24.2857151,1,6.666666508,58.51063919,36.32761002,79.5,0.757142842,0,0,0.347058824,0,0,15,15,0.31590864,-0.267526979,0.046348513,-0.430062017,-0.026864429,-0.090620495,-0.150006499,-0.103025455,-0.254526823,-0.118300522,-0.152133985,-0.270101026,0.175715649,0.160540545,-0.139002768,-0.14316143,-0.026690216,0.195213109,-0.010306432,0.088371589,0.129624737,0.278837028,-0.016524169,-0.086777374,0.319205565,0.046848954,0.108209903,-0.012934518,-0.00390513,0.04656353,0.116588738,-0.217491956,0
org.apache.ivy.ant.IvyResolve,47,4,0,15,108,865,1,0,45,0.920652174,896,1,0,0.592920354,0.221884498,2,4,17.63829787,3,1.0426,13,40,156,25.64102554,2,15.38461494,63.61701965,42.23163986,58,0.743589759,1.5,0.961538434,0.338108883,2.04E-05,1,12,13,0.277013248,-0.191210448,0.24130948,-0.516224942,-0.18865768,-0.177968661,-0.283533176,-0.030520063,0.01313684,0.036746558,-0.042910306,-0.188323877,0.029858407,0.156177396,-0.165022426,0.010680478,0.299351451,-0.17432974,0.014032238,0.020502228,0.117771095,0.001896244,0.118479619,0.038936931,0.00547958,-0.02082944,0.090078559,-0.068360907,0.149544886,0.027107283,-0.072537988,0.360942118,0
org.apache.ivy.ant.IvyRetrieve,10,5,0,9,44,13,0,0,9,0.722222222,176,1,0,0.920353982,0.466666667,2,4,16.2,1,0.9,7,14,42,33.33333206,1,14.28571415,51.06383133,57.83132553,14,0.666666687,0,0,0.324817518,0,0,7,7,0.208608186,-0.144657504,0.219611749,-0.44005799,-0.140738754,-0.186459208,-0.28112515,0.151211054,0.099403662,0.057708699,-0.057202713,-0.236292576,-0.073275835,0.050797345,0.017776935,0.050250998,0.294080122,-0.330277362,-0.225851818,-0.058093837,-0.078214185,-0.016226586,0.150872142,-0.082645341,-0.091066065,-0.024282614,0.11077933,0.240824849,0.138165907,-0.021898137,-0.055233635,0.257686333,0
org.apache.ivy.ant.IvyTask,32,3,17,33,84,470,17,0,8,0.922580645,670,0.6,0,0.552238806,0.25,0,0,19.78125,5,1.7188,28,99,756,13.09523773,1,3.571428537,65.74468231,36.0560112,328.5,0.869047642,80.75,10.68121719,0.338446788,0.002308848,17,11,28,0.220668054,-0.21090091,0.470482336,0.058919686,0.067321562,0.32193431,0.060194875,0.128380492,-0.071053684,0.079734633,0.072555175,-0.085194011,-0.159826111,-0.078144289,0.079829665,-0.1276893,0.283361029,0.164195696,0.305113941,-0.199363025,-0.297852214,-0.132137354,0.00970202,-0.072265432,0.106282922,0.229459726,-0.072200932,-0.001390837,-0.028722417,-0.167089747,-0.109975541,-0.117804256,0
org.apache.ivy.ant.IvyVar,13,4,0,4,35,68,0,0,12,0.833333333,194,1,0,0.848101266,0.487179487,0,0,13.53846154,3,1.0769,3,3,6,50,1,33.33333206,33.19149017,69.95515442,1.5,0.5,0,0,0.323879231,0,0,3,3,0.136138207,-0.136180628,0.049137673,-0.41731253,-0.002634426,-0.257964996,-0.139749342,0.312786989,-0.161825344,0.065099897,0.053671466,-0.063324601,0.114727203,0.08277031,0.126217893,-0.108291273,0.199134429,-0.323312532,0.154149799,0.217601673,-0.133886786,0.359340279,-0.067607257,-0.056011007,0.09875418,0.05430148,-0.027036774,-0.138014859,0.299214859,-0.01600204,-0.158471902,-0.003861903,0
org.apache.ivy.ant.PackageMapping,10,1,0,2,12,25,1,0,10,0.805555556,53,1,0,0,0.7,0,0,3.9,1,0.9,2,1,2,50,1,50,31.9148941,98.68421173,0.5,0.5,0,0,0.24556423,0,1,1,2,0.137394214,-0.138513372,-0.118571779,-0.310871111,-0.070348083,-0.169803738,0.152709794,0.071444149,-0.079582194,0.257547112,-0.210518908,-0.157657691,-0.309982193,-0.153970507,0.087675897,-0.217106065,-0.094083376,0.019278528,-0.246317453,-0.065433371,-0.064692999,-0.126700488,0.346086589,0.039497193,0.104257104,0.032994392,-0.068258746,0.416792982,0.028421512,-0.097608036,-0.22315317,0.079727606,0
org.apache.ivy.core.ExecutionRelativeUrlResolver,2,2,0,1,4,1,0,1,2,2,10,0,0,0.666666667,0.666666667,1,1,4,1,0.5,1,0,0,0,1,100,1.489361644,100,0,0,0,0,1,0,0,1,1,0.066531327,-0.118949801,-0.044391578,0.022610027,0.084614011,0.141515125,-0.050097671,0.221335128,-0.124883795,0.206982519,0.069009523,0.227528044,0.377497728,0.1684914,0.225606474,-0.002788773,-0.166438643,-0.005084059,-0.168170192,-0.146078893,-0.050041288,-0.130917699,0.230355132,-0.088760591,0.125914086,-0.409557619,-0.007824068,0.087874704,-0.054033305,-0.145851811,0.399852149,-0.17351118,0
org.apache.ivy.core.IvyContext,30,1,0,37,68,345,30,9,27,0.773399015,513,1,3,0,0.18226601,0,0,15.86666667,5,1.6,37,136,1332,10.21020985,1,2.702702761,74.25531769,30.164217,598,0.897897899,307.0285645,23.05019379,0.335929893,0.045595607,30,9,39,0.303223343,-0.063078875,0.119406241,-0.059845575,0.073113961,-0.245270626,0.19094701,0.08442596,0.380303556,-0.031945015,0.070565004,0.320070331,0.052893641,-0.292781829,0.040698513,0.15059849,0.008769457,-0.081172221,0.054550716,0.258175973,0.172504295,0.088451901,-0.134516464,0.015286997,0.356403513,-0.166685595,0.095121339,-0.215185601,-0.057952056,-0.00983828,-0.211714375,0.143421039,0
org.apache.ivy.core.IvyPatternHelper,28,1,0,32,82,374,26,7,24,1.012345679,926,0.166666667,0,0,0.226337449,0,0,31.64285714,23,2.6786,32,69,992,6.955645084,4,12.5,62.12765884,38.37056351,461.5,0.930443525,147.3333282,14.85215092,0.252192982,0.010493875,26,7,33,0.230415992,0.0211423,0.192795519,0.075567245,0.27031314,0.094124421,0.050616674,0.080512002,0.120512618,0.140729775,-0.327194543,0.093174072,-0.321786434,-0.233614489,0.400700764,0.017494166,-0.054101499,-0.083788606,0.10350868,0.186227547,0.126920438,0.045510151,-0.194904711,0.238249729,0.245720207,-0.032365507,0.259586087,-0.110544678,-0.056081379,-0.128238213,0.120510428,-0.011660447,1
