name,Size,Ties,Pairs,Density,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Closeness Centrality,Betweenness Centrality,in_degree,out_degree,degree,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,bug
org.apache.ivy.ant.IvyConfigure,1.0,0.0,0.0,0.0,1.0,100.0,3.4042553901672363,100.0,0.0,0.0,0.0,0.0,0.24946996466431,0.0,0.0,1.0,1.0,0.039259382295453796,-0.06999950518844397,0.1175333085922025,-0.1003007792452206,0.19673220898493535,0.05811564766892031,0.05134505930343098,0.08763637279508427,-0.18688575576621794,-0.3328040143717051,0.1926401361151758,0.39878806935496447,-0.19356831907007846,-0.06307389979845132,0.011950759154494525,-0.008124489347645593,0.19584858837678593,-0.19740961233986845,0.2482727223232306,0.11808611615200063,-0.19789795685943418,-0.24656571143734093,-0.08645833711511762,0.009297281196928485,-0.05463961859648924,0.07992018672401202,-0.11907761065577298,0.2596234990794819,-0.3785710329520441,0.026157804328879552,0.1846202548431069,-0.06581890903790064,0
org.apache.ivy.ant.IvyConvertPom,7.0,9.0,42.0,21.428571701049805,1.0,14.285714149475098,48.9361686706543,61.4973258972168,16.5,0.7857142686843872,0.0,0.0,0.321818181818181,0.0,0.0,7.0,7.0,0.2503352680169072,-0.17383269908970675,-0.15149593262991665,-0.21613323084417607,0.24472347214189244,-0.15260100203790625,-0.11308106418651676,0.09154783704583327,-0.19746703856520736,0.34490232718375197,0.10430084246804106,-0.01904562645285484,0.34076904340632763,0.06916286517792018,-0.14365643261406832,0.054691492793077,0.18667479914447122,-0.3518122022923996,0.10264973339684798,0.17133448220120323,0.08840540093932353,-0.09491869893749934,-0.13249627308463957,0.03262697000636542,0.16971434613870043,0.2621839977798075,-0.05550338700547961,0.033989630020302454,0.1204050501596525,-0.14558956477040452,-0.16077848329191446,0.14865354054954222,0
org.apache.ivy.ant.IvyDeliver,10.0,22.0,90.0,24.44444465637207,1.0,10.0,48.9361686706543,55.82524108886719,34.0,0.7555555701255798,8.0,8.88888931274414,0.327205882352941,0.000521899775434135,2.0,9.0,11.0,0.2145608620960712,-0.22045202399795305,0.04852040254264736,-0.36910314910242964,0.02698712403310211,-0.09915644206851851,-0.018714827381979045,0.2677741637755344,-0.2123887510971747,0.26366550937532773,0.13390289247031884,-0.04822213894179389,-0.23545181466344253,0.04242788264734929,0.1053856580565675,-0.17955109430764196,0.1767360831313625,-0.07698689129323508,0.05283831607127196,0.06611357852337482,0.1449946305641197,0.1684211071215266,0.08427443148219353,0.19088493213161828,-0.09639505822790344,0.02543244799903436,-0.40735106585078407,-0.15069801694709029,0.2271697542141997,0.06005185976955235,-0.12532656764656863,-0.20478483932745511,0
org.apache.ivy.ant.IvyExtractFromSources,3.0,1.0,6.0,16.66666603088379,2.0,66.66666412353516,31.914894104003906,98.68421173095703,2.5,0.8333333134651184,0.0,0.0,0.246633593196314,0.0,0.0,3.0,3.0,0.1373928096962803,-0.13851199980048146,-0.11857052314695796,-0.3108680899735826,-0.0703475562398151,-0.16980127611018322,0.1527083179094632,0.07144479321510552,-0.07958222598996512,0.2575473155577152,-0.210514483045216,-0.1576581884689479,-0.30998879334976637,-0.15397016807093755,0.08767575748202654,-0.2171038094299485,-0.09407903901190023,0.019277422553767534,-0.2463235808184377,-0.06544027066883683,-0.06471017265436559,-0.12671772974613235,0.34610265431635534,0.03953159667197332,0.10428597477684498,0.0329760889450381,-0.06824520325395186,0.4167644393452928,0.028474302182441517,-0.09759368219751727,-0.22314412896400956,0.07975262574837086,0
org.apache.ivy.ant.IvyFindRevision,6.0,14.0,30.0,46.66666793823242,1.0,16.66666603088379,50.212764739990234,50.86206817626953,8.0,0.5333333611488342,0.0,0.0,0.325367647058823,0.0,0.0,6.0,6.0,0.2524571460898924,-0.11777465333696484,-0.09192451744908393,-0.5162054803367813,-0.1291993837247496,-0.13535467843478058,-0.07623202259641995,0.18145823970510733,-0.15401608084899085,0.10546504738332454,-0.013567373193862581,-0.16151521404177607,0.028618668313721188,0.0655686403326771,0.19898673978669806,-0.18789474755526026,0.19738063788119262,-0.14354012942698768,0.10166270867288404,0.23498775350399065,-0.12615303095093772,0.16664122152406546,0.11400238859256592,-0.045648617583583004,0.28176049940115844,0.06668830595265872,-0.10812309546943756,-0.051794639222259575,0.23949468615401978,-0.0824054652586091,-0.28789974265137935,-0.05886540312902402,1
org.apache.ivy.ant.IvyInfo,11.0,27.0,110.0,24.545454025268555,1.0,9.090909004211426,55.74468231201172,40.683231353759766,41.5,0.7545454502105713,0.0,0.0,0.341040462427745,0.0,0.0,11.0,11.0,0.30962310458943154,-0.20294411893497918,-0.19853453649901595,-0.4094309168708348,-0.060991767309584034,-0.017446040200824957,-0.09488764665033705,0.1274986930031713,-0.18957618078323465,0.3145959743150052,0.054647530616836124,-0.09205092549020948,0.23338088792567363,0.18079904495810606,0.15871394360361474,0.025318395676210876,0.22326260607307608,-0.10582334003406312,0.0575025703095383,0.24862664205502044,0.0941185579205867,0.14021163165374714,-0.0021232388703977837,0.07607564940265629,0.23883778634317585,0.2408031561578855,-0.14029435682820593,-0.07986754757693847,0.11746419786391238,0.06635562522750911,-0.2164755193998171,0.025068077983000227,1
org.apache.ivy.ant.IvyInstall,9.0,23.0,72.0,31.94444465637207,1.0,11.11111068725586,52.12765884399414,48.32347106933594,24.5,0.6805555820465088,0.0,0.0,0.332394366197183,0.0,0.0,9.0,9.0,0.2511957944853676,-0.20887346754110814,0.16739653923548226,-0.5205836743932861,-0.20478926298742448,-0.17077991000004858,-0.33227341260335863,0.08095956040111954,0.05449960389367253,0.00854170408325393,-0.054232096130068706,-0.28702410207992024,0.017320229958991427,0.15881313802926772,0.008006507840269681,-0.06604157618354388,0.29831458805325334,-0.23698847173891452,-0.040219511011453844,0.14150974318309048,-0.019882011202786848,0.11106314533321404,0.07253702929319265,-0.02274783823094317,0.17510286255935126,-0.1264027815619366,-0.025634142467079676,-0.1123716716186411,0.1750364953633821,-0.06445981555751852,-0.02280787225664034,0.08556521928070124,0
org.apache.ivy.ant.IvyListModules,6.0,12.0,30.0,40.0,1.0,16.66666603088379,51.27659606933594,55.275230407714844,9.0,0.6000000238418579,0.0,0.0,0.326869806094182,0.0,0.0,6.0,6.0,0.2192688985319212,-0.2191148400462876,-0.07976757310666227,-0.4798140977146271,0.018051859788381915,-0.2537177325795407,-0.13849732334484796,0.39979044422307164,-0.05460521277051601,0.06276209398941554,-0.1424616963704409,-0.048270354222097224,-0.04315628662716912,0.06819076131659138,0.09252717958292417,-0.3053676341575021,0.034290836251243156,-0.1078659688181805,0.030770521969883346,0.2815999451839064,-0.20988282053159366,0.18809711397802156,0.12665046783635756,-0.16169842500456866,0.04371978680824053,-0.018477058679755243,0.05386078844190639,-0.19225271347301698,0.1241828168996787,-0.028080204276388816,-0.06308796135216777,-0.09361864236805559,1
org.apache.ivy.ant.IvyMakePom,9.0,9.0,72.0,12.5,2.0,22.22222137451172,43.40425491333008,61.63142013549805,31.5,0.875,8.0,11.11111068725586,0.313759859772129,0.00161956176563988,1.0,9.0,10.0,0.24003305170534917,-0.2917752838019681,-0.10409875122580264,-0.23587109530032133,0.153138977451216,-0.20940899459623127,-0.108520137740946,0.17186315798355417,-0.33938687748553176,0.2077014977994956,0.09321963007172046,-0.06421698721341379,0.27472328777272675,-0.13132132467598664,-0.19954252877935993,-0.07890099598833904,0.0734190802828475,-0.1755877802461815,-0.07174665001250152,-0.03800658421700708,0.13027181627875353,0.31298649034636383,-0.21316387507541573,0.16125926815484895,0.14299649295362662,0.31438646718509916,-0.09337292564939105,-0.06617902865158443,0.08234989505938808,-0.01268907418012881,0.060759606483949215,-0.007553384447116452,0
org.apache.ivy.ant.IvyPostResolveTask,18.0,75.0,306.0,24.509803771972656,1.0,5.55555534362793,65.31914520263672,36.943443298339844,115.5,0.7549019455909729,19.899999618530273,6.503267765045166,0.339063992359121,0.000943503366390995,4.0,14.0,18.0,0.35059343708577,-0.1989337073764506,0.4103991443984957,-0.42783784488386967,-0.22748725729522323,0.016412590805948087,-0.3441117265482047,-0.12087883238017176,-0.015775910256703746,0.06366478542941369,-0.14336039982663581,-0.14483455255100186,-0.010587778779012503,0.16721236626532834,-0.1764286110102897,-0.027988965054086823,0.2551783166593234,-0.07560582032267558,0.07193604371929636,0.01858484673304365,0.04776518498217296,0.11429985423045343,0.08613649807346252,0.015371859243546853,0.12708647333731524,-0.03830220766099007,0.06446808399870722,-0.03320262943437738,0.09267530987432587,-0.14754861806333083,0.0034685700065678333,0.20634101173386885,1
org.apache.ivy.ant.IvyPublish,10.0,20.0,90.0,22.22222137451172,2.0,20.0,54.680850982666016,50.59054946899414,35.0,0.7777777910232544,6.0,6.666666507720947,0.330570902394106,0.000829134109449856,1.0,10.0,11.0,0.23124143149002999,-0.11095021396879182,-0.005589652038253325,-0.39501281752062234,0.03879330556074501,-0.1336874241262552,-0.13492531771935237,0.21576211905128093,-0.09037717477418365,0.27865128576830567,-0.1168727010526202,0.03846397664028368,-0.291129192961791,-0.09036458184689561,0.016773710408458667,-0.4312341544700537,0.05990555278447341,-0.09936768456460493,-0.006904913054983181,0.15457924186412345,-0.2361489969566925,0.19086720638554514,-0.13556148038929516,-0.01121684374713033,-0.16724486804944014,-0.14583562376563922,-0.1973278222311256,-0.15719307299188698,0.10693864615237408,0.05369475662051779,-0.17588901958737632,-0.08745881267406921,0
org.apache.ivy.ant.IvyReport,12.0,28.0,132.0,21.212121963500977,1.0,8.333333015441895,59.787235260009766,41.75334167480469,52.0,0.7878788113594055,0.0,0.0,0.3342776203966,0.0,0.0,12.0,12.0,0.2468491250268533,-0.13834943147645204,0.04694638695954065,-0.5271709012879174,0.09450788739967171,-0.16518028601389603,-0.19436752541460592,-0.04154860273508735,-0.24126681831585192,-0.002341899718499765,-0.09874585492052332,0.010543904094909046,0.06720589649318387,0.17181544765259535,-0.25350390758219843,-0.3989902147256704,-0.050938126455582614,0.19996040531602063,-0.05523683732247863,0.0696830758784911,-0.054285243324828605,0.12169941936955578,-0.035985171880448655,-0.08938040848735689,0.26835736874460564,-0.14333695341724637,0.11503175057500936,-0.05355863263789566,-0.009364996058373409,-0.03716449761780869,-0.023224710776863368,-0.2243244240304083,1
org.apache.ivy.ant.IvyRepositoryReport,15.0,51.0,210.0,24.285715103149414,1.0,6.666666507720947,58.51063919067383,36.32761001586914,79.5,0.7571428418159485,0.0,0.0,0.347058823529411,0.0,0.0,15.0,15.0,0.31590864004802216,-0.2675269789754672,0.04634851326099017,-0.43006201713903613,-0.026864428699994808,-0.09062049490846956,-0.15000649949130393,-0.10302545541013036,-0.2545268229370556,-0.118300521784593,-0.15213398504905562,-0.2701010261371828,0.1757156485792674,0.1605405451966172,-0.13900276781599372,-0.1431614300737626,-0.026690216331139043,0.19521310929493693,-0.010306432481707298,0.08837158908758808,0.1296247372430269,0.27883702837768204,-0.016524169206625375,-0.08677737383585547,0.31920556454806326,0.046848954351710534,0.10820990250185301,-0.012934517930586312,-0.003905130169457908,0.04656353016809051,0.1165887375879633,-0.21749195572718266,0
org.apache.ivy.ant.IvyResolve,13.0,40.0,156.0,25.64102554321289,2.0,15.384614944458008,63.61701965332031,42.23163986206055,58.0,0.7435897588729858,1.5,0.9615384340286255,0.338108882521489,2.04146441047044e-05,1.0,12.0,13.0,0.27701324837041397,-0.19121044825108077,0.24130948001002547,-0.5162249422951274,-0.18865767995388585,-0.17796866073130516,-0.28353317601061784,-0.030520062720667637,0.013136840277555002,0.0367465584727099,-0.04291030604351169,-0.18832387672189244,0.029858407467307668,0.15617739563052152,-0.16502242612983464,0.010680477807835216,0.29935145137728203,-0.17432973985564018,0.014032237501807748,0.020502228341819775,0.1177710946048958,0.0018962437701951513,0.11847961911660077,0.03893693145822791,0.005479579812899662,-0.020829439609352893,0.09007855941970387,-0.06836090651425533,0.14954488628432933,0.027107283215830866,-0.0725379881506234,0.36094211803305154,0
org.apache.ivy.ant.IvyRetrieve,7.0,14.0,42.0,33.33333206176758,1.0,14.285714149475098,51.0638313293457,57.83132553100586,14.0,0.6666666865348816,0.0,0.0,0.324817518248175,0.0,0.0,7.0,7.0,0.20860818578247997,-0.144657503702687,0.21961174931813582,-0.44005799042206034,-0.1407387541443718,-0.1864592079187939,-0.28112514989602627,0.15121105359864034,0.09940366154113209,0.057708698690562096,-0.05720271312443841,-0.236292575815039,-0.07327583522339103,0.05079734523077001,0.017776935149367425,0.05025099799334435,0.2940801219312773,-0.3302773618180264,-0.2258518179551965,-0.05809383673761809,-0.07821418473502215,-0.016226586015055378,0.15087214177086958,-0.08264534138310467,-0.09106606489583427,-0.024282614060786696,0.11077933030392151,0.24082484922715086,0.13816590717415236,-0.02189813723333445,-0.05523363517121745,0.2576863326881597,0
