name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,bug
org.apache.camel.Consume,2,1,0,1,2,1,1,0,2,2,2,0,0,0,1,0,0,0,1,1,0.18887487187798147,-0.10134456414774265,0.16576969781996934,-0.19603075456464,-0.17228226385839296,0.06087593634328013,-0.17795559890776388,0.05034468774564529,0.12496274193895114,0.155988926948235,0.08942426277494034,-0.20569275263611397,-0.074758617501235,-0.0643423659391744,0.15161641458689532,-0.1077536638317822,0.127975846656426,0.06959866118315368,0.0697557742685629,-0.04918606757376042,-0.26919933572421867,-0.22654911413527765,-0.06148947991896797,-0.23580392455392113,0.0927343955747079,0.18161399108161397,-0.10154141529540715,0.2790751708768005,-0.5420808549233487,0.05447468759780503,-0.2046438318074406,-0.07627011734325821,0
org.apache.camel.Consumer,0,1,0,46,0,0,45,1,0,2,0,0,0,0,0,0,0,0,0,0,0.2527054942059443,-0.1287310278995263,0.30456346122434985,-0.125710906924431,0.0333447958944821,0.13488504759371142,0.12354636551179762,-0.0012629228843011122,0.08729787775462354,0.5692428764902225,0.2942050220603901,-0.17012526750858895,-0.23663773633326943,-0.049375065697101546,-0.0014174644565507002,-0.07433373816403797,0.02510898669846066,-0.19073245145879245,0.14364341905330924,-0.21241786821762557,0.023019903438931164,-0.2817567173654475,0.015708868170078598,-0.1871979613119967,-0.04416302752781442,0.08304139617487633,-0.14818608643304104,-0.10286295046043353,-0.03339231834787612,0.011901976395946772,-0.06854173694203924,-0.0017390307909628951,0
org.apache.camel.Converter,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.03578560800769946,-0.012746679190159082,0.006418842026774164,0.04259226550346646,-0.10709772364292672,-0.009986211011028086,-0.21908702731095353,0.07915389362828236,-0.02293039289518948,-0.0925460973808043,-0.03208669196413322,-0.07822352211441959,-0.011671950115398037,0.361117070711465,-0.19607883192082565,0.10389273086116356,-0.3799435723640864,-0.4041691025336062,0.14300866569847223,0.13612923852248296,0.13029887252961014,-0.018133439134248953,0.03293189876426034,0.019883514556485727,-0.032010960512678856,0.1906843598034305,-0.08122394932453944,-0.03121718714444597,0.090001945703492,-0.1736281237036562,-0.1782143396960246,-0.5043834373541533,0
org.apache.camel.Endpoint,14,1,0,179,14,91,174,7,14,2,14,0,0,0,0.238095238,0,0,0,1,1,0.28769398755533565,-0.100174522732438,0.4922440690013984,-0.21883560640206245,0.02767038801823083,-0.2788375563240574,0.11474916030931234,-0.06355255098669746,0.027782891361000966,-0.2189205019952391,0.3260615279931575,-0.2681195418955761,0.11537172504053216,0.0011960714572089729,0.07984906763105748,0.06541487696866864,0.22586103026616935,0.14502652339437783,-0.03131840682391549,0.25286314316292063,-0.033366114065318184,0.16794581680186468,0.02214583266241146,0.17633986461172746,0.037048531289245144,0.162333258913034,-0.13721407330079588,-0.05280938390462998,-0.07117471128486813,0.024279101350184937,0.04991517149024913,-0.12268857837422985,1
org.apache.camel.EndpointInject,2,1,0,2,2,1,2,0,2,2,2,0,0,0,1,0,0,0,1,1,0.1269841174344625,0.0006187029697372876,0.11392592440781606,-0.21117324835643225,-0.21906678129010493,-0.040886377995536564,-0.2542457677086505,0.06496377431154406,-0.04032670065828805,-0.18246125399922164,0.056095879561325945,-0.16623789172348294,0.01069869711363473,0.21567797205078898,0.059421203594472505,-0.05739841862604727,0.33430909321371144,0.10454622685042601,-0.04008556197350106,-0.26802840930209854,-0.05238670878845308,-0.12657219825791818,-0.07102495627920453,-0.23655167567115964,0.20654472989612088,0.1620475613163782,0.12251837315039525,0.48682900170911236,-0.2539266354705596,0.11985969662358564,0.030937392838505592,-0.10945745016006468,1
org.apache.camel.Exchange,26,1,0,448,26,325,446,4,26,1.04,29,0,0,0,0.157692308,0,0,0,1,1,0.2983386869108041,0.08077880644481616,0.5810940266207362,0.35633384761204495,0.2813581359039312,-0.22164060570588212,-0.05531090757177053,0.08553876712154014,-0.010030704019910058,0.02903180336623171,-0.2781350799163099,0.23387546712292176,-0.10087479290551007,0.10753312078165915,-0.18899758685156373,0.08362086455270124,0.050609355724141256,0.08729490801249214,-0.14175622521244813,0.175103157727958,-0.023262847991486642,-0.08312704111443625,-0.00487682283870304,-0.028328830569348935,-0.024479954011549794,0.037549863758394635,0.018764570718377227,-0.04820313286262844,-0.03216154969094343,-0.16778830418613075,-0.011226968268784374,0.022275292612640323,1
org.apache.camel.ExchangePattern,10,2,0,73,24,41,72,2,8,0.977777778,259,0.2,9,0.6,0.37037037,1,1,23.9,4,1.8,0.30545606512629664,-0.11961367707130245,0.34848092915313245,0.019288010518593024,0.0852119993965399,5.301436318743136e-05,-0.03196341338725326,0.16695308449117433,-0.24954487700204656,0.18228555918514472,0.07405250008601652,0.15938016213973602,-0.06258363578620556,-0.20260484847391974,0.20638585874044954,-0.14997731348039153,-0.02811165318411582,-0.03752929038429667,-0.01664871653441898,-0.14758313909556184,0.027408003169723354,-0.23015059931418572,-0.016724294525911076,-0.09689798260917383,0.35186190796733097,-0.16318804079677582,0.3870433324133884,0.09683247600240852,0.12172431393044585,-0.10721324445901102,-0.2493483491766489,-0.11060503073786387,0
org.apache.camel.ExchangeProperty,15,1,0,5,32,33,3,2,14,0.595238095,210,1,0,0,0.226190476,0,0,12.6,3,1.1333,0.33119438275327956,-0.2294838037714752,-0.23244015859306782,0.39774110204253116,0.09223635464746197,0.2567807485756947,-0.2153404307029349,0.21036940782893232,-0.1803706308381208,-0.14350943763626203,0.1469659854884732,-0.0012306785661303503,-0.03628801274220474,-0.10015612606170052,-0.1808309379419822,0.14310198200084853,-0.0070474678239076625,-0.11607429243249305,-0.07025522806912732,-0.030777378092916807,-0.07145503486309518,-0.0298122752399758,0.06348240955002869,-0.03736214255261108,0.015437437314511838,0.2918611473419816,-0.1630022870865413,0.0841459428917469,0.0634093354083977,0.08123762813603701,-0.3445103968326909,-0.2046692994115035,1
org.apache.camel.ExchangeTimedOutException,2,5,0,4,7,0,2,2,2,0,23,1,0,0.95,0.666666667,0,0,10,1,0.5,0.2285518408269967,-0.19596198699520276,-0.15153305765546454,0.35210899235919046,0.19157673368534156,0.13729577901458437,-0.026448539227936708,0.12931322011733756,-0.10734702767022897,-0.09914243457112049,0.2593037321134441,-0.058144099015508384,-0.055181401428887056,0.0741135241691567,-0.08084458643540364,0.4134946099570221,0.13212723933431714,0.09115377785701353,-0.17959132233680747,0.23412986245910405,-0.3439990274793747,-0.11454032339230481,-0.022940203275231323,0.05018744271854874,-0.12235996618553202,0.0082305827676042,0.28871215280882717,-0.09187913279213149,0.07492093545684678,0.0927120015041303,-0.1755606486040311,-0.11054788052492676,0
org.apache.camel.ExpectedBodyTypeException,3,5,0,4,10,0,1,3,3,0.5,34,1,1,0.894736842,0.555555556,0,0,9.666666667,1,0.6667,0.2882126802255075,-0.24360311715182462,-0.30867571942515476,0.39969899996357694,0.11475273043886523,0.2911739353023478,-0.08993184301962495,0.14159099496592548,-0.17410031354026137,-0.16747977163147013,0.22939342738352664,-0.07141741040102115,-0.011065714520868365,-0.037715759678730996,-0.13133250004882602,0.13542570772209991,0.07101949146922416,0.03925381180119577,0.0895422357390049,0.16700620150167528,-0.034298138529952456,-0.02588010167273483,0.03110919601429044,-0.06366073096982304,0.2958624438635683,0.0812135113687332,-0.10349064527826339,8.234983387634905e-05,0.03636999676128171,0.25234000781262217,0.3043170048000105,-0.10696524325979122,1
org.apache.camel.Expression,1,1,0,167,1,0,166,1,1,2,1,0,0,0,1,0,0,0,1,1,0.23882283290781595,0.36581033234455446,0.2252618767174475,0.4811123947970743,-0.27326728180746973,-0.0303428604071665,0.20121164531865451,-0.23009321180212639,0.18997217295656374,-0.000187851271210052,-0.24757643062559379,0.08401734437761348,0.0016422667712419235,0.02996333602713576,-0.04927692959802293,0.035420671355354746,0.1300428613041668,0.0571675689188818,0.4217609653203444,-0.08067279580378073,-0.059522206082076354,0.0501031762380071,-0.014163949161249183,0.04710771031483202,-0.011898069443673024,-0.06056800167644843,-0.021029349606601033,-0.10233920702616262,-0.11681638700039014,0.055640704963364124,0.04803976528331181,-0.045451742333203406,0
org.apache.camel.FailedToCreateProducerException,2,5,0,4,7,0,2,2,2,0,25,1,1,0.944444444,0.666666667,0,0,11,1,0.5,0.26943746557169346,-0.21536143703145783,-0.01934247359471697,-0.030824531520329938,0.04161981109663363,0.15959407253408062,-0.06789558118714907,0.01634519838915238,0.1641010561893093,0.23356390717164807,-0.14237567269424445,0.05180050553237842,0.005052186068208322,0.115350188991072,0.2845290945646494,0.3655814235987641,0.010806191251583809,-0.1442595926438284,-0.07221039158054544,0.16021743773750055,-0.26882338033212855,0.1815574954002933,0.044306358134487425,0.008929291419838446,0.4621658833154904,-0.11035913370964924,0.128221265391348,0.013805051668524868,-0.05327824580864115,0.20652489490136983,-0.18652549087358739,-0.1829534000880601,1
org.apache.camel.Header,1,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,1,1,0.0757760480704556,-0.019738441975271897,-0.0023261550413780628,0.08507906499134667,-0.19674495288848062,-0.020652128056484198,-0.11349360542441965,0.006865074245388821,-0.025672123796594292,0.005688515563957983,-0.0026924811063108573,-0.05433635482498355,-0.10513654627101007,-0.004027288670286957,0.1993053868480108,-0.2798041151482466,-0.4714777873634878,0.550847586672198,0.015022524102659146,-0.08530722745034953,-0.20442440407034082,0.18751560085884078,-0.04368253829300578,-0.05147855328641916,-0.15045650623767387,-0.2758309354066844,0.17177458046094582,0.0007970770109132918,0.045005825627101835,0.208895254096439,-0.08410997692658896,-0.07827040361870292,0
org.apache.camel.HeaderFilterStrategyAware,2,1,0,12,2,1,11,1,2,2,2,0,0,0,0.75,0,0,0,1,1,0.14109136846732542,-0.1490073081927835,0.18801786939496026,-0.11906247494035509,-0.10115020257466771,-0.05154562336741222,0.16482890764135394,0.05265438165520979,-0.1373882230430128,0.07619133105125023,0.3087161356567635,0.03210135637378008,0.6153679250050237,-0.028997104288162913,0.13138823855315815,0.32828866705798143,0.0007599709163141801,0.024823924964497864,0.14776688277657019,-0.026069349761617875,0.2477601082208996,0.12100239955515286,0.021086014019588973,0.0460972725693408,-0.2621366475901016,-0.19506074657582959,0.07898169952154761,-0.100743494416962,-0.024530042994621318,-0.047939643215253853,-0.08247069557550951,0.0733603388989922,0
org.apache.camel.Headers,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.07577604807045572,-0.019738441975271942,-0.00232615504137807,0.0850790649913469,-0.19674495288848123,-0.02065212805648397,-0.1134936054244199,0.006865074245389044,-0.025672123796593904,0.005688515563957175,-0.0026924811063096846,-0.05433635482498338,-0.10513654627100852,-0.004027288670287461,0.19930538684800914,-0.2798041151482465,-0.47147778736348933,0.5508475866721972,0.015022524102662221,-0.08530722745035016,-0.20442440407033902,0.18751560085884653,-0.04368253829300198,-0.05147855328642791,-0.15045650623767662,-0.27583093540667925,0.1717745804609441,0.0007970770109114881,0.04500582562710928,0.20889525409643764,-0.0841099769265923,-0.07827040361870126,0
org.apache.camel.Intercept,2,1,0,5,2,1,4,1,2,2,2,0,0,0,0.75,0,0,0,1,1,0.3450467972499923,0.3372957932153937,-0.3410793012823385,-0.3166319215320284,0.28545087852728185,-0.3001678415806257,-0.05394872416305899,-0.14853266038683877,-0.15387105319816577,0.14074029179766126,0.007492363991110191,0.1140426750065867,-0.06509626167387292,-0.041681877006264856,-0.11591222992752397,0.012736016620843836,0.033051089199106556,0.023404740353271863,0.259364539695133,0.01924207546740416,-0.030995610401124404,0.03235449115743776,0.001068553577475232,-0.019286799826765816,-0.14189417737465868,-0.08943184296655447,0.16499156808572787,-0.00476572632008124,0.15493263543349364,0.1809956782724006,0.22976546131236278,-0.20326234226130382,0
org.apache.camel.InvalidHeaderTypeException,4,5,0,1,13,0,0,1,3,0.833333333,47,1,0,0.894736842,0.5,0,0,10.25,2,0.75,0.16803735613655088,-0.1320712888302612,-0.10922721062019834,0.12735461927356787,-0.07238675574118211,0.07101112958329862,-0.14770419874149052,0.07041510982416577,-0.07930012234936046,-0.15761791225507477,-5.713495362498769e-06,-0.009359916219833344,0.06448764012412671,0.10924465420917912,0.044737888316040815,0.24961027675750355,-0.1689525260981546,-0.20965176089905876,0.10025256218035146,0.027128045650038787,-0.10952787121783222,0.014003684197472104,0.14677379543294775,-0.252994711910409,0.6193754957871199,-0.20814620519871688,-0.08461882730323031,-0.06306963710338756,-0.12434049501867793,-0.15483521559654662,-0.14506986157033405,-0.3128879387003303,0
org.apache.camel.InvalidPayloadException,3,5,0,5,12,1,1,4,3,0,38,1,0,0.95,0.666666667,0,0,11.33333333,1,0.3333,0.24019795698001034,-0.20706467901629802,-0.27729997775351384,0.40095657545847385,0.15202121935645801,0.26927505467630924,-0.07768813664462511,0.1370718492857644,-0.15452503562958403,-0.1397176654394559,0.28587008837673655,-0.13452836084602612,-0.09357787867044427,0.030366947036426617,-0.21646294276458114,0.11299785605620981,0.11083085203089844,0.24858366868661905,0.0556342270183147,0.2504191471627691,-0.11467090588875185,-0.09702080888159065,-0.02323087970173605,0.14328029734034017,0.0034978367478797684,0.032959431073796994,0.17663383367027222,-0.18328123316243541,0.10760859735692482,0.21285189504326799,-0.021349693050989087,-0.1485151008114136,1
org.apache.camel.InvalidPayloadRuntimeException,2,6,0,4,10,0,0,4,2,0,27,1,0,0.947368421,0.666666667,0,0,12,1,0.5,0.2661102153641529,-0.23269167609954122,-0.2878775566092945,0.43780290793826804,0.18601356095884097,0.2917444876200823,-0.06030318266603845,0.15539504320941566,-0.16605853186179162,-0.12323637706602375,0.2399911943987614,-0.06742726017037415,-0.05603828515645322,-0.06578981563426715,-0.21633273735315553,0.13221816266698147,0.16949967349724307,0.1522277339472588,0.024255889272600133,0.23760882224953822,-0.12059869947279601,-0.0007618511784424288,-0.024620367906438255,0.0623685478495742,-0.03661011421715029,0.17739640436929482,0.0357869252892211,-0.035921759345848674,0.047808079327710314,0.30396807809808046,0.13477211496745536,-0.011099878412812748,1
org.apache.camel.InvalidTypeException,3,5,0,4,10,0,1,3,3,0.5,37,1,0,0.904761905,0.5,0,0,10.66666667,1,0.6667,0.1951387018558566,-0.15158892550950848,-0.22992079511014113,0.3505044491275255,0.1542500485245398,0.17565831952766137,-0.08973799890020091,0.09901899893366554,-0.06699329145491917,-0.11508452363138187,0.2564892050874443,-0.17704552248472927,-0.1127329271512066,0.17063137375287668,-0.2319811315706595,0.17632617236730572,0.04030588666898421,0.25370343389007827,-0.027662021563820294,0.2621733611191264,-0.14536617615801467,-0.19540614363526132,-0.02817368177524926,0.11253279813490447,-0.04874109884120795,-0.1117342988436414,0.30896349792103356,-0.1918740414540123,0.07778761869862531,0.08869749696356247,-0.23331354501034668,-0.1592915307451133,0
org.apache.camel.Message,22,1,0,182,22,231,182,1,22,2,22,0,0,0,0.25974026,0,0,0,1,1,0.2904962330555498,-0.032875076604523,0.46419811014419976,0.2343829067207694,0.18204646192978322,-0.18566035829735286,-0.05079755059809088,0.1516215972720414,-0.2478990300264582,0.0548258309776265,-0.15672833677581305,0.3235541297706795,-0.08902438871640088,-0.09568604369214326,-0.03587510505225781,-0.0652714633435666,0.03572743054704846,0.04326947629944253,-0.19239112008881898,0.15063694049144263,0.11191182028442458,0.016081909136197992,-0.002986285732854815,0.0009591188315132613,0.17947438169925475,-0.07974955520443884,0.12384902173369125,0.1367775796986446,-0.025527016134148577,-0.3199418948788966,0.2868832203425212,0.03185828158910405,1
org.apache.camel.MessageDriven,2,1,0,1,2,1,1,0,2,2,2,0,0,0,1,0,0,0,1,1,0.18887487187797944,-0.10134456414774148,0.16576969781996753,-0.1960307545646357,-0.17228226385839135,0.06087593634328208,-0.17795559890775528,0.0503446877456453,0.1249627419389532,0.15598892694822536,0.08942426277493547,-0.20569275263611275,-0.07475861750123886,-0.06434236593917225,0.15161641458689978,-0.10775366383177518,0.12797584665642747,0.06959866118314513,0.06975577426854723,-0.049186067573744094,-0.2691993357242226,-0.22654911413529646,-0.06148947991897075,-0.23580392455392335,0.09273439557471312,0.18161399108160833,-0.10154141529539727,0.2790751708768114,-0.5420808549233366,0.05447468759781347,-0.2046438318074611,-0.0762701173432825,0
org.apache.camel.NoSuchBeanException,2,5,0,2,6,0,1,1,2,1,21,1,0,0.944444444,0.75,0,0,8.5,1,0.5,0.20302053325230698,-0.1502588502094533,-0.15353955094896646,0.2099510367437895,-0.025782867918701432,0.11338244330237938,-0.1729952849236815,0.08919113942293001,-0.11316815407992227,-0.19071601656233517,0.15066031247180928,-0.11118721520210853,-0.04737995677350278,0.19745642672460337,-0.04574439525097362,0.2396336931997116,-0.1738155723610172,0.03819868119450907,0.14855993175833385,0.10500471964239555,-0.19048788492014018,-0.08859161599427755,0.08008024780106902,0.0035116949869405762,0.45360791836869857,-0.28154836498111274,0.15716398509443538,-0.22014483770466897,0.004413859952571107,-0.05431623257088971,-0.23963168610611177,-0.31343824841162893,1
org.apache.camel.NoSuchEndpointException,2,5,0,8,6,0,7,1,2,1,23,1,0,0.944444444,0.75,0,0,9.5,1,0.5,0.3586460680361137,0.049405124811291876,0.05045452971601769,-0.16944630467322805,-0.14037052581364537,0.021458996867766048,-0.4213203131663345,0.12345859919055698,0.013227085446322963,-0.15744558003584766,0.04515876136768633,-0.23370687195790402,0.11482306790680685,0.09727365265492069,0.07980936590346122,0.13057032759787812,0.1750030416528823,0.1450252428206049,0.06834014221112665,0.008033727369205724,-0.17764281153953243,0.06671562352226404,-0.04943516354279882,0.0729334669336922,0.29105112552513906,-0.14395765461249446,0.09513778143727751,0.21453225139538737,-0.16234172625331864,0.24235795342591546,-0.2234745042626307,-0.318375568075108,1
org.apache.camel.NoSuchHeaderException,5,5,0,3,13,6,1,2,3,0.916666667,67,1,0,0.826086957,0.36,0,0,11.8,2,1,0.20556834151593165,-0.16268478956146576,-0.26873506654749724,0.34827414252618244,0.14864323032595653,0.19129633928059767,-0.08426099451741241,0.09063639932145634,-0.05508538136932569,-0.11924221983206265,0.28587009052402157,-0.21293644424337224,-0.09225255895997873,0.15397667376938445,-0.21092797340325833,0.17169113523484386,0.04035151437026622,0.21710727239653635,-0.0018721899971499167,0.22314742021141065,-0.12105713123092278,-0.19007803353961708,-0.017627677650370648,0.08813652616175502,-0.01669470902764442,-0.12886185386054794,0.31900621942899016,-0.1729580736622352,0.10484913189439304,0.09225009411309314,-0.2559890607973338,-0.14909945454863188,1
org.apache.camel.NoSuchLanguageException,2,5,0,2,6,0,1,1,2,1,21,1,0,0.944444444,0.75,0,0,8.5,1,0.5,0.18277900993843446,-0.11135501090965469,-0.06007357532138353,0.10883100263752951,-0.23687543113363596,0.024850593950798788,-0.2837760667212238,0.09491504695060483,-0.028972570279283853,-0.16552445689541959,-0.07280636968820658,-0.12632602031159595,0.09488121550886522,0.08020629740044503,-0.07384011686977089,0.2201141748587625,-0.16248416431900964,-0.29581391180207617,0.2438875029384136,0.03508371760102534,-0.10218877232704886,-0.07383229882216608,0.1317214612976022,-0.30464227262722443,0.4130520360509761,-0.27250111674816874,0.069784093812844,-0.18529733892027228,-0.029776132487769953,-0.18498108985000172,-0.03786728025149051,-0.22881487934160277,0
