name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,Size,Ties,Pairs,Density,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Closeness Centrality,Betweenness Centrality,in_degree,out_degree,degree,bug
org.apache.camel.Consume,2,1,0,1,2,1,1,0,2,2,2,0,0,0,1,0,0,0,1,1,2.0,0.0,2.0,0.0,2.0,100.0,0.71100914478302,86.11111450195312,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0
org.apache.camel.Consumer,0,1,0,46,0,0,45,1,0,2,0,0,0,0,0,0,0,0,0,0,47.0,44.0,2162.0,2.0351526737213135,16.0,34.04255294799805,8.60091781616211,41.759464263916016,1059.0,0.9796484708786011,41.0,1.8963922262191772,1.0,3.10241866978325e-06,46.0,1.0,47.0,0
org.apache.camel.Converter,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,100.0,0.3899082541465759,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
org.apache.camel.Endpoint,14,1,0,179,14,91,174,7,14,2,14,0,0,0,0.238095238,0,0,0,1,1,182.0,610.0,32942.0,1.8517394065856934,1.0,0.5494505763053894,21.14678955078125,27.473182678222656,16166.0,0.9814826250076294,2231.449951171875,6.7738752365112305,0.135680304471931,0.0020727044903657,177.0,7.0,184.0,1
org.apache.camel.EndpointInject,2,1,0,2,2,1,2,0,2,2,2,0,0,0,1,0,0,0,1,1,3.0,2.0,6.0,33.33333206176758,2.0,66.66666412353516,0.5963302850723267,78.78787994384766,2.0,0.6666666865348816,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1
org.apache.camel.Exchange,26,1,0,448,26,325,446,4,26,1.04,29,0,0,0,0.157692308,0,0,0,1,1,454.0,1420.0,205662.0,0.690453290939331,3.0,0.6607929468154907,24.082569122314453,20.67336082458496,102121.0,0.9930954575538635,3495.5439453125,1.6996548175811768,0.136250716606153,0.0130289021741499,452.0,4.0,456.0,1
org.apache.camel.ExchangePattern,10,2,0,73,24,41,72,2,8,0.977777778,259,0.2,9,0.6,0.37037037,1,1,23.9,4,1.8,73.0,180.0,5256.0,3.4246575832366943,3.0,4.109589099884033,18.371559143066406,43.157325744628906,2538.0,0.965753436088562,72.0,1.3698630332946777,1.0,4.97757460574031e-05,73.0,1.0,74.0,0
org.apache.camel.ExchangeProperty,15,1,0,5,32,33,3,2,14,0.595238095,210,1,0,0,0.226190476,0,0,12.6,3,1.1333,5.0,7.0,20.0,35.0,1.0,20.0,11.39908218383789,87.964599609375,6.5,0.6499999761581421,0.5,2.5,0.120175290746671,5.26170677139567e-08,3.0,2.0,5.0,1
org.apache.camel.ExchangeTimedOutException,2,5,0,4,7,0,2,2,2,0,23,1,0,0.95,0.666666667,0,0,10,1,0.5,4.0,4.0,12.0,33.33333206176758,1.0,25.0,10.917430877685547,92.96875,4.0,0.6666666865348816,1.0,8.333333015441895,0.120262758969176,2.032480398973e-06,2.0,2.0,4.0,0
org.apache.camel.ExpectedBodyTypeException,3,5,0,4,10,0,1,3,3,0.5,34,1,1,0.894736842,0.555555556,0,0,9.666666667,1,0.6667,4.0,4.0,12.0,33.33333206176758,2.0,50.0,11.651375770568848,70.94972229003906,4.0,0.6666666865348816,1.0,8.333333015441895,0.120730470071017,1.75390225713189e-08,1.0,3.0,4.0,1
org.apache.camel.Expression,1,1,0,167,1,0,166,1,1,2,1,0,0,0,1,0,0,0,1,1,167.0,390.0,27722.0,1.4068249464035034,1.0,0.598802387714386,16.949541091918945,36.98698806762695,13666.0,0.9859317541122437,33.224998474121094,0.11985065788030624,0.11997307757025,0.000361643290689762,166.0,1.0,167.0,0
org.apache.camel.FailedToCreateProducerException,2,5,0,4,7,0,2,2,2,0,25,1,1,0.944444444,0.666666667,0,0,11,1,0.5,4.0,4.0,12.0,33.33333206176758,1.0,25.0,5.940366744995117,87.20539093017578,4.0,0.6666666865348816,0.0,0.0,0.119691119691119,0.0,2.0,2.0,4.0,1
org.apache.camel.Header,1,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,1,1,1.0,0.0,0.0,0.0,1.0,100.0,0.7798165082931519,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
org.apache.camel.HeaderFilterStrategyAware,2,1,0,12,2,1,11,1,2,2,2,0,0,0,0.75,0,0,0,1,1,12.0,16.0,132.0,12.121212005615234,1.0,8.333333015441895,2.431192636489868,54.922279357910156,58.0,0.8787878751754761,0.0,0.0,1.0,0.0,11.0,1.0,12.0,0
org.apache.camel.Headers,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,100.0,0.7798165082931519,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
org.apache.camel.Intercept,2,1,0,5,2,1,4,1,2,2,2,0,0,0,0.75,0,0,0,1,1,5.0,8.0,20.0,40.0,1.0,20.0,7.064219951629639,76.8079833984375,6.0,0.6000000238418579,0.0,0.0,0.107201924522628,0.0,4.0,1.0,5.0,0
org.apache.camel.InvalidHeaderTypeException,4,5,0,1,13,0,0,1,3,0.833333333,47,1,0,0.894736842,0.5,0,0,10.25,2,0.75,1.0,0.0,0.0,0.0,1.0,100.0,1.4908256530761719,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
org.apache.camel.InvalidPayloadException,3,5,0,5,12,1,1,4,3,0,38,1,0,0.95,0.666666667,0,0,11.33333333,1,0.3333,7.0,14.0,42.0,33.33333206176758,1.0,14.285714149475098,11.146788597106934,66.85006713867188,14.0,0.6666666865348816,3.75,8.928571701049805,0.120949957591178,1.20699719796607e-05,3.0,4.0,7.0,1
org.apache.camel.InvalidPayloadRuntimeException,2,6,0,4,10,0,0,4,2,0,27,1,0,0.947368421,0.666666667,0,0,12,1,0.5,4.0,4.0,12.0,33.33333206176758,1.0,25.0,10.848624229431152,72.88135528564453,4.0,0.6666666865348816,0.0,0.0,0.121140142517814,0.0,0.0,4.0,4.0,1
org.apache.camel.InvalidTypeException,3,5,0,4,10,0,1,3,3,0.5,37,1,0,0.904761905,0.5,0,0,10.66666667,1,0.6667,4.0,5.0,12.0,41.66666793823242,1.0,25.0,10.573394775390625,88.65384674072266,3.5,0.5833333134651184,0.5,4.166666507720947,0.120357866306549,1.11798665841662e-05,1.0,3.0,4.0,0
org.apache.camel.Message,22,1,0,182,22,231,182,1,22,2,22,0,0,0,0.25974026,0,0,0,1,1,184.0,350.0,33672.0,1.03943932056427,1.0,0.54347825050354,18.256879806518555,34.94293212890625,16661.0,0.9896056056022644,186.6666717529297,0.5543676018714905,0.121073187298352,0.0017432544525833,183.0,2.0,185.0,1
org.apache.camel.MessageDriven,2,1,0,1,2,1,1,0,2,2,2,0,0,0,1,0,0,0,1,1,2.0,0.0,2.0,0.0,2.0,100.0,0.71100914478302,86.11111450195312,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0
org.apache.camel.NoSuchBeanException,2,5,0,2,6,0,1,1,2,1,21,1,0,0.944444444,0.75,0,0,8.5,1,0.5,2.0,0.0,2.0,0.0,2.0,100.0,2.431192636489868,94.64286041259766,1.0,1.0,1.0,50.0,1.0,3.68528271885451e-07,1.0,1.0,2.0,1
org.apache.camel.NoSuchEndpointException,2,5,0,8,6,0,7,1,2,1,23,1,0,0.944444444,0.75,0,0,9.5,1,0.5,8.0,6.0,56.0,10.714285850524902,3.0,37.5,4.220183372497559,74.49392700195312,25.0,0.8928571343421936,6.0,10.714285850524902,1.0,9.33125353022181e-07,7.0,1.0,8.0,1
org.apache.camel.NoSuchHeaderException,5,5,0,3,13,6,1,2,3,0.916666667,67,1,0,0.826086957,0.36,0,0,11.8,2,1,3.0,2.0,6.0,33.33333206176758,1.0,33.33333206176758,10.573394775390625,89.68871307373047,2.0,0.6666666865348816,1.0,16.66666603088379,0.120236087689713,1.11798665841662e-05,1.0,2.0,3.0,1
org.apache.camel.NoSuchLanguageException,2,5,0,2,6,0,1,1,2,1,21,1,0,0.944444444,0.75,0,0,8.5,1,0.5,2.0,0.0,2.0,0.0,2.0,100.0,1.6513761281967163,98.63013458251953,1.0,1.0,1.0,50.0,1.0,5.26170677139567e-08,1.0,1.0,2.0,0
org.apache.camel.NoSuchPropertyException,5,5,0,6,13,6,4,2,3,0.916666667,67,1,0,0.826086957,0.36,0,0,11.8,2,1,6.0,9.0,30.0,30.0,1.0,16.66666603088379,10.573394775390625,87.14556121826172,10.5,0.699999988079071,1.3333333730697632,4.44444465637207,0.120236087689713,1.12851007195942e-05,4.0,2.0,6.0,1
org.apache.camel.NoTypeConversionAvailableException,4,5,0,25,11,0,24,1,4,0.5,52,1,0,0.85,0.5,0,0,11.5,2,1,25.0,17.0,600.0,2.8333332538604736,13.0,52.0,6.399082660675049,58.73684310913086,291.5,0.971666693687439,16.5,2.75,1.0,1.88659900928727e-06,24.0,1.0,25.0,1
org.apache.camel.OutHeaders,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,100.0,0.7798165082931519,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
org.apache.camel.Pattern,1,1,0,2,1,0,1,1,1,2,1,0,0,0,1,0,0,0,1,1,2.0,1.0,2.0,50.0,1.0,50.0,1.9495413303375244,94.44444274902344,0.5,0.5,0.0,0.0,0.666666666666666,0.0,1.0,1.0,2.0,0
org.apache.camel.PollingConsumer,3,1,0,15,3,3,13,2,3,2,3,0,0,0,0.666666667,0,0,0,1,1,15.0,26.0,210.0,12.380952835083008,2.0,13.333333015441895,14.082569122314453,67.92035675048828,92.0,0.8761904835700989,7.0,3.3333332538604736,0.120053881124768,1.547296601187e-06,13.0,2.0,15.0,0
org.apache.camel.Predicate,2,1,0,60,2,1,60,0,2,2,2,0,0,0,0.833333333,0,0,0,1,1,60.0,100.0,3540.0,2.8248586654663086,7.0,11.666666984558105,6.674312114715576,39.21833038330078,1720.0,0.9717513918876648,0.0,0.0,0.0,0.0,60.0,0.0,60.0,0
org.apache.camel.Processor,1,1,0,274,1,0,273,1,1,2,1,0,0,0,1,0,0,0,1,1,275.0,860.0,75350.0,1.1413403749465942,1.0,0.3636363744735718,21.28440284729004,24.2995548248291,37245.0,0.9885866045951843,69.88571166992188,0.09274812787771225,0.11997307757025,0.000389652800689773,274.0,1.0,275.0,0
org.apache.camel.Produce,2,1,0,2,2,1,2,0,2,2,2,0,0,0,1,0,0,0,1,1,3.0,2.0,6.0,33.33333206176758,2.0,66.66666412353516,0.5963302850723267,78.78787994384766,2.0,0.6666666865348816,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0
org.apache.camel.Producer,4,1,0,51,4,6,47,5,4,2,4,0,0,0,0.5,0,0,0,1,1,52.0,132.0,2652.0,4.977375507354736,2.0,3.846153736114502,17.316513061523438,42.87336730957031,1260.0,0.9502262473106384,99.44999694824219,3.75,0.120236087689713,8.26563533151295e-06,48.0,5.0,53.0,0
org.apache.camel.ProducerTemplate,33,1,0,17,33,528,11,6,33,2,33,0,0,0,0.387205387,0,0,0,1,1,19.0,56.0,342.0,16.374269485473633,1.0,5.263157844543457,17.339448928833008,51.78082275390625,143.0,0.8362573385238647,37.5,10.964912414550781,0.120317246034424,5.44467604650744e-05,13.0,6.0,19.0,1
org.apache.camel.Properties,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,100.0,0.7798165082931519,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
org.apache.camel.Property,1,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,1,1,1.0,0.0,0.0,0.0,1.0,100.0,0.7798165082931519,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
org.apache.camel.RecipientList,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,100.0,0.3899082541465759,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
org.apache.camel.ResolveEndpointFailedException,3,5,0,5,9,0,4,1,3,0,44,1,0,0.944444444,0.666666667,0,0,13.33333333,1,0.3333,5.0,2.0,20.0,10.0,3.0,60.0,4.082568645477295,84.36019134521484,9.0,0.8999999761581421,3.0,15.0,1.0,8.0349603165416e-07,4.0,1.0,5.0,1
org.apache.camel.Route,11,1,1,10,16,41,8,2,10,0.883333333,94,0.5,1,0,0.327272727,0,0,7,1,0.8182,10.0,21.0,90.0,23.33333396911621,1.0,10.0,5.9633026123046875,71.03825378417969,34.5,0.7666666507720947,3.0,3.3333332538604736,0.11961080355645,2.26754506100623e-07,8.0,2.0,10.0,0
org.apache.camel.Routes,3,1,0,7,3,3,7,1,3,2,3,0,0,0,0.666666667,0,0,0,1,1,10.0,12.0,90.0,13.333333015441895,3.0,30.0,6.192660331726074,68.87754821777344,39.0,0.8666666746139526,3.5,3.8888888359069824,0.133746013881073,1.65263962135444e-05,10.0,1.0,11.0,1
org.apache.camel.RuntimeCamelException,4,4,17,66,8,6,66,0,4,1.333333333,21,1,0,1,0.666666667,0,0,4,0,0,65.0,66.0,4160.0,1.5865384340286255,23.0,35.38461685180664,12.064220428466797,50.14299392700195,2047.0,0.9841346144676208,0.0,0.0,0.0,0.0,65.0,0.0,65.0,0
org.apache.camel.RuntimeExchangeException,3,5,1,5,10,0,3,2,3,0.75,33,1,1,0.944444444,0.583333333,0,0,9.333333333,1,0.3333,5.0,4.0,20.0,20.0,1.0,20.0,11.513761520385742,89.32384490966797,8.0,0.800000011920929,2.0,10.0,0.120134793597304,3.06932894998081e-07,3.0,2.0,5.0,1
org.apache.camel.RuntimeExpressionException,3,5,2,6,6,3,5,1,3,1.5,17,1,0,1,0.777777778,0,0,4.333333333,0,0,6.0,1.0,30.0,3.3333332538604736,5.0,83.33333587646484,2.408256769180298,87.5,14.5,0.9666666388511658,5.0,16.66666603088379,1.0,6.75650983145127e-07,5.0,1.0,6.0,0
org.apache.camel.RuntimeTransformException,3,5,0,3,6,3,2,1,3,1.5,17,1,0,1,0.777777778,0,0,4.333333333,0,0,3.0,1.0,6.0,16.66666603088379,2.0,66.66666412353516,1.9724770784378052,93.47826385498047,2.5,0.8333333134651184,1.0,16.66666603088379,1.0,1.75390225713189e-08,2.0,1.0,3.0,0
org.apache.camel.Service,2,1,0,23,2,1,23,0,2,2,2,0,0,0,1,0,0,0,1,1,23.0,40.0,506.0,7.9051384925842285,5.0,21.7391300201416,6.834862232208252,49.66666793823242,233.0,0.9209486246109009,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0
org.apache.camel.TypeConverter,2,1,0,38,2,1,37,1,2,2,2,0,0,0,0.875,0,0,0,1,1,39.0,80.0,1482.0,5.398110866546631,1.0,2.5641026496887207,15.871560096740723,54.488189697265625,701.0,0.9460188746452332,15.833333015441895,1.068376064300537,0.119952893674293,0.000452997976158694,38.0,1.0,39.0,0
org.apache.camel.ValidationException,2,5,2,6,4,1,4,2,2,2,13,0,0,1,0.875,0,0,5.5,0,0,6.0,7.0,30.0,23.33333396911621,1.0,16.66666603088379,10.481651306152344,94.226806640625,11.5,0.7666666507720947,4.0,13.333333015441895,0.120262758969176,8.22141683030574e-07,4.0,2.0,6.0,0
org.apache.camel.bam.ActivityBuilder,11,1,0,13,24,39,5,12,11,0.8,101,1,4,0,0.272727273,0,0,7.818181818,1,0.9091,13.0,23.0,156.0,14.743589401245117,1.0,7.692307472229004,12.018348693847656,72.57617950439453,66.5,0.8525640964508057,41.83333206176758,26.816238403320312,0.145214521452145,4.97037371605981e-05,5.0,12.0,17.0,0
org.apache.camel.bam.ActivityLifecycle,4,2,0,5,7,4,4,1,2,0.888888889,45,0.333333333,3,0.857142857,0.444444444,1,1,9.5,1,0.5,4.0,8.0,12.0,66.66666412353516,1.0,25.0,0.3669724762439728,50.0,2.0,0.3333333432674408,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0
org.apache.camel.bam.ProcessBuilder,20,3,0,18,53,126,4,17,14,0.782894737,299,1,2,0.75,0.16,1,1,13.55,2,1.05,16.0,30.0,240.0,12.5,1.0,6.25,13.761467933654785,63.965885162353516,105.0,0.875,65.91666412353516,27.46527862548828,0.16563330380868,0.000308948943164138,4.0,15.0,19.0,0
org.apache.camel.bam.TimeExpression,10,1,2,9,18,9,4,7,10,0.666666667,86,1,3,0,0.285714286,0,0,7.3,3,1.2,9.0,23.0,72.0,31.94444465637207,1.0,11.11111068725586,4.426605701446533,75.09727478027344,24.5,0.6805555820465088,8.25,11.458333015441895,0.141800947867298,3.74886366874228e-05,4.0,7.0,11.0,0
org.apache.camel.bam.model.ActivityDefinition,7,2,0,6,13,17,4,2,7,0.75,46,1,1,0.333333333,0.428571429,0,0,5.285714286,1,0.8571,6.0,12.0,30.0,40.0,1.0,16.66666603088379,0.71100914478302,40.78947448730469,9.0,0.6000000238418579,3.8333332538604736,12.777777671813965,0.4,4.4436366471763e-07,4.0,2.0,6.0,0
org.apache.camel.bam.model.ActivityState,24,3,0,17,48,250,12,8,19,0.881987578,238,1,2,0.290322581,0.223602484,0,0,8.625,3,1.1667,17.0,45.0,272.0,16.544116973876953,2.0,11.764705657958984,13.004587173461914,54.78260803222656,113.5,0.8345588445663452,53.06666564941406,19.509803771972656,0.132930513595166,7.57380133451896e-05,12.0,8.0,20.0,0
org.apache.camel.bam.model.EntitySupport,4,1,3,3,11,0,3,0,4,0.333333333,31,1,0,0,0.625,0,0,6.5,1,0.75,3.0,1.0,6.0,16.66666603088379,2.0,66.66666412353516,0.29816514253616333,72.22222137451172,2.5,0.8333333134651184,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0
org.apache.camel.bam.model.ProcessDefinition,7,2,0,11,21,17,6,5,6,0.666666667,90,1,0,0.375,0.375,0,0,11.57142857,2,1,10.0,18.0,90.0,20.0,1.0,10.0,12.958715438842773,57.59429168701172,36.0,0.800000011920929,14.166666984558105,15.740740776062012,0.59090909090909,1.88168656443721e-06,6.0,4.0,10.0,0
org.apache.camel.bam.model.ProcessInstance,18,1,0,13,33,131,9,6,16,0.882352941,144,1,1,0,0.235294118,0,0,6.666666667,2,1.1111,14.0,45.0,182.0,24.72527503967285,1.0,7.142857074737549,10.71100902557373,52.708805084228516,68.5,0.7527472376823425,14.75,8.104395866394043,0.132836085952761,1.59909950315122e-06,10.0,6.0,16.0,0
org.apache.camel.bam.model.TemporalEntity,7,2,1,2,8,9,1,1,7,0.666666667,40,1,0,0.333333333,0.642857143,0,0,4.428571429,2,1.1429,2.0,0.0,2.0,0.0,2.0,100.0,0.4357798099517822,95.0,1.0,1.0,1.0,50.0,1.0,1.49582806786819e-07,1.0,1.0,2.0,0
org.apache.camel.bam.processor.ActivityMonitorEngine,11,2,0,12,34,21,3,11,4,0.8625,180,1,1,0.608695652,0.2,1,1,14.63636364,3,1.0909,8.0,10.0,56.0,17.85714340209961,1.0,12.5,10.917430877685547,56.66666793823242,23.0,0.8214285969734192,11.0,19.64285659790039,0.118767862813591,3.03358275159736e-06,3.0,7.0,10.0,0
org.apache.camel.bam.processor.BamProcessorSupport,12,1,1,14,35,34,3,13,3,0.803030303,215,1,1,0,0.261363636,0,0,16.41666667,4,1,11.0,16.0,110.0,14.545454978942871,1.0,9.090909004211426,22.56880760192871,50.721649169921875,47.0,0.8545454740524292,19.0,17.272727966308594,0.122581749700393,6.71619285748862e-06,3.0,10.0,13.0,0
org.apache.camel.bam.processor.JpaBamProcessor,5,3,0,13,20,8,1,12,2,0.5,66,1,0,0.931034483,0.472222222,0,0,12,1,0.4,11.0,37.0,110.0,33.6363639831543,1.0,9.090909004211426,19.67889976501465,58.4867057800293,36.5,0.6636363863945007,8.166666984558105,7.4242424964904785,0.134896302975653,4.92013430681924e-06,1.0,10.0,11.0,0
org.apache.camel.bam.processor.JpaBamProcessorSupport,21,2,1,15,52,142,1,14,12,0.828571429,292,1,1,0.333333333,0.2,1,2,12.57142857,3,1,13.0,27.0,156.0,17.30769157409668,1.0,7.692307472229004,22.958715438842773,51.91908645629883,64.5,0.8269230723381042,5.0,3.2051281929016113,0.142557651991614,7.50584296095954e-06,1.0,12.0,13.0,0
org.apache.camel.bam.processor.NoCorrelationKeyException,2,5,0,4,8,0,1,4,2,0,22,1,1,0.95,0.666666667,0,0,9.5,1,0.5,4.0,4.0,12.0,33.33333206176758,1.0,25.0,11.926605224609375,80.62015533447266,4.0,0.6666666865348816,1.0,8.333333015441895,0.121996933037996,6.12613002669639e-07,1.0,4.0,5.0,0
org.apache.camel.bam.processor.ProcessContext,14,1,0,6,18,61,2,5,14,0.830769231,81,1,5,0,0.297619048,0,0,4.428571429,1,0.9286,6.0,17.0,30.0,56.66666793823242,1.0,16.66666603088379,10.848624229431152,89.92395782470703,6.5,0.4333333373069763,1.0,3.3333332538604736,0.133762517882689,1.56717430611367e-06,2.0,5.0,7.0,0
org.apache.camel.bam.rules.ActivityRules,13,2,0,16,27,36,9,11,10,0.880952381,119,1,3,0.56,0.185185185,1,1,7.615384615,2,0.9231,16.0,55.0,240.0,22.91666603088379,1.0,6.25,18.73853302001953,58.10810852050781,92.5,0.7708333134651184,62.91666793823242,26.21527862548828,0.152559657352641,0.000296687911170855,9.0,11.0,20.0,0
org.apache.camel.bam.rules.ProcessRules,8,2,0,14,17,0,8,7,6,0.571428571,69,1,1,0.666666667,0.3,1,1,7.375,2,1,14.0,39.0,182.0,21.428571701049805,1.0,7.142857074737549,11.261467933654785,77.44479370117188,71.5,0.7857142686843872,24.53333282470703,13.479853630065918,0.133858267716535,4.6726805120643e-05,8.0,7.0,15.0,0
org.apache.camel.bam.rules.TemporalRule,15,2,0,21,48,73,2,20,10,0.755102041,243,1,4,0.518518519,0.214285714,1,1,14.73333333,6,1.2667,21.0,57.0,420.0,13.571428298950195,2.0,9.523809432983398,23.119266510009766,46.09053421020508,181.5,0.8642857074737549,57.5,13.690476417541504,0.164179104477611,0.00020015316835432,2.0,20.0,22.0,0
org.apache.camel.builder.BinaryPredicateSupport,9,1,7,11,17,24,7,4,5,0.375,125,1,2,0,0.444444444,0,0,12.66666667,2,1,11.0,22.0,110.0,20.0,2.0,18.18181800842285,13.87614631652832,68.90660858154297,44.0,0.800000011920929,7.0,6.363636493682861,0.120867943719274,3.68319473997697e-07,7.0,4.0,11.0,0
org.apache.camel.builder.Builder,11,1,0,4,22,55,1,3,10,2,86,0,0,0,0.181818182,0,0,6.818181818,1,0.9091,4.0,4.0,12.0,33.33333206176758,1.0,25.0,4.220183372497559,75.40983581542969,4.0,0.6666666865348816,1.0,8.333333015441895,0.12532865907099,4.7197151086588e-06,1.0,3.0,4.0,1
org.apache.camel.builder.BuilderSupport,31,1,1,16,59,437,1,15,28,0.855555556,251,1,2,0,0.133995037,0,0,7,2,1,16.0,28.0,240.0,11.666666984558105,3.0,18.75,19.72477149963379,51.03857421875,106.0,0.8833333253860474,11.333333015441895,4.722222328186035,0.145753091425096,5.76605387943189e-05,1.0,15.0,16.0,1
org.apache.camel.builder.ConstantProcessorBuilder,2,1,0,3,3,0,1,2,2,0,12,1,1,0,0.75,0,0,4.5,1,0.5,3.0,3.0,6.0,50.0,1.0,33.33333206176758,6.490825653076172,94.01993560791016,1.5,0.5,0.0,0.0,0.107314870559903,0.0,1.0,2.0,3.0,0
org.apache.camel.builder.DataFormatClause,20,1,0,16,45,188,1,16,19,0.052631579,184,1,2,0,0.172222222,0,0,8.1,4,1.1,16.0,15.0,240.0,6.25,1.0,6.25,2.9816513061523438,71.42857360839844,112.5,0.9375,13.0,5.416666507720947,0.179235796882855,0.00101587772635336,1.0,16.0,17.0,1
org.apache.camel.builder.DeadLetterChannelBuilder,38,2,0,21,68,627,3,19,38,0.824324324,326,1,7,0.102564103,0.105263158,0,0,7.368421053,2,1.0263,21.0,46.0,420.0,10.952381134033203,1.0,4.761904716491699,18.64678955078125,50.78076171875,187.0,0.8904761672019958,92.16666412353516,21.94444465637207,0.164627106903717,0.00126008956977592,3.0,19.0,22.0,1
