name,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,bug
org.apache.velocity.anakia.XPathTool,0.0013014842378984233,0.005340805838925942,0.013488293007925098,-0.015957945794966705,-0.0066050389099544795,-0.013693920287595704,0.01346045746029259,-0.05245602984983754,-0.01829685199866751,-0.006511788746616856,0.0748524336923525,-0.060697777234565785,0.01887132815698572,0.043055572234501495,-0.037995496567807055,-0.0176739566867912,-0.0928382946397638,-0.09564987877125415,-0.17268555416799458,0.311688757895303,0.2052508327982594,0.36622883227286973,0.3277324522906142,0.29061611074620564,-0.5686044396053209,-0.08230595781607812,-0.06863489137654913,0.17631630243212407,-0.1365143608362882,-0.19687124586847568,0.20562573078322693,-0.06575225893417301,0
org.apache.velocity.app.FieldMethodizer,0.006981820563814349,0.0427460714840025,0.08506064446750282,0.0353619510677229,-0.014183285892015216,-0.22367564900122736,-0.026583808312176466,0.01073586052790814,0.08616527664934416,0.16037320947589914,0.03815020125324623,-0.04985067981196339,-0.012391739045096724,0.055409371360219194,-0.2296204271147864,-0.03986387324924613,0.15030357478228626,0.051941603087900814,0.027609197838095862,0.19237036183345846,-0.05938297519284836,-0.1151534303657,0.08463065316412854,-0.28522212897122184,-0.025746689098805068,0.1360073512181051,-0.15985460504148788,0.013937991380319098,-0.030696995411313027,0.08363859014192368,-0.7560146373832204,0.2262707919868795,0
org.apache.velocity.app.Velocity,0.08639266514001998,0.3126512456986601,0.32599850407396436,-0.046549164706511055,-0.0507803354290529,-0.30676968859336184,-0.2684348452316278,-0.30795954709704665,-0.15754498645965892,-0.22973163360838056,0.252370171368448,-0.09661448454135875,0.02614183484773473,0.01528527033539772,-0.2430513914312417,0.062137414980403795,-0.07796981315502295,-0.0047294964519156235,-0.0454045876836818,-0.2812204115201485,-0.11205274894127874,-0.04009929116906501,-0.04036146200870246,-0.02234854567480533,-0.09272793541563165,-0.2625930365562202,0.18246219026101612,-0.20217795658535867,-0.140373126363042,-0.049525690569349703,0.17065277211521057,0.04176939946354308,1
org.apache.velocity.app.VelocityEngine,0.0629392306789273,0.232212103395956,0.2336757301897718,-0.11608698443997006,-0.06916122090057733,-0.2110020538242933,-0.13023059075936094,-0.35582551328734846,-0.12160302375521932,-0.2331282321967889,0.2758763639567013,-0.1419794747496392,0.04429872477874635,0.0715490282125019,-0.23025701802118193,-0.04454599685558058,-0.21005078582739822,-0.1311631391603547,-0.09589144048492221,-0.03230987280673713,-0.2184254038007861,-0.1037364614725171,0.23815344835916474,-0.04378453388696504,-0.09299260254245267,-0.36620539022759474,0.11115898055088248,-0.10106723714249813,-0.2711663484852712,-0.0013034773458608486,0.12903970533378378,0.09743775543626321,1
org.apache.velocity.app.event.EventCartridge,0.049157182520968276,0.12664889844994998,0.28208071709243765,-0.5461245127086204,0.30753221977089973,-0.12710599188141644,0.09462300910037301,0.0719813308405826,-0.051670105241927416,0.13012363918991504,-0.33450772352331276,-0.36070762900166026,-0.014693431931324542,0.010072543396482414,0.21975342844921938,0.1220420183741912,-0.051629602169274764,0.10473006141969499,0.04043931309668266,-0.1706004057710908,0.08215715654063362,0.16337678266726047,-0.03261289490910479,-0.15787534233026684,-0.12978118822711213,-0.035048834040573316,0.0028729592113116926,-0.11176315754296096,-0.08569286983506175,0.004629729777124945,0.02987426942337181,-0.10541772339883912,0
org.apache.velocity.app.event.EventHandler,0.031597829465665146,0.09578893243630536,0.23547123577789583,-0.5973579054756094,0.3926061606256373,-0.05765191491402503,0.13392423929978176,0.17541461496046198,-0.110865343223248,0.048222776306206756,-0.18794025354020033,-0.13934574460916413,-0.13208397721600126,-0.41188411113179796,0.011427747041504835,0.04706269936910641,-0.009619166687977748,0.13734466560273428,0.05188038596658499,-0.05891097039776719,0.05216068417589481,-0.0024433801299091292,0.02289683385670091,-0.025149229962598475,-0.18468300618802314,-0.03547694137167049,0.09095226037949077,0.09120018375543555,-0.02581165295729638,0.006576517488354247,0.05579979121933139,0.16672460067225547,0
org.apache.velocity.app.event.EventHandlerMethodExecutor,0.021986253673406734,0.06859751502122824,0.1679682488367476,-0.4873972625010475,0.32660571872601096,-0.04381471563353075,0.09137679340652646,0.18309381934733052,-0.11218276894586551,0.09104298534713624,-0.28147255010731487,-0.309002675813389,-0.11875327564565444,-0.4915743818995603,0.03233995588499788,0.015505220487286631,-0.0762650750990226,0.17181399237534736,0.07873569005290768,0.0077768368932647994,0.05146253095717438,0.008346204629753854,0.004841571994269393,-0.04795975593600832,-0.16178440056332327,-0.021180040220631254,0.0938881730560757,0.034300980855097626,-0.02408435644278025,-0.060344836637017854,0.0029106398729843363,0.19615819279757937,0
org.apache.velocity.app.event.EventHandlerUtil,0.15993059361481726,0.1422504411329305,0.26288946590335976,-0.4516631639859228,0.3086462913650101,0.14863515233124608,0.057091648271929474,0.24581368433516082,0.03315349281011608,0.0945821812881117,-0.3462427019157286,-0.19203912654015576,-0.11088101247642741,-0.2841151323644504,-0.14875829922395784,-0.1497964421755027,0.10014410281253043,-0.029315268099648645,0.009139946494677394,0.0932539330672229,-0.07890795239784543,-0.22052551549833424,0.004408594949864374,0.17631578431302897,-0.1343563195071926,0.08069017889642507,-0.048424500100332994,-0.09345384376075001,0.0029770122553559367,-0.2133693443500664,-0.06724475283681323,-0.06568698805229292,0
org.apache.velocity.app.event.IncludeEventHandler,0.028684774536192243,0.0880428283342099,0.2117205479437495,-0.5101094573876869,0.3212437377646393,-0.06050011564770978,0.19153294456087627,0.08135847762948178,-0.08473945936526395,-0.21363483827712434,0.2587104171254209,0.5790933975056635,-0.07098825463051767,-0.060892760161000765,-0.12969350453759457,-0.05060095982147702,0.08092214697293412,-0.07678846387644761,-0.044226707586136074,0.001964059300425264,-0.008481974709312992,-0.009296480223540163,-0.04982732062108763,0.10350557773336634,0.012602650713542201,0.05445482417147552,-0.03014591359252514,-0.09059921470168346,-0.015988839457338234,0.012843840156024638,-0.07004101560288369,-0.08758298780188359,0
org.apache.velocity.app.event.InvalidReferenceEventHandler,0.04108055229817903,0.12493323166323361,0.24990956678409332,-0.5447054763562376,0.3914434201384385,-0.010356915470595732,0.05953485724892753,0.0581501826992973,-0.02121822855107553,-0.13941154353054797,0.24742203967334608,0.5102231971497665,-0.007129368602056342,-0.08808220460722334,-0.051315614970939304,-0.07706181634744617,0.09864040941381745,-0.05076139218180113,0.028733127521925562,0.02688517379670574,0.0238791307452073,0.019918773528221502,0.035410389847009546,0.04722409191633033,0.17979420654200481,0.055122521833908464,-0.01606650236970253,-0.013113562429549279,0.09068176665713686,-0.19473794041077683,-0.028950803701052834,-0.06623519990083017,1
org.apache.velocity.app.event.MethodExceptionEventHandler,0.028825452875030404,0.09203664281302057,0.21397027496618853,-0.5315227322602755,0.3322206249597522,-0.06479973331047181,0.16266560172681363,0.0853968300169808,-0.09691694910332259,-0.19621922996170418,0.24063411080441344,0.5662925409024091,-0.06796380041585198,-0.044126571551923816,-0.13567598831297162,-0.05503085579434142,0.10574939772355439,-0.050053040209309826,-0.026767887117894674,-0.017773406991189417,0.009985229226791242,-0.004950407584850971,-0.09958257927200166,0.11754706709919761,0.045281543282789806,0.0918415374623559,0.031753040348123804,-0.022979933687029937,-0.0297164698157038,-0.011554345433945911,-0.07063279098629456,-0.05459705919632914,0
org.apache.velocity.app.event.NullSetEventHandler,0.02916448381707987,0.09530247327255995,0.21474220093270818,-0.5484149270577937,0.3431416681216789,-0.07571039463779797,0.15117338977562678,0.060713359458269965,-0.10397099535125189,-0.18447581460134171,0.22056159802342387,0.5474100468437486,-0.06517275886580912,-0.057292931143188904,-0.11936964875045374,-0.06395557596114711,0.10285984856026767,-0.05411134119455318,-0.034184154208294154,-0.0032493348403990346,0.007250088833747926,-0.03265075413146869,-0.14484287988313335,0.08106362834589403,-0.002562483879834732,0.09353949610116076,0.09368829746043851,-0.06250060133937943,-0.04993560724652023,-0.05358325534257843,-0.05971601873893232,-0.020799441635317325,0
org.apache.velocity.app.event.ReferenceInsertionEventHandler,0.028620977276685493,0.0941711343617466,0.21378779765276465,-0.5463165331220353,0.3418421518364985,-0.07620111848449197,0.1579840382395795,0.06324877211466226,-0.09944343189431577,-0.18793687270500237,0.23553842163520572,0.5618817988837649,-0.06973178945766312,-0.05931841814600901,-0.11716109296863686,-0.06369372859035756,0.09645262098959557,-0.06952310039765913,-0.04672030675674214,-0.006073924362751264,0.0004224343705757296,-0.02733449512999868,-0.09917949153435525,0.08456115021518733,-0.003190362489532883,0.06974578195748654,0.0409349478888427,-0.06802522639933253,-0.018465633414232074,-0.01183715633481525,-0.030584232702557165,-0.07262948675822618,0
org.apache.velocity.app.event.implement.EscapeHtmlReference,0.0011606314225707727,0.009075707613657197,0.03243513328734611,-0.07269250770174508,0.04356364363860179,-0.019483485436456987,0.08092424399565439,0.023239946414212273,0.023463247329295618,-0.06183570223463765,0.17465213806057067,0.2090790872598245,-0.04642711667913499,-0.013993462299710423,-0.0003898061654383486,-0.005521164608870636,-0.03811722522418597,-0.14777667615626278,-0.1182861395304889,-0.025664773843713448,-0.05762629149590826,0.04497096953174829,0.3776009099617685,0.034055583555889175,-0.0015757691544643565,-0.20514265527720962,-0.446389943462849,-0.059217789709630826,0.2618207923771419,0.3653875223906115,0.25250566307983885,-0.453364877281784,0
org.apache.velocity.app.event.implement.EscapeJavaScriptReference,0.0011606314225707701,0.009075707613657176,0.03243513328734603,-0.07269250770174496,0.04356364363860168,-0.01948348543645693,0.0809242439956543,0.023239946414212176,0.02346324732929545,-0.06183570223463716,0.17465213806057023,0.2090790872598246,-0.0464271166791344,-0.013993462299710026,-0.00038980616543850814,-0.005521164608870884,-0.038117225224185446,-0.14777667615626305,-0.11828613953049168,-0.025664773843717164,-0.057626291495904515,0.04497096953175067,0.3776009099617634,0.03405558355588934,-0.0015757691544677288,-0.2051426552772057,-0.4463899434628522,-0.05921778970962452,0.2618207923771403,0.36538752239060823,0.25250566307984423,-0.45336487728178754,0
org.apache.velocity.app.event.implement.EscapeReference,0.006766993991659218,0.05314862726576819,0.07363335448260273,-0.02769543878551504,0.09636641426706141,-0.16013213862312853,-0.04721256449756946,0.14286320765951427,-0.02227643300147001,0.1320102129414773,-0.09853364886809123,-0.25901378542132036,-0.01804669771833257,-0.1702285723685779,-0.004624906770145076,-0.0002616311560024397,0.12133631636079933,-0.07908995288547586,0.0024533244184072643,0.0746877362841259,0.12241404210094894,0.2772468604322332,0.05212330945552587,0.019125607474681325,0.4137726007370592,-0.09921335733124,-0.0742196376238182,-0.30712469731663494,-0.08589274181470434,0.4722286806211183,0.3317149034964062,-0.25794349076868917,0
org.apache.velocity.app.event.implement.EscapeSqlReference,0.0011606314225707701,0.009075707613657176,0.032435133287346034,-0.07269250770174494,0.04356364363860169,-0.019483485436456942,0.08092424399565425,0.02323994641421216,0.02346324732929555,-0.06183570223463734,0.1746521380605702,0.20907908725982435,-0.04642711667913472,-0.013993462299709995,-0.00038980616543814016,-0.005521164608870808,-0.038117225224185834,-0.14777667615626272,-0.11828613953048976,-0.025664773843715627,-0.057626291495906354,0.04497096953175162,0.37760090996176743,0.03405558355588856,-0.0015757691544647993,-0.20514265527720832,-0.4463899434628505,-0.059217789709627384,0.26182079237714145,0.36538752239061034,0.2525056630798395,-0.45336487728178515,0
org.apache.velocity.app.event.implement.EscapeXmlReference,0.0011606314225707732,0.009075707613657199,0.03243513328734612,-0.07269250770174511,0.0435636436386018,-0.019483485436456994,0.08092424399565445,0.023239946414212214,0.023463247329295583,-0.06183570223463747,0.17465213806057056,0.20907908725982488,-0.04642711667913479,-0.013993462299710196,-0.00038980616543820966,-0.00552116460887083,-0.038117225224185786,-0.14777667615626322,-0.11828613953049052,-0.025664773843715526,-0.05762629149590668,0.04497096953175136,0.3776009099617672,0.03405558355588891,-0.0015757691544662834,-0.20514265527720757,-0.44638994346285055,-0.05921778970962839,0.261820792377141,0.3653875223906094,0.2525056630798404,-0.4533648772817851,0
org.apache.velocity.app.event.implement.IncludeNotFound,0.015895067515161655,0.13446221000962086,0.1615310249317204,0.00759439028558785,0.18157087572944428,-0.34813509714704927,-0.11428448543862833,0.2690222066776827,-0.02561896791151847,0.21932099955835754,-0.12015592741818767,-0.3613822678133806,-0.01116125338575132,-0.21597055295871417,-0.014059248234839996,-0.013209303304650208,0.18578231066855128,-0.15283156992906857,-0.02981871798683642,0.09757610818497531,0.12980617558010973,0.23863355392378452,0.043936545794028135,0.013688117070080134,0.38610660626631177,-0.12370215016230696,-0.07656078258194782,-0.13825661054520058,-0.0027584392688747216,0.26251749668592644,0.23026644712527228,-0.1395919106481602,1
org.apache.velocity.app.event.implement.IncludeRelativePath,0.0110116636171221,0.03891921167247913,0.1110927715042802,-0.3229417603079046,0.2195284601014882,-0.0642294902032742,0.06758309022716533,0.1506302952063318,-0.11052811586567989,0.16009202127326008,-0.329371983494486,-0.5037641714502786,-0.1007970262904491,-0.4417357112792837,0.06007802152285079,0.04898629528899071,-0.0350930812839432,0.171382615881854,0.06941593689891622,0.022767211244468528,0.10370696775704917,-0.026626700799847924,0.056887615337040655,-0.0893174906283466,-0.18434743827645117,-0.1340781323078434,0.12012560084969912,0.11100102436306811,-0.05510261112253803,0.05863432048573349,0.08171490285015931,0.2006588166114333,0
org.apache.velocity.app.event.implement.InvalidReferenceInfo,0.029288763704261533,0.0768020360044527,0.10760247842471807,-0.09308877108997105,0.18299756025604388,0.1511871831161674,-0.1749619487823494,0.004616613301247376,0.1573072571017547,0.050026600357613575,0.16817086206517134,0.10092973496126727,0.12594014876241102,-0.09016150145894039,0.11377435065977307,-0.06316492487043175,0.012328169119984965,-0.03635249818488766,0.11394035276086968,0.09154341206625537,0.013083759508564689,0.08720371399339323,0.42768327787977295,-0.07294276278138757,0.4516316699459734,-0.020045361460870117,-0.2567925849635771,0.1479445054645777,0.3427629971176923,-0.3396890770481618,-0.03714265520370587,-0.18459989426639334,0
org.apache.velocity.app.event.implement.PrintExceptions,0.015409300459564297,0.09859211739117228,0.15924684917731668,-0.15835222969011742,0.18736634317494463,-0.21650502778294223,-0.08661534090743724,0.3380818593838114,-0.006892922896313589,0.1311319643551829,-0.15889807374577725,-0.48738362194747,0.005105822014060762,-0.3000782596146445,0.21126447616248786,-0.0015294691252348074,0.1345390471984245,-0.0959556992257548,-0.04505155489002525,-0.12162614884875923,0.05453327602119401,0.2932255571442623,0.1573802688490826,0.07292528637180441,0.2724858911765468,-0.19063750767117194,-0.021000285540450102,-0.07907171067506405,0.06031919960489441,0.16203580309460303,0.07786463713995856,-0.06832595552001522,0
org.apache.velocity.app.event.implement.ReportInvalidReferences,0.03923230309488181,0.15796377996219746,0.19267737675668956,-0.2086357511501266,0.19081192207889616,-0.07321067559773542,-0.25551313899893086,0.07472866467186076,0.058167754747808026,-0.1074540671948295,-0.04503782221554016,-0.30535774472005345,0.0709173092759299,-0.15763233852776207,0.008820330906333967,-0.1097550784166936,0.026490388934147593,-0.13829359004163458,0.05969392510098614,-0.022504020187917983,-0.13223021674798555,0.29828141056146207,0.1657414527020826,0.02032120334748721,0.4995459425483214,-0.20454239672904403,-0.184079516359205,-0.1523282509915533,0.13826997274421948,-0.31090453134667495,0.07228363511574404,-0.017238619176746142,0
org.apache.velocity.app.tools.VelocityFormatter,0.020928628945463688,0.0882202651240309,0.14887472188699322,-0.3613535020074384,0.1469616053819551,-0.13665726160660407,-0.0027654322744707096,-0.1797812861774885,-0.16496159587371811,-0.16956801947708122,0.18200683853500516,0.04028621101477783,0.1298783532991968,0.24785263093161397,-0.15708807709356465,-0.22165630362470604,0.04256485447585848,-0.1440855565415548,-0.05164083811398826,0.32672838413850525,-0.032246106615334086,-0.08058998220355733,-0.23489302120753827,-0.05784847937205376,0.3613794865371067,-0.15226017694589686,0.13007172707227732,-0.28232322346660554,-0.20635657090646548,-0.10611808746415066,-0.10222669241596499,0.10426200273265845,0
org.apache.velocity.context.AbstractContext,0.026223114954482814,0.07769863039870899,0.17243884564081813,-0.3947263357342843,0.13803599797349808,-0.13920306758089784,0.11612947911722692,-0.19716682037311958,-0.04834432105119594,-0.02545624602590571,-0.06459141754591745,0.019001127878858964,0.15384097163761107,0.6748205858624186,0.060760442013324936,-0.04791398840486933,0.052033546919331576,-0.04580169625804449,-0.026902121691445655,0.14211527278633787,0.0495147169746527,0.006847172437318475,-0.2906114850203999,-0.025467164974794756,0.21242027324567314,0.025710814518889777,0.034968578398773674,-0.2270735249124541,-0.04102789384773347,0.019744306495448467,0.002022573100217776,-0.10202681705457571,0
org.apache.velocity.context.ChainedInternalContextAdapter,0.08486680581445205,0.15280693610467375,0.1790456326770689,-0.17301247889039048,0.012253048435463553,0.031853887253976684,0.08817873372701457,0.018040234382495766,0.0694335704176993,0.030993263720204587,-0.16112678905107128,0.23136285588248875,0.22051027852058738,0.38820767639471343,0.03631614208240848,-0.18929955199693438,0.14993761550596316,9.322257573534041e-05,0.137804681872252,0.20365095057932184,-0.049016459003654964,-0.1406507848871784,-0.026189743644782656,0.08149471654931059,0.22302696488545826,-0.23244654095856146,0.05850275954066091,0.3569595641137292,0.02474331483010456,0.07865939680521433,0.37566460224471454,0.2853763218123187,1
org.apache.velocity.context.Context,0.09204095224188426,0.13701176491034425,0.28313050413927054,-0.4526998455423028,0.11954119486014253,0.014571957707814307,0.11758271027572634,-0.09508429841071694,-0.1659518794181279,0.15953671162199612,-0.028769542140265395,-0.36185324946650854,0.07051388869896835,0.07796864161033303,0.03748329126695761,0.013234057348349601,-0.20550228478714314,-0.010916735992083114,-0.11767599296331281,0.08799982336082604,-0.13342657007721553,-0.13919176837396013,0.2361624193130045,-0.305339622028688,-0.06906202744487468,0.032789773170475996,-0.06459254417759862,0.381145826873392,0.08881583940581496,0.11205447650479153,-0.16346912665489424,0.017847042447433285,0
org.apache.velocity.context.EvaluateContext,0.08333412252909403,0.259335488000708,0.1967358148893554,-0.09253056469715096,0.057548922690830735,-0.2156530840984186,-0.09484952351050087,0.14557703340996228,-0.06450755826322634,0.2368896599116648,-0.08373029197064383,-0.0492519179092435,0.15802258764781837,0.3041372851122993,0.01784937390761612,-0.06486374439598123,-0.016598148844770597,-0.2466165622019715,-0.17755003522320917,0.029085818294454124,0.015382200867721156,0.04994629197758648,0.02943426621593503,-0.34776346483617365,0.09930595238903435,0.04596595757255423,-0.16749239776456615,-0.07427699249129878,-0.16102645215688846,-0.022292636906942304,-0.5547191632235481,0.09554058900151559,1
org.apache.velocity.context.InternalContextAdapter,0.8237478890292954,-0.1313597268609117,0.03807736832883177,-0.05397367623306192,-0.06115712016408866,0.08180562885248388,0.04766284983979064,0.10213093314746671,-0.0368612406957891,0.11468826266757377,-0.18239744948335118,0.06530389337978419,0.1842322925841867,0.16681548288036543,-0.025547364886015438,-0.02692264362650453,-0.05739494025614331,-0.03519988036107367,-0.06890186932839605,-0.05427070782302188,0.009942207940763833,0.10609209008647895,0.12191485644017638,-0.093558693376017,0.07771870350963651,0.1389504615608377,0.22959419507422993,0.0014800910669504773,-0.14794002523714814,-0.040073964152473815,0.06842122295371901,0.08978067640695934,0
org.apache.velocity.context.InternalContextAdapterImpl,0.07189309129773831,0.15730499168186216,0.2355173328836066,-0.30080172150104983,0.029543918088386793,-0.10877110728465259,0.11023461279908257,-0.14962494398411083,0.08334905015203942,0.11517193292419085,-0.14353183164046873,0.17173540194611173,0.11124163910743186,0.7129883784138458,0.17087576398755733,0.08288978033039665,0.10233220692012546,-0.00926687393322984,-0.005414773733762696,-0.07181577275784143,0.03386239869540078,0.033947080394766314,-0.05738803938294046,0.007564263213725493,0.012973811172655749,-0.10461522809063352,0.10595332983964403,-0.12259459802661991,-0.0005422670823582579,0.10532116147790814,0.18312684416274777,0.2154064844603809,1
org.apache.velocity.context.InternalContextBase,0.029575249297440875,0.07232074974463021,0.15078220599684497,-0.24297366001577908,0.06767168700563576,-0.15162633443596527,0.12308231187076908,-0.10184169653768958,0.16074343661105314,0.15292536735424275,-0.317586426771126,0.09791021672296428,0.10696022430805727,0.7028292046759411,0.2788052069811083,0.07548212277836476,0.07528667386529812,0.08707493168511755,0.08704635918091432,-0.05647336900027786,-0.016403395505581796,-0.01422543754279183,0.0415261494973501,0.03712994604134116,-0.06014103152552886,-0.0431049156436731,0.018540330621904792,-0.0033691706911821635,0.048076456204118656,0.05496070834612168,0.26789442267587943,0.0008138779019480601,1
