name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,Size,Ties,Pairs,Density,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Closeness_Centrality,Betweenness_Centrality,in_degree,out_degree,degree,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,bug
org.apache.tools.ant.Diagnostics,30,1,0,10,104,429,2,9,5,1.013793103,1038,0.8,0,0,0.108333333,0,0,33.26666667,9,1.9,13,20,156,12.82051277,3,23.07692337,29.45736504,55.47445297,68,0.871794879,48.5,31.08974266,0.258948972,0.005551612,2,12,14,0.206056618,-0.375913182,-0.154555342,0.027541636,-0.15971865,0.132941262,-0.031008664,0.060613185,-0.057801833,0.015925852,0.048060256,0.098906988,0.042627947,-0.00157601,0.061991078,0.201150428,0.26109606,-0.00300252,0.030563677,0.139657821,-0.017632286,0.136534682,-0.343342171,-0.084447143,-0.06849325,0.096682767,0.343802594,-0.193924799,0.070506607,0.091834,-0.286914732,0.428715517,1
org.apache.tools.ant.DirectoryScanner,63,1,2,61,144,1603,51,10,31,0.874288425,2303,1,2,0,0.213709677,0,0,35.01587302,35,3.2381,70,211,4830,4.368529797,1,1.428571463,33.11800003,40.68783188,2309.5,0.956314683,420.5,8.706004143,0.19664546,0.000815055,60,10,70,0.320606497,0.040271796,0.208031673,0.101342176,0.111867434,-0.065019539,-0.089370268,-0.090053054,-0.00646349,0.341573545,-0.11383268,-0.348212413,0.024077521,0.167407326,-0.084633686,-0.027116035,-0.098370671,-0.00657434,0.206369061,-0.12541034,-0.174221977,0.025822486,0.004099136,-0.286711292,-0.159899274,-0.379693582,0.040667592,0.292255479,-0.102783809,0.221922953,0.082726653,0.130538639,1
org.apache.tools.ant.DynamicAttribute,1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,4,2,12,16.66666603,2,50,23.6003437,93.51535797,5,0.833333313,1,8.333333015,0.139745171,3.15E-05,3,1,4,0.12558234,-0.242838787,-0.120252253,0.054848392,-0.315969112,0.411684262,-0.300232793,-0.028161072,0.089138469,-0.149944517,0.004038296,0.108103527,-0.021226195,0.293395643,-0.062282193,-0.046278966,0.022331476,-0.014045848,-0.172894241,-0.246577447,0.2285773,-0.228055698,0.025381835,-0.175887987,-0.193823462,0.116480295,-0.152099945,-0.046663078,-0.060177682,0.201942689,0.238821693,0.087980178,0
org.apache.tools.ant.DynamicAttributeNS,1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,3,1,6,16.66666603,2,66.66666412,23.55727768,95.96491241,2.5,0.833333313,1,16.66666603,0.139745171,3.15E-05,2,1,3,0.087186825,-0.362110945,-0.125751957,0.026380962,-0.255261898,0.278097737,-0.111320436,-0.0610965,0.145663974,-0.137817708,0.090953262,0.049690073,-0.199939701,0.401513864,0.068161484,-0.034606877,0.10798182,-0.01300895,-0.205802192,-0.191265773,0.260580244,-0.105261163,0.02557221,-0.150711323,-0.343677844,0.039855483,-0.172299256,-0.000887423,-0.078833511,0.071782818,0.262004835,0.075069072,0
org.apache.tools.ant.DynamicConfigurator,0,1,0,4,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,4,0,12,0,4,100,0.559862196,76.47058868,6,1,4,33.33333206,0.123193642,1.42E-06,2,2,4,0.264926281,0.0738645,0.082283199,0.299722649,-0.254511996,0.205722564,0.040932726,-0.091878048,-0.143948924,-0.013215474,-0.094449421,0.11255932,0.113933294,0.01776071,-0.168118277,0.009564862,-0.069387143,-0.024902682,-0.239339182,-0.151593255,0.009928252,-0.103164267,0.226851374,-0.258635832,-0.39871036,0.166278711,-0.069679941,-0.321528945,-0.116106404,-0.12389,-0.296502867,0.002991879,0
org.apache.tools.ant.DynamicConfiguratorNS,0,1,0,3,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,100,0.387596905,75,3,1,2,33.33333206,0.123193642,4.92E-07,1,2,3,0.147206097,0.03272143,-0.043521425,0.122033718,-0.301461984,0.360580938,0.060303755,-0.052993937,0.028992128,-0.232272212,0.061397534,0.111055088,0.161479874,0.143383387,-0.300979418,0.043402871,0.005676787,-0.020057766,-0.162398804,-0.328919736,-0.000960687,-0.094352092,-0.437648568,-0.043710948,-0.129310491,0.073892408,0.195313586,0.035469328,0.159803376,-0.000251663,0.309914306,0.05111389,0
org.apache.tools.ant.DynamicElement,1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,4,1,12,8.333333015,3,75,23.6003437,91.63879395,5.5,0.916666687,2,16.66666603,0.139745171,3.15E-05,3,1,4,0.067376808,-0.252031818,-0.082213535,0.046785993,-0.181046118,0.208746009,-0.007427571,-0.066164589,0.106500665,-0.176826053,0.156606366,0.00283586,-0.267612981,0.404843909,0.063013777,-0.042752157,0.150870142,0.003901333,-0.276327276,-0.098090602,0.08717592,-0.138312417,-0.210341767,-0.099032034,-0.270818528,-0.098317606,-0.349818269,-0.105183554,-0.254921162,0.224000888,-0.078759807,0.080020925,0
org.apache.tools.ant.DynamicElementNS,1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,4,1,12,8.333333015,3,75,23.90180969,95.36082458,5.5,0.916666687,2,16.66666603,0.139745171,3.16E-05,3,1,4,0.101883968,-0.331222999,-0.120835722,0.050944136,-0.276308915,0.300194128,-0.064524211,-0.058433212,0.120082146,-0.167210118,0.0934344,0.062530366,-0.178640313,0.406703156,-0.01527116,-0.01956834,0.11079001,-0.013352951,-0.205938566,-0.232741763,0.225828648,-0.059086148,-0.046761615,-0.134122448,-0.345891738,0.025527131,-0.043218798,0.016059625,-0.023226063,0.056862278,0.333181913,0.121736165,0
org.apache.tools.ant.Executor,2,1,0,4,2,1,3,2,2,2,2,0,0,0,0.666666667,0,0,0,1,1,4,6,12,50,1,25,26.83031845,67.49729156,3,0.5,0,0,0.214375788,0,3,2,5,0.180784281,-0.538979517,-0.167056016,-0.014491089,-0.231478116,0.225213493,0.033169785,-0.032637151,0.182398595,-0.049156851,0.249258262,-0.115716381,-0.319576659,0.198818149,0.381289963,-0.129706143,-0.181464769,-0.011462491,-0.001020685,0.008884074,0.111358752,0.045128158,0.092339417,0.051211428,-0.046595493,-0.054866442,-0.066672844,-0.147163766,0.039080576,-0.059816206,-0.138602869,0.113292938,0
org.apache.tools.ant.ExitException,3,5,0,3,7,0,3,0,3,0,27,1,0,0.928571429,0.666666667,0,0,7.666666667,1,0.3333,3,0,6,0,3,100,1.894918203,97.77777863,3,1,0,0,0,0,3,0,3,0.105655823,-0.07700172,-0.127569801,-0.129137,0.050142765,-0.126784229,0.093592648,0.096078874,-0.177427949,0.150712156,-0.08078971,0.209408398,-0.28345146,-0.18096588,-0.186587607,-0.065524873,0.002698901,0.005734419,-0.053844093,0.271772696,0.05352173,-0.203268405,-0.046931778,-0.062685247,-0.059394765,0.30506689,-0.172466735,0.114004972,-0.033983852,0.446156224,0.409242959,-0.14987477,0
org.apache.tools.ant.ExitStatusException,4,5,0,5,7,0,3,2,4,0,29,1,0,0.954545455,0.625,0,0,6,1,0.25,5,5,20,25,1,20,23.72954369,72.98013306,7.5,0.75,1,5,0.162368672,2.16E-07,3,2,5,0.23729074,-0.440687371,-0.263483628,-0.05663054,-0.262140734,0.133972045,0.172152408,-0.14201843,0.002462957,-0.076469464,-0.263750719,-0.046989385,-0.228215921,-0.014794915,0.156470754,-0.062042836,0.050764247,-0.002037891,-0.128664196,0.06902167,0.238767593,-0.024575562,0.392387417,0.025267914,0.100899159,0.041941604,-0.055308686,0.012625186,-0.275233752,-0.192375999,0.036117381,-0.129539786,0
org.apache.tools.ant.FileScanner,14,1,0,5,14,91,5,0,14,2,14,0,0,0,0.271428571,0,0,0,1,1,6,7,30,23.33333397,1,16.66666603,5.857019901,70.10309601,11.5,0.766666651,0,0,0,0,6,0,6,0.215995485,-0.127461347,0.276486506,0.11196651,0.336836522,0.029188198,-0.09038699,-0.121900383,-0.014116581,0.189246959,-0.060594477,-0.515289426,0.083507888,0.098791168,-0.30015266,-0.138606137,-0.098594987,0.006298022,0.307171672,-0.005706015,0.206449235,-0.160437754,-0.088016431,0.100696723,0.038888369,-0.248459659,0.055223844,0.08259044,-0.016864517,0.108787446,-0.02814405,-0.055770655,0
org.apache.tools.ant.IntrospectionHelper,35,1,0,32,120,417,20,28,24,0.927893738,2098,0.387096774,0,0,0.290441176,0,0,58.05714286,19,2.5143,32,78,992,7.862903118,1,3.125,27.9069767,55.2429657,457,0.921370983,565.083313,56.96404648,0.232876712,0.003877409,20,28,48,0.172004111,-0.069226988,-0.047049332,0.083001076,-0.377281353,0.480828447,-0.34976148,0.005211211,0.007716197,-0.19599903,-0.102490571,0.145867312,0.201627815,0.023664795,-0.296772461,-0.002526508,-0.054370621,0.003412084,-0.035988342,-0.233257545,0.137612346,-0.270959082,-0.083338905,-0.156577393,-0.121636442,0.159024109,-0.152417695,0.02021863,-0.019919904,0.095929211,0.060886401,-0.039380328,1
org.apache.tools.ant.Location,11,1,0,150,26,41,149,1,9,0.56,134,0.8,2,0,0.3,1,1,10.72727273,4,1,156,478,24180,1.976840377,1,0.641025662,36.60637283,29.04989815,11851,0.980231583,219.0333405,0.905845046,0.193181818,0.009780696,154,2,156,0.610070043,0.388666266,-0.169469991,-0.102082777,0.111412486,0.087273514,-0.322269773,-0.057539829,0.189674054,-0.2073063,0.004726193,-0.169955731,0.049783744,0.133635756,0.152992155,0.014448185,-0.139063607,0.007087767,-0.202684314,0.186820636,-0.066815537,-0.017069982,0.090004574,-0.01607896,0.00694001,-0.016605617,0.153724092,-0.004831592,-0.007225813,0.12079033,-0.003820415,-0.107144817,0
org.apache.tools.ant.Main,23,1,0,17,126,161,2,17,5,0.770833333,2117,0.791666667,0,0,0.148760331,0,0,90,53,4.5217,17,28,272,10.29411793,2,11.76470566,28.42377281,53.87755203,122,0.897058845,94,34.55882263,0.253353204,0.007877753,2,17,19,0.139081248,-0.127695994,-0.080324103,0.044817578,-0.217778328,0.295147899,-0.19202639,0.081762851,-0.053631764,-0.062414942,0.176012909,0.096668289,0.01078274,-0.069855774,-0.1743092,0.02066795,0.113066551,0.012363477,0.266598144,0.268055265,-0.013972008,0.442017485,0.120840992,0.01967904,-0.051247639,-0.245655028,0.15614575,-0.04399752,-0.16308613,-0.270098164,0.040997948,0.371397125,1
org.apache.tools.ant.NoBannerLogger,4,2,0,4,17,0,0,4,4,0.333333333,57,1,0,0.842105263,0.875,1,1,13,5,1.75,4,4,12,33.33333206,1,25,3.186907768,75.5102005,4,0.666666687,0,0,0.180710122,0,0,4,4,0.063541462,-0.085894452,-0.056652531,0.019875589,-0.172422715,0.253554314,-0.232669735,0.032705304,0.00948123,0.015895631,0.078751391,0.107052896,-0.005771341,-0.09344991,-0.166446932,0.061480362,0.212345414,0.019992264,0.470678805,0.348973412,-0.030835328,0.452693084,0.218754224,0.122184494,0.114716733,-0.210120453,-0.152854744,-0.052213655,-0.053942312,0.038118511,0.018256743,-0.178682806,1
org.apache.tools.ant.PathTokenizer,3,1,0,3,18,0,2,1,3,0.25,204,1,0,0,0.666666667,0,0,65.66666667,2,1,3,2,6,33.33333206,1,33.33333206,10.3789835,83.10344696,2,0.666666687,0.5,8.333333015,0.122876762,2.94E-06,2,1,3,0.192826479,-0.378699203,-0.118849993,-0.01172248,0.049352727,-0.140487991,0.164142412,0.030754276,-0.137106621,-0.006943413,-0.036948044,-0.038218481,0.126767201,-0.224182867,-0.02235583,0.193507238,0.128904847,0.018973512,0.006474844,0.294911511,-0.067231415,-0.286204783,-0.105644485,-0.303400461,0.044181835,0.154141083,0.370145474,-0.03069036,0.020880936,0.014864552,0.16437783,0.379685273,0
org.apache.tools.ant.Project,120,1,0,365,288,6692,352,30,103,0.97547127,2384,0.594594595,5,0,0.090084034,0,0,18.55833333,6,1.4167,380,1742,144020,1.209554195,2,0.526315808,44.70284271,17.7983532,71139,0.987904429,30470.46875,21.15711021,0.272,0.038199933,367,30,397,0.649321127,0.45186348,0.002623291,0.005434173,-0.138142064,0.166273819,-0.013839766,0.075724448,0.032968275,0.037430999,0.123651161,-0.064279064,-0.01156919,-0.156852867,0.065516885,-0.145790098,-0.171687964,-0.007387716,0.002333147,-0.133740681,-0.032735808,0.176330085,0.053927671,0.029094261,0.038349382,-0.079772049,0.06150929,-0.020490926,-0.09732263,0.097689666,0.01635331,0.366952264,1
org.apache.tools.ant.ProjectComponent,10,1,28,67,14,35,66,2,10,0.740740741,75,1,2,0,0.32,0,0,6.2,3,1.1,67,152,4422,3.437358618,6,8.955224037,26.44272232,39.00889587,2135,0.965626419,111.1166687,2.51281476,0.214511041,0.001058821,66,2,68,0.246111369,0.053761652,-0.023989658,0.193668157,-0.1685118,0.126517656,0.513098314,-0.054245778,-0.160413614,-0.189295564,0.013961776,0.058277338,0.061064952,0.154436526,-0.319256249,0.002810503,-0.076018211,0.008793918,0.055096839,-0.131769519,-0.120659799,0.18036608,-0.094082573,0.169925996,0.046381832,-0.161323794,0.232930204,0.161014977,0.353871324,-0.117190388,0.145572619,-0.116581161,0
org.apache.tools.ant.ProjectHelper,18,1,2,24,68,151,18,8,17,1.044117647,386,0.125,0,0,0.152777778,0,0,20,4,1.5,26,92,650,14.15384579,1,3.846153736,28.94056892,46.82926941,279,0.858461559,109.4083328,16.83205223,0.237762238,0.002102518,19,9,28,0.172636967,-0.017844998,-0.076333385,0.109004171,-0.357887988,0.459970251,-0.332080211,0.033313673,-0.057905282,-0.126212667,-0.167178499,0.203620989,0.210677306,0.051645733,-0.268074828,-0.063641186,-0.167361154,0.000686517,-0.004054734,-0.206541379,0.104106582,-0.23827855,-0.110018979,-0.036244632,0.023339146,0.135700506,0.185013308,0.022196622,0.037619084,0.267606815,0.024761424,0.102098452,1
org.apache.tools.ant.PropertyHelper,23,1,0,4,56,107,3,2,18,0.636363636,689,1,2,0,0.260869565,0,0,28.73913043,7,2.1304,4,5,12,41.66666794,1,25,26.87338448,65.40880585,3.5,0.583333313,0,0,0.214375788,0,3,2,5,0.225009426,-0.461933572,-0.192695868,0.022342465,-0.310058637,0.36329712,-0.209421043,0.066051939,0.023632924,-0.131617871,0.252471076,0.048285296,-0.168479976,0.095447532,-0.073452126,-0.142392726,-0.194133041,0.009001308,-0.052966646,-0.171795716,0.198391483,0.067981433,0.113841476,-0.071207217,-0.207623392,-0.022059997,-0.010984865,-0.122314466,-0.193208359,-0.161074215,-0.142232958,-0.024807905,1
org.apache.tools.ant.RuntimeConfigurable,25,1,0,20,71,182,12,9,22,0.819444444,515,1,1,0,0.179166667,0,0,19.12,11,1.84,22,94,462,20.34632111,1,4.545454502,29.069767,47.635849,184,0.796536803,62.42618942,13.51216221,0.228494624,0.000691814,12,11,23,0.135392582,-0.083909994,-0.09208423,0.066674866,-0.344472795,0.473271283,-0.447783259,0.051143901,-0.030185185,-0.140400472,-0.099177589,0.168478539,0.23082996,0.023608112,-0.336114872,-0.043239323,-0.102750624,-0.005092649,0.074763232,-0.210071241,0.121207053,-0.182958039,0.015390434,-0.144840978,-0.080636533,0.102893625,-0.07519451,0.018932567,-0.049524774,0.168765844,0.065098293,0.021089868,1
org.apache.tools.ant.SubBuildListener,2,1,0,6,2,1,4,2,2,2,2,0,0,0,1,0,0,0,1,1,6,15,30,50,1,16.66666603,17.14039612,81.89300537,7.5,0.5,0,0,0.177638454,0,4,2,6,0.088204132,-0.131084488,-0.049492002,0.013753645,-0.130175086,0.188932548,-0.119197955,0.092776379,-0.100661491,0.103368731,0.03933966,0.08820024,-0.107765268,-0.127160742,0.025215703,0.011809329,0.06538004,0.004705492,0.3120308,0.56535855,-0.104942321,0.235468383,0.255791666,0.064793283,0.307177634,-0.217072679,-0.102803782,0.029309971,-0.030960045,0.059615332,-0.348339635,0.045858757,0
org.apache.tools.ant.Target,28,1,0,34,63,200,29,7,24,0.805555556,528,1,2,0,0.219387755,0,0,17.57142857,8,1.8571,34,150,1122,13.36898422,1,2.941176414,29.62962914,40.75829315,486,0.866310179,75.1166687,6.694890022,0.218228498,0.00033734,29,7,36,0.188723448,-0.020704068,-0.054494032,0.084561693,-0.337156237,0.456877725,-0.448606434,0.04716997,-0.078705446,0.019671591,-0.169413971,0.130434894,0.145166978,-0.00612205,-0.201840442,-0.003166845,-0.048414374,-0.010075346,0.243829012,0.055562165,-0.021907254,0.116402118,0.180363923,-0.049230015,0.312413937,-0.106043972,-0.124721097,-0.096503259,-0.012014387,0.232011798,-0.10408435,-0.036070516,1
org.apache.tools.ant.Task,29,2,102,184,66,346,181,8,19,0.839285714,375,1,3,0.243243243,0.191570881,1,1,11.72413793,5,1.3448,193,649,37056,1.751403332,4,2.072538853,37.85529709,25.50783539,18203.5,0.98248595,1104.642822,2.981009483,0.218790219,0.003243339,190,8,198,0.489500469,0.307487497,-0.083735716,0.102509253,-0.100101377,0.203763151,-0.195568493,0.073673909,-0.166151105,0.292854658,-0.162042752,0.001221742,-0.143984406,-0.02194592,0.251757565,0.122948025,0.157918069,-0.010194846,-0.173766936,-0.135688749,-0.060514795,-0.057748566,-0.113307737,0.004549685,0.319366427,0.077058277,-0.119128233,-0.080062383,0.257232543,-0.152634008,0.035087615,0.03208933,0
org.apache.tools.ant.TaskAdapter,6,3,0,7,28,9,2,6,6,0.85,261,0.25,0,0.880952381,0.375,1,1,41.83333333,4,1.3333,7,15,42,35.7142868,1,14.28571415,27.9069767,49.73138809,13.5,0.642857134,6,14.28571415,0.216010165,0.000159079,2,6,8,0.207449502,-0.522185257,-0.231937588,0.014123083,-0.395076457,0.371252847,-0.247256873,-0.056180366,0.045755521,-0.17238928,-0.124039085,0.003051331,0.148220877,-0.008210029,-0.047084947,-0.093999179,-0.097855337,-0.0092288,-0.032405221,-0.213444908,0.13373222,-0.149004979,0.071517246,0.021449121,-0.228454627,0.018794138,-0.038420166,0.084402511,-0.0477359,-0.112656734,0.036432472,-0.111430353,0
org.apache.tools.ant.TaskContainer,1,1,0,14,1,0,13,1,1,2,1,0,0,0,1,0,0,0,1,1,14,30,182,16.48351669,1,7.142857075,10.24978447,63.97849274,76,0.835164845,0.583333313,0.320512831,0.179704017,2.82E-07,13,1,14,0.165601621,-0.020312083,-0.105433079,0.072130838,-0.350937724,0.494667168,-0.471293952,0.026072012,-0.028868676,-0.101553473,-0.132968798,0.154277514,0.252659782,0.012140894,-0.252803602,-0.008740407,-0.034589226,-0.008826908,0.020275956,-0.182218261,0.087807369,-0.226013166,-0.055875828,-0.114087234,0.00062339,0.136586801,-0.092094497,0.023028084,0.082374384,0.067661865,0.187758064,-0.022156212,0
org.apache.tools.ant.TypeAdapter,5,1,0,7,5,10,6,1,5,2,5,0,0,0,0.4,0,0,0,1,1,7,13,42,30.95238113,1,14.28571415,16.96813011,79.75708771,14.5,0.690476179,0,0,0.214105793,0,6,1,7,0.131725034,-0.108922948,-0.091640267,0.064468978,-0.338162083,0.461269059,-0.402812714,0.053776645,-0.027594856,-0.168519594,-0.053657638,0.157630028,0.19495636,0.059927285,-0.36652485,-0.073623354,-0.161955443,0.012089876,0.046257241,-0.26137212,0.139040571,-0.198201407,-0.058754598,-0.159892539,-0.109444372,0.092318946,-0.060897419,0.026676232,-0.035854722,0.053173251,-0.043557782,-0.110971542,0
