name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,Size,Ties,Pairs,Density,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Closeness Centrality,Betweenness Centrality,in_degree,out_degree,degree,bug
org.apache.tools.ant.ExitException,3,5,0,3,7,0,3,0,3,0,27,1,0,0.928571429,0.666666667,0,0,7.666666667,1,0.3333,3.0,0.0,6.0,0.0,3.0,100.0,1.8949182033538818,97.77777862548828,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0
org.apache.tools.ant.ExitStatusException,4,5,0,5,7,0,3,2,4,0,29,1,0,0.954545455,0.625,0,0,6,1,0.25,5.0,5.0,20.0,25.0,1.0,20.0,23.729543685913086,72.98013305664062,7.5,0.75,1.0,5.0,0.162368672397325,2.16475840121087e-07,3.0,2.0,5.0,0
org.apache.tools.ant.FileScanner,14,1,0,5,14,91,5,0,14,2,14,0,0,0,0.271428571,0,0,0,1,1,6.0,7.0,30.0,23.33333396911621,1.0,16.66666603088379,5.857019901275635,70.10309600830078,11.5,0.7666666507720947,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0
org.apache.tools.ant.IntrospectionHelper,35,1,0,32,120,417,20,28,24,0.927893738,2098,0.387096774,0,0,0.290441176,0,0,58.05714286,19,2.5143,32.0,78.0,992.0,7.862903118133545,1.0,3.125,27.9069766998291,55.24296569824219,457.0,0.9213709831237793,565.0833129882812,56.964046478271484,0.232876712328767,0.00387740865917169,20.0,28.0,48.0,1
org.apache.tools.ant.Location,11,1,0,150,26,41,149,1,9,0.56,134,0.8,2,0,0.3,1,1,10.72727273,4,1,156.0,478.0,24180.0,1.9768403768539429,1.0,0.6410256624221802,36.60637283325195,29.049898147583008,11851.0,0.9802315831184387,219.03334045410156,0.905845046043396,0.193181818181818,0.00978069577170256,154.0,2.0,156.0,0
org.apache.tools.ant.Main,23,1,0,17,126,161,2,17,5,0.770833333,2117,0.791666667,0,0,0.148760331,0,0,90,53,4.5217,17.0,28.0,272.0,10.29411792755127,2.0,11.764705657958984,28.42377281188965,53.8775520324707,122.0,0.8970588445663452,94.0,34.55882263183594,0.253353204172876,0.00787775337360352,2.0,17.0,19.0,1
org.apache.tools.ant.NoBannerLogger,4,2,0,4,17,0,0,4,4,0.333333333,57,1,0,0.842105263,0.875,1,1,13,5,1.75,4.0,4.0,12.0,33.33333206176758,1.0,25.0,3.1869077682495117,75.51020050048828,4.0,0.6666666865348816,0.0,0.0,0.180710121886592,0.0,0.0,4.0,4.0,1
org.apache.tools.ant.PathTokenizer,3,1,0,3,18,0,2,1,3,0.25,204,1,0,0,0.666666667,0,0,65.66666667,2,1,3.0,2.0,6.0,33.33333206176758,1.0,33.33333206176758,10.378983497619629,83.10344696044922,2.0,0.6666666865348816,0.5,8.333333015441895,0.122876761835923,2.93788640164333e-06,2.0,1.0,3.0,0
org.apache.tools.ant.Project,120,1,0,365,288,6692,352,30,103,0.97547127,2384,0.594594595,5,0,0.090084034,0,0,18.55833333,6,1.4167,380.0,1742.0,144020.0,1.2095541954040527,2.0,0.5263158082962036,44.702842712402344,17.79835319519043,71139.0,0.98790442943573,30470.46875,21.1571102142334,0.272,0.0381999333106538,367.0,30.0,397.0,1
org.apache.tools.ant.ProjectComponent,10,1,28,67,14,35,66,2,10,0.740740741,75,1,2,0,0.32,0,0,6.2,3,1.1,67.0,152.0,4422.0,3.4373586177825928,6.0,8.95522403717041,26.44272232055664,39.00889587402344,2135.0,0.9656264185905457,111.11666870117188,2.51281476020813,0.214511041009463,0.00105882072184309,66.0,2.0,68.0,0
org.apache.tools.ant.ProjectHelper,18,1,2,24,68,151,18,8,17,1.044117647,386,0.125,0,0,0.152777778,0,0,20,4,1.5,26.0,92.0,650.0,14.15384578704834,1.0,3.846153736114502,28.940568923950195,46.82926940917969,279.0,0.8584615588188171,109.40833282470703,16.83205223083496,0.237762237762237,0.0021025184673076,19.0,9.0,28.0,1
org.apache.tools.ant.PropertyHelper,23,1,0,4,56,107,3,2,18,0.636363636,689,1,2,0,0.260869565,0,0,28.73913043,7,2.1304,4.0,5.0,12.0,41.66666793823242,1.0,25.0,26.873384475708008,65.40880584716797,3.5,0.5833333134651184,0.0,0.0,0.214375788146279,0.0,3.0,2.0,5.0,1
org.apache.tools.ant.RuntimeConfigurable,25,1,0,20,71,182,12,9,22,0.819444444,515,1,1,0,0.179166667,0,0,19.12,11,1.84,22.0,94.0,462.0,20.34632110595703,1.0,4.545454502105713,29.069766998291016,47.63584899902344,184.0,0.7965368032455444,62.42618942260742,13.512162208557129,0.228494623655913,0.000691813609975946,12.0,11.0,23.0,1
org.apache.tools.ant.SubBuildListener,2,1,0,6,2,1,4,2,2,2,2,0,0,0,1,0,0,0,1,1,6.0,15.0,30.0,50.0,1.0,16.66666603088379,17.140396118164062,81.89300537109375,7.5,0.5,0.0,0.0,0.177638453500522,0.0,4.0,2.0,6.0,0
org.apache.tools.ant.Target,28,1,0,34,63,200,29,7,24,0.805555556,528,1,2,0,0.219387755,0,0,17.57142857,8,1.8571,34.0,150.0,1122.0,13.36898422241211,1.0,2.941176414489746,29.629629135131836,40.75829315185547,486.0,0.866310179233551,75.11666870117188,6.694890022277832,0.218228498074454,0.000337339962686254,29.0,7.0,36.0,1
org.apache.tools.ant.Task,29,2,102,184,66,346,181,8,19,0.839285714,375,1,3,0.243243243,0.191570881,1,1,11.72413793,5,1.3448,193.0,649.0,37056.0,1.7514033317565918,4.0,2.0725388526916504,37.85529708862305,25.507835388183594,18203.5,0.9824859499931335,1104.642822265625,2.9810094833374023,0.218790218790218,0.0032433393251672,190.0,8.0,198.0,0
org.apache.tools.ant.TaskAdapter,6,3,0,7,28,9,2,6,6,0.85,261,0.25,0,0.880952381,0.375,1,1,41.83333333,4,1.3333,7.0,15.0,42.0,35.71428680419922,1.0,14.285714149475098,27.9069766998291,49.731388092041016,13.5,0.6428571343421936,6.0,14.285714149475098,0.216010165184243,0.000159078582648587,2.0,6.0,8.0,0
org.apache.tools.ant.TaskContainer,1,1,0,14,1,0,13,1,1,2,1,0,0,0,1,0,0,0,1,1,14.0,30.0,182.0,16.483516693115234,1.0,7.142857074737549,10.249784469604492,63.978492736816406,76.0,0.8351648449897766,0.5833333134651184,0.3205128312110901,0.179704016913319,2.81860379586232e-07,13.0,1.0,14.0,0
org.apache.tools.ant.TypeAdapter,5,1,0,7,5,10,6,1,5,2,5,0,0,0,0.4,0,0,0,1,1,7.0,13.0,42.0,30.952381134033203,1.0,14.285714149475098,16.968130111694336,79.75708770751953,14.5,0.6904761791229248,0.0,0.0,0.214105793450881,0.0,6.0,1.0,7.0,0
org.apache.tools.ant.UnknownElement,31,3,0,29,119,277,19,15,19,0.744444444,900,1,0,0.552238806,0.207885305,1,5,27.83870968,16,2.5806,29.0,137.0,812.0,16.87192153930664,1.0,3.4482758045196533,29.32816505432129,40.6324577331543,337.5,0.8312807679176331,154.36904907226562,19.010967254638672,0.23144996596324,0.00128146203579099,19.0,15.0,34.0,1
org.apache.tools.ant.UnsupportedAttributeException,2,5,0,4,3,0,3,1,2,0,13,1,0,0.954545455,0.75,0,0,5,1,0.5,4.0,4.0,12.0,33.33333206176758,1.0,25.0,23.77260971069336,92.61744689941406,4.0,0.6666666865348816,0.0,0.0,0.139745170571311,0.0,3.0,1.0,4.0,0
org.apache.tools.ant.UnsupportedElementException,2,5,0,3,3,0,2,1,2,0,13,1,0,0.954545455,0.75,0,0,5,1,0.5,3.0,4.0,6.0,66.66666412353516,1.0,33.33333206176758,23.77260971069336,92.61744689941406,1.0,0.3333333432674408,0.0,0.0,0.139745170571311,0.0,2.0,1.0,3.0,0
org.apache.tools.ant.XmlLogger,16,1,0,12,75,50,0,12,12,0.937037037,682,1,1,0,0.288888889,0,0,40.5,9,2.875,19.0,41.0,342.0,11.988304138183594,2.0,10.526315689086914,36.046512603759766,46.996070861816406,150.5,0.8801169395446777,0.0,0.0,0.250544662309368,0.0,0.0,19.0,19.0,1
org.apache.tools.ant.dispatch.DispatchTask,4,3,1,3,5,4,1,2,4,0.666666667,17,1,0,0.925,0.625,0,0,3,1,0.75,3.0,1.0,6.0,16.66666603088379,2.0,66.66666412353516,8.570198059082031,95.67308044433594,2.5,0.8333333134651184,1.0,16.66666603088379,0.180137348124669,9.27753600518948e-08,1.0,2.0,3.0,0
org.apache.tools.ant.dispatch.DispatchUtils,2,1,0,6,23,1,3,4,2,2,265,0,0,0,0.5,0,0,131.5,1,0.5,6.0,8.0,30.0,26.66666603088379,2.0,33.33333206176758,24.461671829223633,72.91399383544922,11.0,0.7333333492279053,5.0,16.66666603088379,0.188679245283018,0.000169330494654716,3.0,4.0,7.0,0
org.apache.tools.ant.dispatch.Dispatchable,1,1,0,2,1,0,2,0,1,2,1,0,0,0,1,0,0,0,1,1,2.0,0.0,2.0,0.0,2.0,100.0,0.3014642596244812,77.77777862548828,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0
org.apache.tools.ant.filters.BaseFilterReader,10,3,6,9,20,21,7,2,5,0.814814815,146,1,1,0.692307692,0.228571429,1,2,13.3,1,0.8,9.0,6.0,72.0,8.333333015441895,5.0,55.55555725097656,19.76744270324707,77.66497802734375,33.0,0.9166666865348816,9.0,12.5,0.224422442244224,0.000704562665111056,7.0,2.0,9.0,0
org.apache.tools.ant.filters.BaseParamFilterReader,4,4,12,15,7,4,12,3,3,0.666666667,22,1,1,0.928571429,0.5,0,0,4.25,1,0.5,15.0,11.0,210.0,5.238095283508301,4.0,26.66666603088379,2.368647813796997,52.380950927734375,99.5,0.9476190209388733,26.0,12.380952835083008,0.184682237914177,0.000445540781182551,12.0,3.0,15.0,0
org.apache.tools.ant.filters.ChainableReader,1,1,0,23,1,0,23,0,1,2,1,0,0,0,1,0,0,0,1,1,23.0,23.0,506.0,4.545454502105713,2.0,8.69565200805664,3.6175711154937744,42.63959503173828,241.5,0.9545454382896423,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0
org.apache.tools.ant.filters.ClassConstants,4,4,0,4,20,0,1,3,4,0.777777778,162,0.666666667,0,0.928571429,0.75,2,4,38.75,1,0.5,4.0,2.0,12.0,16.66666603088379,2.0,50.0,23.944875717163086,92.35880279541016,5.0,0.8333333134651184,1.0,8.333333015441895,0.184782608695652,4.39578491674454e-07,1.0,3.0,4.0,0
org.apache.tools.ant.filters.ConcatFilter,9,5,0,4,28,12,0,4,8,0.5,217,1,0,0.8,0.481481481,2,5,22.66666667,1,0.7778,4.0,1.0,12.0,8.333333015441895,3.0,75.0,17.355728149414062,91.17646789550781,5.5,0.9166666865348816,0.0,0.0,0.21705919796308,0.0,0.0,4.0,4.0,0
org.apache.tools.ant.filters.EscapeUnicode,5,5,0,3,19,4,1,2,4,0.25,107,1,0,0.903225806,0.7,2,5,20.2,1,0.6,3.0,1.0,6.0,16.66666603088379,2.0,66.66666412353516,1.8518518209457397,58.904109954833984,2.5,0.8333333134651184,1.0,16.66666603088379,0.156682027649769,1.66222520092976e-05,1.0,2.0,3.0,0
org.apache.tools.ant.filters.ExpandProperties,4,4,0,4,13,0,1,3,4,0,87,1,0,0.928571429,0.75,2,4,20.5,1,0.5,4.0,3.0,12.0,25.0,1.0,25.0,17.269596099853516,89.70917510986328,4.5,0.75,1.0,8.333333015441895,0.215599239061509,4.39578491674454e-07,1.0,3.0,4.0,0
org.apache.tools.ant.filters.FixCrLfFilter,18,5,0,14,44,77,2,12,16,0.713235294,331,1,3,0.636363636,0.240740741,2,8,16.94444444,6,1.4444,14.0,7.0,182.0,3.846153736114502,8.0,57.14285659790039,24.720067977905273,89.9686508178711,87.5,0.9615384340286255,17.5,9.615385055541992,0.161439114391143,7.34471600410834e-06,2.0,12.0,14.0,0
org.apache.tools.ant.filters.HeadFilter,10,5,0,5,25,0,1,4,6,0.703703704,251,1,1,0.777777778,0.375,2,4,23.2,5,1.6,5.0,2.0,20.0,10.0,3.0,60.0,2.5409131050109863,56.19047546386719,9.0,0.8999999761581421,3.0,15.0,0.157772621809744,1.7493778118876e-05,1.0,4.0,5.0,0
org.apache.tools.ant.filters.LineContains,10,5,0,6,29,0,1,5,7,0.688888889,212,1,0,0.777777778,0.3,2,5,19.7,5,1.2,6.0,3.0,30.0,10.0,3.0,50.0,17.527992248535156,85.14644622802734,13.5,0.8999999761581421,3.0,10.0,0.218088518280949,0.000185419388749952,1.0,5.0,6.0,0
org.apache.tools.ant.filters.LineContainsRegExp,10,5,0,7,32,0,1,6,7,0.688888889,221,1,0,0.777777778,0.3,2,5,20.6,5,1.2,7.0,5.0,42.0,11.904762268066406,2.0,28.571428298950195,17.743324279785156,82.23552703857422,18.5,0.8809523582458496,4.0,9.523809432983398,0.221066319895968,0.000102443831075347,1.0,6.0,7.0,0
org.apache.tools.ant.filters.PrefixLines,7,5,0,4,23,0,1,3,5,0.555555556,150,1,0,0.848484848,0.476190476,2,5,20,4,1.1429,4.0,2.0,12.0,16.66666603088379,2.0,50.0,2.282515048980713,54.63917541503906,5.0,0.8333333134651184,2.0,16.66666603088379,0.156754264638082,1.6753784175605e-05,1.0,3.0,4.0,0
org.apache.tools.ant.filters.ReplaceTokens,14,5,0,7,49,7,1,6,7,0.735042735,488,1,0,0.7,0.25,2,5,33.21428571,12,1.7857,7.0,4.0,42.0,9.523809432983398,3.0,42.85714340209961,25.366064071655273,75.5128173828125,19.0,0.9047619104385376,4.0,9.523809432983398,0.195627157652474,0.000188063486511431,1.0,6.0,7.0,1
org.apache.tools.ant.filters.StringInputStream,2,3,0,1,5,1,0,1,2,2,17,0,0,1,1,0,0,7.5,0,0,1.0,0.0,0.0,0.0,1.0,100.0,0.08613264560699463,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
org.apache.tools.ant.filters.StripJavaComments,4,4,0,3,7,0,1,2,4,0,161,1,0,0.928571429,0.75,2,4,38.5,1,0.5,3.0,1.0,6.0,16.66666603088379,2.0,66.66666412353516,1.8518518209457397,64.17910766601562,2.5,0.8333333134651184,1.0,16.66666603088379,0.18418201516793,4.39578491674454e-07,1.0,2.0,3.0,0
org.apache.tools.ant.filters.StripLineBreaks,7,5,0,4,17,0,1,3,5,0.777777778,107,1,0,0.848484848,0.476190476,2,5,13.85714286,5,1.2857,4.0,2.0,12.0,16.66666603088379,2.0,50.0,2.282515048980713,54.63917541503906,5.0,0.8333333134651184,2.0,16.66666603088379,0.156754264638082,1.6753784175605e-05,1.0,3.0,4.0,0
org.apache.tools.ant.filters.StripLineComments,8,5,0,5,26,0,1,4,5,0.571428571,172,1,0,0.823529412,0.375,2,5,20.125,4,1.125,5.0,2.0,20.0,10.0,3.0,60.0,2.3255813121795654,55.1020393371582,9.0,0.8999999761581421,3.0,15.0,0.157261794634597,0.000185419388749952,1.0,4.0,5.0,0
org.apache.tools.ant.filters.TabsToSpaces,7,5,0,4,18,0,1,3,5,0.708333333,126,1,0,0.848484848,0.476190476,2,5,16.42857143,5,1.2857,4.0,2.0,12.0,16.66666603088379,2.0,50.0,2.282515048980713,54.63917541503906,5.0,0.8333333134651184,2.0,16.66666603088379,0.156754264638082,1.6753784175605e-05,1.0,3.0,4.0,0
org.apache.tools.ant.filters.TailFilter,10,5,0,5,30,0,1,4,6,0.688888889,328,1,1,0.777777778,0.375,2,5,30.8,12,2.3,5.0,2.0,20.0,10.0,3.0,60.0,2.5409131050109863,56.19047546386719,9.0,0.8999999761581421,3.0,15.0,0.157772621809744,1.7493778118876e-05,1.0,4.0,5.0,0
org.apache.tools.ant.filters.TokenFilter,19,4,0,19,41,23,5,17,19,0.688888889,319,1,1,0.604651163,0.119298246,2,4,15.52631579,6,1.2105,19.0,31.0,342.0,9.064327239990234,2.0,10.526315689086914,27.99310874938965,59.907833099365234,155.5,0.9093567132949829,93.0,27.192981719970703,0.232081911262798,0.00108941779756896,5.0,17.0,22.0,0
org.apache.tools.ant.filters.util.ChainReaderHelper,9,1,0,17,39,10,6,11,8,0.875,353,0.25,1,0,0.277777778,0,0,37.33333333,3,1.1111,17.0,47.0,272.0,17.27941131591797,1.0,5.882352828979492,29.88802719116211,48.060943603515625,112.5,0.8272058963775635,69.33333587646484,25.490196228027344,0.260936300844205,0.00628206122398793,6.0,11.0,17.0,1
org.apache.tools.ant.helper.AntXMLContext,28,1,0,11,52,282,7,4,28,0.919753086,300,1,3,0,0.13961039,0,0,9.285714286,3,1.2857,13.0,48.0,156.0,30.769229888916016,1.0,7.692307472229004,20.413436889648438,63.79542541503906,54.0,0.692307710647583,9.934523582458496,6.368284702301025,0.218508997429305,8.39461536928907e-05,7.0,6.0,13.0,0
org.apache.tools.ant.helper.DefaultExecutor,4,1,0,4,8,4,0,4,3,0.666666667,45,1,1,0,0.555555556,0,0,10,1,0.5,4.0,7.0,12.0,58.33333206176758,1.0,25.0,26.830318450927734,67.4972915649414,2.5,0.4166666567325592,0.0,0.0,0.21536523929471,0.0,0.0,4.0,4.0,0
org.apache.tools.ant.helper.ProjectHelper2,17,2,0,17,85,74,7,16,4,0.7875,461,1,5,0.53125,0.15625,1,1,25.82352941,1,0.8824,25.0,88.0,600.0,14.666666984558105,1.0,4.0,32.299739837646484,39.598731994628906,256.0,0.8533333539962769,251.1666717529297,41.86111068725586,0.259740259740259,0.00196901128470592,7.0,24.0,31.0,1
org.apache.tools.ant.helper.ProjectHelperImpl,15,2,0,18,66,77,9,13,2,0.87755102,315,1,3,0.566666667,0.222222222,1,1,19.53333333,2,0.9333,30.0,131.0,870.0,15.05747127532959,1.0,3.3333332538604736,32.041343688964844,40.85667037963867,369.5,0.8494253158569336,295.20001220703125,33.931034088134766,0.272435897435897,0.00752933887635079,9.0,25.0,34.0,0
org.apache.tools.ant.helper.SingleCheckExecutor,3,1,0,4,7,3,1,3,3,2,17,0,0,0,0.555555556,0,0,4.666666667,1,0.6667,4.0,7.0,12.0,58.33333206176758,1.0,25.0,26.830318450927734,67.4972915649414,2.5,0.4166666567325592,0.0,0.0,0.214870825456836,0.0,1.0,3.0,4.0,0
org.apache.tools.ant.input.DefaultInputHandler,4,1,1,8,26,6,4,4,2,2,152,0,0,0,0.75,0,0,37,7,2.25,8.0,13.0,56.0,23.214284896850586,1.0,12.5,27.088716506958008,65.31671905517578,21.5,0.7678571343421936,6.666666507720947,11.904762268066406,0.140495867768595,0.000252228371373086,4.0,4.0,8.0,0
org.apache.tools.ant.input.GreedyInputHandler,2,2,0,6,20,1,1,5,2,2,80,1,0,0.75,0.75,1,1,38.5,1,0.5,6.0,4.0,30.0,13.333333015441895,2.0,33.33333206176758,24.504737854003906,80.48090362548828,13.0,0.8666666746139526,3.0,10.0,0.194760820045558,6.25027600669615e-05,1.0,5.0,6.0,0
org.apache.tools.ant.input.InputHandler,1,1,0,10,1,0,8,2,1,2,1,0,0,0,1,0,0,0,1,1,10.0,22.0,90.0,24.44444465637207,1.0,10.0,27.13178253173828,63.700706481933594,34.0,0.7555555701255798,3.1666667461395264,3.5185184478759766,0.139975298476739,8.42121943191049e-05,8.0,2.0,10.0,0
org.apache.tools.ant.input.InputRequest,7,1,1,6,9,15,6,0,7,0.833333333,42,1,0,0,0.714285714,0,0,4.571428571,1,0.8571,6.0,6.0,30.0,20.0,1.0,16.66666603088379,0.689061164855957,41.02564239501953,12.0,0.800000011920929,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0
org.apache.tools.ant.input.MultipleChoiceInputRequest,3,2,0,3,10,0,2,1,3,0,44,1,0,0.75,0.555555556,1,1,13.33333333,4,1.6667,3.0,2.0,6.0,33.33333206176758,1.0,33.33333206176758,0.5598621964454651,59.09090805053711,2.0,0.6666666865348816,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0
org.apache.tools.ant.input.PropertyFileInputHandler,3,1,0,4,19,0,1,3,2,0.75,101,0.5,0,0,0.666666667,0,0,32,1,0.6667,4.0,3.0,12.0,25.0,1.0,25.0,23.169681549072266,96.5888671875,4.5,0.75,1.0,8.333333015441895,0.140329218106995,1.57718112088221e-07,1.0,3.0,4.0,0
org.apache.tools.ant.launch.AntMain,1,1,0,2,1,0,2,0,1,2,1,0,0,0,1,0,0,0,1,1,2.0,0.0,2.0,0.0,2.0,100.0,0.9043927788734436,95.45454406738281,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0
org.apache.tools.ant.launch.LaunchException,1,3,0,1,2,0,1,0,1,2,5,0,0,1,1,0,0,4,0,0,1.0,0.0,0.0,0.0,1.0,100.0,0.21533161401748657,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
org.apache.tools.ant.launch.Launcher,9,1,0,5,57,34,2,3,2,1.083333333,566,0.222222222,0,0,0.303571429,0,0,60.88888889,2,0.8889,5.0,0.0,20.0,0.0,5.0,100.0,1.8518518209457397,86.0,10.0,1.0,6.0,30.0,0.8,0.000174680540417709,2.0,3.0,5.0,1
