name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,Size,Ties,Pairs,Density,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Closeness_Centrality,Betweenness_Centrality,in_degree,out_degree,degree,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,bug
bsh.BSHFormalParameters,2,2,0,9,6,1,3,6,1,1,54,0,0,0.947368421,0.666666667,1,2,24.5,1,0.5,9,30,72,41.66666794,1,11.11111069,11.25,25.79617882,21,0.583333313,6.783333302,9.42129612,0.334782609,0.000793579,3,6,9,0.459085657,-0.012659134,-0.491302473,-0.006092744,-0.00156131,0.004819847,-0.005392918,0.021646665,0.007020738,0.02410239,-0.173720461,0.040531364,-0.322777655,0.29976047,0.114442909,-0.065720379,0.315390533,-0.075200613,-0.095373939,-0.159675134,-0.053842346,0.116735497,0.144296512,-0.100798262,0.270714813,0.16060802,-0.014900002,-0.021362671,-0.104413332,0.018176292,-0.023243904,0.066876025,0
bsh.BSHIfStatement,3,2,0,11,10,3,4,7,2,2,79,0,0,0.9,0.533333333,1,1,25.33333333,1,0.6667,11,39,110,35.45454407,1,9.090909004,10.27777767,20.16348839,35.5,0.645454526,1.559523821,1.417748928,0.379310345,3.90E-06,4,7,11,0.48746476,-0.036025178,-0.429574643,-0.017402464,0.011394235,-0.004818247,0.001567161,-0.012006518,0.028731909,0.185165781,-0.486131704,0.061752058,-0.338766441,0.042650215,0.011377958,-0.008855066,0.010604008,1.29E-05,0.006240291,0.025060343,0.009872634,-0.023107356,-0.062962516,0.004001279,-0.337038523,-0.227593413,0.001125007,0.02362207,0.056018152,-0.052667782,-0.003715815,-0.081453798,0
bsh.BSHImportDeclaration,2,2,0,10,9,1,1,9,1,1,36,0,0,0.947368421,0.625,1,1,16,1,0.5,10,39,90,43.33333206,1,10,11.80555534,20.73170662,25.5,0.566666663,1.033333302,1.148148179,0.411764706,1.19E-06,1,9,10,0.542770051,-0.028113866,-0.801583609,-0.023546539,0.013403568,-0.004813448,0.001408087,-0.001086125,0.000454166,0.005291327,0.012312126,-0.005156674,0.037623148,-0.026660092,0.001407177,0.002145799,-0.03117943,0.021313064,-0.012971046,0.037231742,0.041635087,-0.006427765,0.149998696,-0.098950802,0.115840175,0.069767553,0.033227718,-0.027362478,-0.004527191,-0.026140141,-0.007504756,0.032069517,0
bsh.BSHLHSPrimaryExpression,2,2,0,11,9,1,3,8,1,2,65,0,0,0.947368421,0.625,0,0,31.5,1,0.5,11,43,110,39.09090805,1,9.090909004,10.27777767,20.84506989,33.5,0.609090924,4.452381134,4.047618866,0.396907216,1.20E-05,3,8,11,0.550883021,-0.0438289,-0.389933483,-0.020329658,0.010298175,-0.008578933,0.004396324,-0.013528677,0.015721543,0.075354493,-0.057868455,-0.010887132,0.168800339,-0.302858327,-0.127088556,0.076503676,-0.392223198,0.141272081,0.105793718,0.253207573,0.14375378,-0.138563995,-0.016657733,0.107748364,-0.212341411,-0.154740927,0.026855522,0.085881163,-0.009652494,-0.096717561,-0.045756916,-0.024951924,0
bsh.BSHLHSPrimarySuffix,5,2,0,15,25,10,2,13,1,1.071428571,162,0,0,0.818181818,0.72,0,0,30,1,0.8,15,67,210,31.90476227,1,6.666666508,10.83333302,17.44966507,71.5,0.68095237,6.059523582,2.885487556,0.418478261,1.86E-05,2,13,15,0.516633114,-0.037398647,-0.477113059,-0.020574541,0.013246057,-0.00683782,0.002589102,-0.011195926,0.001146832,-0.02547308,0.207006633,-0.046258825,0.3522193,-0.299223304,-0.124605536,0.07755638,-0.331392092,0.099875395,0.099343046,0.185983861,0.080035452,-0.087586424,0.036140724,0.062111569,-0.003940365,-0.097847991,0.072483703,0.000662487,0.082051088,-0.094339288,0.064216759,0.066367814,0
bsh.BSHLiteral,5,2,0,7,20,4,1,6,2,0.5,153,0,0,0.818181818,0.366666667,0,0,29.4,10,4,7,16,42,38.09523773,1,14.28571415,10.27777767,23.9482193,13,0.619047642,0.916666687,2.182539701,0.37745098,3.28E-07,1,6,7,0.461195026,-0.028284769,-0.812308461,-0.025972265,0.022350688,-0.005473111,0.000843419,-0.011251544,0.00675529,0.047761146,-0.085056733,0.005037843,0.01332312,-0.0678743,-0.027848885,0.019125302,-0.070213847,-0.001391749,0.040587574,-0.003198481,-0.020431868,-0.032961572,-0.240826147,0.145630499,-0.133635043,-0.042623076,-0.040619852,0.029811728,-0.003747547,0.014581608,-0.006924337,0.004782772,0
bsh.BSHMethodDeclaration,3,2,0,11,14,1,2,10,2,0.875,134,0,2,0.9,0.555555556,1,3,42.33333333,1,0.6667,11,47,110,42.72727203,1,9.090909004,11.80555534,22.13541603,31.5,0.572727263,3.342857122,3.038960934,0.425414365,0.000794223,2,10,12,0.485753988,-0.016075338,-0.415791892,-0.004081991,-0.000187216,0.005189851,-0.005468407,0.018233556,0.006501953,0.023745071,-0.183830558,0.044087453,-0.337063216,0.323820991,0.125085777,-0.073154782,0.336662457,-0.082182902,-0.100131113,-0.168418217,-0.061312545,0.122065384,0.201484603,-0.145187352,0.220831157,0.056446271,0.033058646,-0.072803885,-0.095782261,-0.07521264,-0.037568901,0.035677869,0
bsh.BSHMethodInvocation,2,2,0,12,19,1,1,11,1,2,91,0,0,0.947368421,0.625,1,1,44.5,1,0.5,12,46,132,34.84848404,1,8.333333015,11.66666698,20.79207993,43,0.651515126,2.483333349,1.881313086,0.413978495,1.87E-06,1,11,12,0.443514584,-0.025963174,-0.506131773,-0.017286956,0.006860765,-0.004542051,0.002114689,-0.001855936,-0.000976079,-0.029893347,0.159899648,-0.030977272,0.214132375,-0.158336031,-0.057649665,0.032775262,-0.179513456,0.080953342,0.022120083,0.163571405,0.111275845,-0.03524483,0.433096279,-0.213820051,0.251684855,0.012853983,0.154548573,-0.058368391,0.10969526,-0.144194865,0.047111745,0.067435038,0
bsh.BSHPrimaryExpression,2,2,0,8,8,1,1,7,1,2,50,0,0,0.947368421,0.625,1,1,24,1,0.5,8,25,56,44.6428566,1,12.5,10.27777767,23.125,15.5,0.553571403,0.400000006,0.714285731,0.392857143,1.13E-07,1,7,8,0.501707817,-0.035795296,-0.689018531,-0.025537014,0.019421849,-0.008527132,0.003448953,-0.013836448,0.01248384,0.082180657,-0.135412294,0.007057117,0.037135385,-0.163026612,-0.070640231,0.047867928,-0.19585851,0.04019792,0.064260093,0.053738954,0.025564462,-0.069334615,-0.14261894,0.097416451,0.244754142,0.229832268,-0.029027913,0.049661549,-0.053026963,-0.026797867,-0.077202717,0.051097136,0
bsh.BSHPrimarySuffix,6,2,0,17,40,15,3,14,1,1.114285714,286,0,0,0.782608696,0.611111111,0,0,45.5,1,0.8333,17,82,272,30.14705849,1,5.882352829,12.08333302,17.19367599,95,0.698529422,10.53730202,3.87400794,0.4375,3.28E-05,3,14,17,0.515563999,-0.034609893,-0.42515812,-0.018006024,0.006182457,-0.006156793,0.003117314,-0.004548415,0.000703646,-0.025518217,0.183529969,-0.039704882,0.281676451,-0.23280162,-0.08790688,0.055724227,-0.254746272,0.08497213,0.039177446,0.16805515,0.092415026,-0.045794518,0.337084152,-0.148297152,0.261466843,0.078006764,0.143045208,-0.064707545,0.11485041,-0.028892309,0.081477473,0.060096676,0
bsh.BSHPrimitiveType,2,2,0,4,3,1,3,1,1,1,10,0,0,0.947368421,0.75,0,0,3.5,1,0.5,4,5,12,41.66666794,1,25,8.472222328,45.86466217,3.5,0.583333313,0,0,0.287313433,0,3,1,4,0.308485156,-0.02417985,-0.325791214,-0.013458711,0.010946902,-0.005465613,0.001667857,-0.008075023,0.005963378,0.052281137,-0.107371756,0.006863184,-0.01295269,-0.042964963,-0.006902688,0.015442851,-0.031690269,-0.052069068,-0.00342234,-0.151359468,-0.08440834,0.000305388,-0.453864818,0.199065239,0.296759929,0.503141916,-0.122001546,0.015918743,-0.091324301,0.363231423,-0.070925039,-0.004835552,0
bsh.BSHReturnStatement,2,2,0,9,7,1,1,8,1,1,28,0,0,0.947368421,0.625,1,1,12.5,1,0.5,9,20,72,27.77777863,1,11.11111069,10.27777767,21.1428566,26,0.722222209,1.083333373,1.504629612,0.381188119,3.55E-07,1,8,9,0.37577089,-0.024652843,-0.715547349,-0.022704352,0.019108244,-0.004678448,0.000378217,-0.011615948,0.020867671,0.141699746,-0.366635429,0.043779179,-0.235103233,0.012533149,-0.002731046,0.00596394,-0.020683485,0.002205449,0.030001824,0.02382386,0.003389082,-0.025107798,-0.150687783,0.085548131,-0.253714154,-0.162844951,-0.031595754,0.036292827,0.035896153,-0.061762517,0.044025781,-0.001751169,0
bsh.BSHReturnType,2,2,0,8,5,1,2,6,1,1,19,0,0,0.947368421,0.666666667,0,0,8,1,0.5,8,22,56,39.2857132,1,12.5,10.97222233,26.07260704,17,0.607142866,1.450000048,2.589285612,0.336244541,3.99E-05,2,6,8,0.42928865,-0.020618495,-0.597991953,-0.016162276,0.007796503,-0.003245739,0.00153031,0.00216502,0.00503076,0.058284165,-0.201450248,0.033244742,-0.224941341,0.148357609,0.071559265,-0.032018058,0.170088639,-0.078732303,-0.07868997,-0.148794328,-0.067347496,0.068708952,0.018548362,-0.075934041,0.343353345,0.332441607,-0.011764831,-0.048392085,-0.023364266,0.147721769,0.037450761,0.00110571,0
bsh.BSHStatementExpressionList,2,2,0,7,6,1,1,6,1,2,28,0,0,0.947368421,0.625,1,1,13,1,0.5,7,16,42,38.09523773,1,14.28571415,10.27777767,22.56097603,13,0.619047642,0.583333313,1.388888836,0.37745098,1.13E-07,1,6,7,0.4114311,-0.026279011,-0.820602574,-0.026431286,0.021344182,-0.005940509,0.001274114,-0.011937795,0.017084447,0.118781769,-0.288546862,0.033340611,-0.156912087,-0.024193451,-0.011779538,0.010017951,-0.039899466,-0.005900676,0.021086543,-0.013485521,-0.01169955,-0.02065663,-0.120058176,0.048830988,0.044447627,0.085838182,-0.016793758,0.026482672,0.00069713,-0.010724835,-0.030734257,-0.009560697,0
bsh.BSHSwitchLabel,2,2,0,7,5,1,2,5,2,1,22,0,0,0.947368421,0.625,1,1,9.5,1,0.5,7,19,42,45.23809433,1,14.28571415,10.13888931,24.57912445,11.5,0.547619045,0.5,1.190476179,0.371980676,1.13E-07,2,5,7,0.458812916,-0.033226377,-0.695446031,-0.025460171,0.017391383,-0.007187293,0.00267621,-0.013038796,0.025599285,0.170251725,-0.410435095,0.048245003,-0.227028941,-0.046343906,-0.019197673,0.014873667,-0.08816765,0.00792733,0.023750489,0.026583226,0.011623899,-0.044281862,-0.127091699,0.070591929,-0.038703085,0.050169501,-0.012264421,0.027833585,-0.029155171,0.045954711,-0.084250196,-0.038963984,0
bsh.BSHSwitchStatement,2,2,0,10,9,1,1,9,2,2,106,0,0,0.947368421,0.625,2,2,52,1,0.5,10,26,90,28.88888931,1,10,10.27777767,20.72829056,32,0.711111128,0.949999988,1.055555582,0.385,3.55E-07,1,9,10,0.429222266,-0.030263202,-0.637425626,-0.02206777,0.016757055,-0.005256168,0.001077005,-0.012768241,0.025942472,0.169963308,-0.431964572,0.051109309,-0.271953034,-0.002474676,-0.010567181,0.011309194,-0.044512937,0.009188923,0.036446185,0.043740498,0.010484928,-0.034025922,-0.135912624,0.080438415,-0.231852826,-0.139301581,-0.031607185,0.035372028,0.053754711,-0.036427621,0.056480693,0.016612875,0
bsh.BSHTernaryExpression,2,2,0,7,6,1,1,6,1,2,36,0,0,0.947368421,0.625,1,1,17,1,0.5,7,19,42,45.23809433,1,14.28571415,10.13888931,24.49664497,11.5,0.547619045,0.5,1.190476179,0.375609756,1.13E-07,1,6,7,0.441188894,-0.031642825,-0.712304893,-0.025548196,0.017936662,-0.007047546,0.002490723,-0.012666318,0.024581906,0.16667649,-0.406719331,0.048188298,-0.232751515,-0.032221095,-0.013849411,0.013611032,-0.064502129,-0.002309683,0.022471135,0.00976271,-0.004156623,-0.034302999,-0.137404169,0.065882249,-0.005288664,0.081851084,-0.026999341,0.015557851,-0.026369519,0.055636971,-0.058121255,0.004189402,0
bsh.BSHThrowStatement,2,2,0,7,7,1,1,6,1,2,30,0,0,0.947368421,0.625,1,1,14,1,0.5,7,17,42,40.47618866,1,14.28571415,10.27777767,24.26229477,12.5,0.59523809,1.166666627,2.777777672,0.375609756,3.06E-07,1,6,7,0.445036543,-0.0280875,-0.823184047,-0.027692256,0.020290126,-0.006411039,0.001955502,-0.012662583,0.014756904,0.091148314,-0.184943937,0.015689276,-0.044609491,-0.096707714,-0.043016392,0.024025355,-0.112753219,0.023838204,0.035598057,0.049493365,0.028323387,-0.031977536,0.065892712,-0.031285372,0.148086474,0.075733801,0.049272362,0.024587491,0.053397242,-0.084060779,-0.021233986,-0.013487654,0
bsh.BSHTryStatement,2,2,0,13,25,1,1,12,1,2,214,0,0,0.947368421,0.625,1,2,106,1,0.5,13,49,156,31.41025734,1,7.692307472,11.66666698,19.39953804,53.5,0.68589741,5.783333302,3.7072649,0.425414365,2.51E-05,1,12,13,0.525067232,-0.026643638,-0.615074646,-0.016468321,0.011673388,-0.002125358,-8.98E-05,-0.001434876,0.005237272,0.043486314,-0.176977271,0.030239284,-0.226465396,0.195302326,0.0754116,-0.047412761,0.246428378,-0.067724323,-0.057004819,-0.119226574,-0.044690727,0.083616401,0.149007724,-0.156004718,-0.008896844,-0.124909733,0.024210401,-0.013518012,0.071397884,-0.218681445,0.07437396,-0.011676642,0
bsh.BSHType,6,2,0,16,14,3,8,8,5,0.666666667,92,1,0,0.782608696,0.444444444,0,0,13.83333333,1,0.8333,16,55,240,22.91666603,1,6.25,11.11111069,22.79202271,92.5,0.770833313,23.71111107,9.879630089,0.333333333,5.99E-05,8,8,16,0.480857202,-0.032448508,-0.006264927,-0.004970818,-0.001179478,-0.005061847,0.004135943,-0.002458552,0.000162878,0.005828383,-0.010346973,0.000562542,-0.010785003,0.02156228,-0.002793819,0.009326575,0.073771199,-0.058570119,-0.021152924,-0.134206883,-0.068290088,0.063167929,0.064872816,-0.051403466,0.700486591,0.444928357,-0.019487105,0.050730285,-0.061551088,-0.164581683,-0.036290659,-0.0129272,0
bsh.BSHTypedVariableDeclaration,3,2,0,11,13,3,1,10,1,1,102,0,0,0.9,0.444444444,1,1,32.66666667,6,2.3333,11,46,110,41.81818008,1,9.090909004,11.66666698,20.14388466,32,0.581818163,0.54285717,0.493506491,0.423076923,7.23E-07,1,10,11,0.523441785,-0.030784745,-0.609392171,-0.020590842,0.008687848,-0.005779683,0.002793735,-0.002250081,0.007977439,0.062573187,-0.155931372,0.01767943,-0.110993586,0.032408588,0.025715368,-0.007285252,0.061612769,-0.048500213,-0.051868077,-0.095781174,-0.046666539,0.045939327,0.051742976,-0.086691386,0.360170748,0.35937899,-0.007949179,-0.022027796,-0.027130151,0.120621102,-0.022660612,-0.052428115,0
bsh.BSHUnaryExpression,5,2,0,11,33,6,1,10,1,0.625,206,0,0,0.818181818,0.433333333,1,1,39.8,1,0.8,11,34,110,30.90909004,1,9.090909004,10.41666698,19.58224487,38,0.690909088,1.116666675,1.015151501,0.401041667,6.50E-07,1,10,11,0.448203882,-0.032051793,-0.607695266,-0.02264024,0.017334561,-0.006785241,0.001996681,-0.012311739,0.011821685,0.070358594,-0.106468812,0.001041881,0.055268566,-0.167912243,-0.076638504,0.058446617,-0.220664405,0.045865203,0.090927813,0.10915451,0.022632059,-0.079392545,-0.287864538,0.254210575,-0.306855838,-0.199997454,-0.043335556,0.039995856,-0.006134441,0.00384569,0.06651612,0.058438568,0
bsh.BSHVariableDeclarator,2,2,0,10,9,1,2,8,1,2,40,0,0,0.947368421,0.6,1,2,18.5,1,0.5,10,35,90,38.88888931,1,10,10.41666698,20.54794502,27.5,0.611111104,1.342857122,1.492063522,0.398963731,2.04E-06,2,8,10,0.508771031,-0.036014983,-0.570204767,-0.021826281,0.016067302,-0.006854746,0.002667065,-0.012751147,0.016599942,0.119647753,-0.290453309,0.032729534,-0.158879538,-0.016986124,-0.006628986,0.009368042,-0.004796978,-0.045803547,-0.001316071,-0.095219645,-0.063527882,0.010086607,-0.134426996,0.017952495,0.339879501,0.364230359,-0.008962907,0.01959156,0.020407229,0.059675449,-0.007184251,-0.041069023,0
bsh.BSHWhileStatement,2,2,0,10,7,1,1,9,1,1,79,0,0,0.947368421,0.625,1,1,38,1,0.5,10,28,90,31.11111069,1,10,10.27777767,20.49861526,31,0.688888907,0.783333361,0.870370388,0.385,3.55E-07,1,9,10,0.395424324,-0.027457165,-0.626711843,-0.021155765,0.016410891,-0.004701349,0.000658443,-0.01137137,0.024374829,0.161256624,-0.418832112,0.050643401,-0.277376938,0.020942727,0.000621544,0.004553996,-0.016284732,0.002501651,0.026630348,0.033713596,0.005397043,-0.023353771,-0.128371996,0.0745406,-0.307155765,-0.203300061,-0.027976358,0.025915051,0.033495701,-0.048461172,0.044055041,0.000253543,0
bsh.BlockNameSpace,8,2,0,7,19,26,3,4,6,0.857142857,72,0,0,0.872727273,0.333333333,0,0,7.875,2,1,7,19,42,45.23809433,1,14.28571415,10.69444466,36.320755,11.5,0.547619045,1,2.380952358,0.390862944,1.93E-06,3,4,7,0.415665706,-0.019008435,-0.102735256,-0.001211682,-0.006163301,0.000886695,0.001008841,0.012895623,-0.007850693,-0.041606497,0.024102508,0.01465314,-0.153785437,0.263894626,0.125573344,-0.07505797,0.333102665,-0.07880863,-0.140725988,-0.106260388,-0.045364542,0.119421028,0.444390337,-0.310872982,-0.235286077,-0.35027391,0.097269967,-0.181018056,-0.054690176,-0.058856605,-0.022637645,-0.113411896,0
