name,Size,Ties,Pairs,Density,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Closeness Centrality,Betweenness Centrality,in_degree,out_degree,degree,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,bug
bsh.BSHForStatement,12.0,39.0,132.0,29.545454025268555,1.0,8.333333015441895,11.666666984558105,20.240962982177734,46.5,0.7045454382896423,9.116666793823242,6.9065656661987305,0.418478260869565,2.48852721187122e-05,1.0,11.0,12.0,0.4330660023326034,-0.02427425604747141,-0.6334601227029623,-0.01896818205773084,0.011128947508118785,-0.003808947266171707,0.0007516697879266538,-0.002991988318332079,0.015558686628987583,0.11326064289583984,-0.330949655958487,0.044491128038744804,-0.2868474845611884,0.1182686328811225,0.04700818273743577,-0.0214220156532444,0.11603208483513153,-0.03422145117230916,-0.021127544784999428,-0.028148323107411683,-0.016720161535886336,0.022927043288704683,-0.06675403916409438,0.017164133904909333,-0.32963956131805267,-0.2213328983861516,-0.046350048649166246,0.004710773412019231,0.02202161403637861,-0.01220857324289662,0.06783367903766738,0.00920885282442118,0
bsh.BSHFormalComment,2.0,1.0,2.0,50.0,1.0,50.0,8.05555534362793,58.58585739135742,0.5,0.5,0.0,0.0,0.28731343283582,0.0,1.0,1.0,2.0,0.28725310330721937,-0.023648370962810073,-0.594215204692693,-0.02112064008999452,0.01667364785772226,-0.006984969483933861,0.0013536333155542717,-0.011691058024566365,0.022608965029939747,0.15263456574506792,-0.3650825332354179,0.0373194700671802,-0.18054915736639862,-0.05574477080803757,-0.022442793738967952,0.02602643800308658,-0.10272063484793602,-0.010322700965932725,0.02732671542530807,-0.042609848135270724,-0.005773555580044076,-0.033774352499659537,-0.33647036173162276,0.19005425623028996,0.21332837756495374,0.3302796027037705,-0.07055092863216204,0.060356271379862755,-0.06378366301503983,0.16838068495100156,-0.0903482549253721,-0.00507475988466497,0
bsh.BSHFormalParameter,9.0,28.0,72.0,38.88888931274414,1.0,11.11111068725586,11.11111068725586,25.477706909179688,22.0,0.6111111044883728,2.366666555404663,3.2870371341705322,0.336244541484716,4.56829624771303e-05,3.0,6.0,9.0,0.4768830626524963,-0.024336488682798058,-0.5113175434420332,-0.014058006770865881,0.0067785892498407,-0.002961580154610179,0.0015837528558040191,0.002250864509121527,0.004210257511982863,0.057972514754639486,-0.21803006392776336,0.03864217403191067,-0.2614028087762647,0.19342328433044184,0.09205047046998438,-0.04245510888464335,0.22487398839924394,-0.10266996874131047,-0.09787819663165755,-0.19282925938021944,-0.09809486973002975,0.09008756251193459,0.022784025727768827,-0.09646072877446106,0.3049214599993909,0.28697027316490903,0.0007564720452378353,-0.09451038461819568,-0.04577290130859858,0.13593829689229806,0.02984070559922979,-0.026355660905630896,0
bsh.BSHFormalParameters,9.0,30.0,72.0,41.66666793823242,1.0,11.11111068725586,11.25,25.796178817749023,21.0,0.5833333134651184,6.7833333015441895,9.421296119689941,0.334782608695652,0.000793579062974565,3.0,6.0,9.0,0.45908565675752927,-0.01265913447717846,-0.4913024727316395,-0.006092743978831673,-0.0015613095931830158,0.004819846851095915,-0.005392918179078278,0.021646664646888324,0.007020738488439501,0.024102390263460206,-0.1737204606207658,0.04053136393755302,-0.3227776552159873,0.29976046966500164,0.11444290918399816,-0.06572037869316037,0.3153905326672411,-0.07520061264734623,-0.09537393868306943,-0.15967513370173309,-0.05384234551710219,0.11673549658604203,0.14429651207246122,-0.1007982624417891,0.27071481321670016,0.16060801958847198,-0.014900001579575403,-0.02136267114557062,-0.10441333162046923,0.01817629212581375,-0.02324390434666308,0.06687602451686345,0
bsh.BSHIfStatement,11.0,39.0,110.0,35.45454406738281,1.0,9.090909004211426,10.277777671813965,20.163488388061523,35.5,0.6454545259475708,1.5595238208770752,1.4177489280700684,0.379310344827586,3.89605004505321e-06,4.0,7.0,11.0,0.4874647596338812,-0.03602517789880048,-0.4295746428841044,-0.017402464021894378,0.01139423513655301,-0.004818247315098812,0.0015671605923172763,-0.01200651836095804,0.028731908545264386,0.1851657813834071,-0.4861317039438642,0.06175205778277484,-0.33876644060010935,0.04265021459698718,0.011377957866663083,-0.008855066485862742,0.010604007780327168,1.2897801986993978e-05,0.006240291055302486,0.025060342609576788,0.009872634164344618,-0.0231073562966911,-0.06296251569597669,0.004001278687840277,-0.33703852254255307,-0.2275934134039658,0.001125006884081781,0.02362206958887062,0.05601815165035389,-0.05266778191828498,-0.003715815476783018,-0.08145379786890548,0
bsh.BSHImportDeclaration,10.0,39.0,90.0,43.33333206176758,1.0,10.0,11.80555534362793,20.731706619262695,25.5,0.5666666626930237,1.0333333015441895,1.1481481790542603,0.411764705882353,1.19330976269349e-06,1.0,9.0,10.0,0.5427700512013975,-0.028113865939326268,-0.8015836090689124,-0.023546538740217202,0.013403567745686904,-0.0048134476712548575,0.0014080871897676386,-0.0010861245363406721,0.00045416636455460914,0.005291327144846359,0.012312126187703299,-0.005156674489206493,0.03762314814008573,-0.026660091567267223,0.001407176939320801,0.0021457990235348562,-0.031179430061560157,0.02131306363465074,-0.01297104612084778,0.03723174184392054,0.04163508672701199,-0.006427764735228648,0.14999869558765166,-0.09895080213842293,0.11584017514639638,0.06976755274183152,0.033227717601287024,-0.027362478456003966,-0.004527190598827539,-0.026140141113638146,-0.007504755641130078,0.03206951695310067,0
bsh.BSHLHSPrimaryExpression,11.0,43.0,110.0,39.09090805053711,1.0,9.090909004211426,10.277777671813965,20.845069885253906,33.5,0.6090909242630005,4.452381134033203,4.047618865966797,0.396907216494845,1.20252675796949e-05,3.0,8.0,11.0,0.550883020680801,-0.04382889993541869,-0.38993348298415176,-0.020329657999676697,0.010298175471200682,-0.0085789325396527,0.004396324378412027,-0.01352867652364071,0.01572154299477316,0.07535449317857078,-0.057868454531814405,-0.010887131798400207,0.16880033914323972,-0.30285832705261634,-0.12708855614655548,0.07650367567846873,-0.3922231975144794,0.14127208141629233,0.1057937176398139,0.2532075734665981,0.143753779574416,-0.13856399505756575,-0.016657732638513358,0.10774836408715308,-0.21234141054097258,-0.15474092738972517,0.02685552177063419,0.08588116326164591,-0.009652494037750375,-0.09671756145047299,-0.045756915969172016,-0.024951923522417704,0
bsh.BSHLHSPrimarySuffix,15.0,67.0,210.0,31.904762268066406,1.0,6.666666507720947,10.833333015441895,17.449665069580078,71.5,0.6809523701667786,6.059523582458496,2.8854875564575195,0.418478260869565,1.86207664677297e-05,2.0,13.0,15.0,0.5166331141059142,-0.03739864721586242,-0.47711305867936993,-0.02057454085905308,0.013246056916133071,-0.0068378196435920965,0.0025891019942284117,-0.011195925583161188,0.0011468316779525152,-0.025473079586131108,0.20700663273977496,-0.046258824513168526,0.3522192996300046,-0.29922330400909575,-0.12460553577346266,0.07755637996086125,-0.3313920919313796,0.0998753951851388,0.09934304554140679,0.18598386149729326,0.0800354524024962,-0.08758642352417945,0.03614072445368477,0.062111568908214045,-0.0039403653110402625,-0.09784799133171498,0.07248370300393239,0.0006624873929539835,0.082051088190319,-0.0943392877879557,0.06421675915695063,0.06636781400610807,0
bsh.BSHLiteral,7.0,16.0,42.0,38.095237731933594,1.0,14.285714149475098,10.277777671813965,23.948219299316406,13.0,0.6190476417541504,0.9166666865348816,2.182539701461792,0.377450980392156,3.27779642058654e-07,1.0,6.0,7.0,0.46119502637451987,-0.02828476858730705,-0.8123084610646746,-0.025972264730937923,0.022350687566628023,-0.005473110715463543,0.000843419006670339,-0.01125154361125367,0.006755289555625858,0.04776114630262759,-0.08505673277233047,0.0050378433985780275,0.013323120473560485,-0.0678742998346274,-0.027848884969393653,0.019125301606560657,-0.07021384696847521,-0.0013917485395615308,0.04058757413703225,-0.0031984814179649686,-0.02043186785697795,-0.03296157226207517,-0.24082614694956825,0.1456304985290533,-0.13363504305559476,-0.04262307609381647,-0.04061985190907463,0.029811727628554417,-0.0037475473123528653,0.014581608428779827,-0.006924336509634018,0.004782771889316435,0
bsh.BSHMethodDeclaration,11.0,47.0,110.0,42.727272033691406,1.0,9.090909004211426,11.80555534362793,22.13541603088379,31.5,0.5727272629737854,3.3428571224212646,3.0389609336853027,0.425414364640884,0.000794222961393151,2.0,10.0,12.0,0.48575398820316024,-0.01607533846751203,-0.4157918920837434,-0.004081990963431717,-0.00018721557209265202,0.0051898514818498305,-0.005468406500245127,0.018233556241241736,0.006501952775499881,0.023745071439754788,-0.18383055764221654,0.04408745289971249,-0.3370632163779901,0.3238209911182515,0.12508577656549932,-0.0731547823595638,0.3366624567666462,-0.08218290150745299,-0.10013111323469454,-0.16841821652030192,-0.06131254521584148,0.12206538390497775,0.2014846032420536,-0.14518735183554185,0.22083115654296787,0.056446271040206504,0.0330586463368888,-0.07280388533078436,-0.09578226096058752,-0.07521263959585658,-0.03756890124050327,0.03567786875305618,0
bsh.BSHMethodInvocation,12.0,46.0,132.0,34.84848403930664,1.0,8.333333015441895,11.666666984558105,20.79207992553711,43.0,0.6515151262283325,2.4833333492279053,1.8813130855560303,0.413978494623655,1.86940310220824e-06,1.0,11.0,12.0,0.4435145840966365,-0.025963174131968844,-0.506131773136658,-0.017286956176826754,0.006860764542018428,-0.004542051202771194,0.0021146887870944634,-0.001855935751132138,-0.0009760794426181515,-0.029893346520768672,0.1598996475886301,-0.030977272046090062,0.21413237504664767,-0.1583360312312479,-0.05764966535583397,0.0327752624221945,-0.1795134557017581,0.08095334227011002,0.02212008339874408,0.16357140490393957,0.11127584464822557,-0.03524482991177667,0.4330962791497561,-0.21382005128555237,0.25168485531825985,0.012853982786544857,0.15454857336695335,-0.05836839106820374,0.109695260310228,-0.1441948646275484,0.04711174471982351,0.06743503770647044,0
bsh.BSHPrimaryExpression,8.0,25.0,56.0,44.64285659790039,1.0,12.5,10.277777671813965,23.125,15.5,0.5535714030265808,0.4000000059604645,0.7142857313156128,0.392857142857142,1.13146835863493e-07,1.0,7.0,8.0,0.5017078174023621,-0.035795295813092765,-0.6890185307048541,-0.025537013603870586,0.019421848970157838,-0.008527132253108588,0.003448952809519558,-0.0138364479869367,0.012483839637275045,0.08218065741680085,-0.1354122940710304,0.00705711701066746,0.03713538453575434,-0.1630266115696781,-0.07064023124770134,0.047867928039374376,-0.19585851015980926,0.04019791968424364,0.06426009275732565,0.05373895392022502,0.025564462261653598,-0.06933461494302084,-0.14261894032149544,0.09741645051160927,0.24475414150800925,0.2298322678852085,-0.029027912524317086,0.04966154862520907,-0.053026962690576905,-0.026797867016687703,-0.07720271742884231,0.05109713637892345,0
bsh.BSHPrimarySuffix,17.0,82.0,272.0,30.147058486938477,1.0,5.882352828979492,12.083333015441895,17.193675994873047,95.0,0.6985294222831726,10.537302017211914,3.8740079402923584,0.4375,3.28282190394059e-05,3.0,14.0,17.0,0.5155639985757096,-0.03460989317587838,-0.42515812028681177,-0.018006024088889665,0.006182456943447559,-0.006156793319484488,0.0031173135060249394,-0.0045484146501019165,0.0007036455910754877,-0.025518216966590162,0.18352996924629938,-0.039704882357148155,0.2816764507112017,-0.2328016200089368,-0.08790687963548716,0.05572422722486286,-0.25474627190419286,0.08497213014671244,0.03917744610193162,0.16805515019657238,0.09241502589194828,-0.04579451780840961,0.33708415243874884,-0.14829715182910178,0.2614668431440127,0.07800676411503374,0.14304520795482273,-0.06470754522328545,0.11485040967430606,-0.028892308537653243,0.08147747250364805,0.06009667562905958,0
bsh.BSHPrimitiveType,4.0,5.0,12.0,41.66666793823242,1.0,25.0,8.472222328186035,45.864662170410156,3.5,0.5833333134651184,0.0,0.0,0.28731343283582,0.0,3.0,1.0,4.0,0.3084851560530607,-0.024179850080798947,-0.32579121376150144,-0.013458711241355614,0.010946902289129286,-0.005465613485943283,0.0016678572612313257,-0.008075023027171755,0.005963378174147887,0.05228113670002776,-0.1073717560808207,0.006863183829064887,-0.01295268968676264,-0.04296496321997541,-0.006902687904050611,0.015442851250627486,-0.03169026922716475,-0.052069067702654,-0.0034223397035407104,-0.1513594675472345,-0.0844083400726078,0.00030538778799866947,-0.4538648180719727,0.1990652389932393,0.29675992886861813,0.5031419163721038,-0.12200154606738677,0.015918742693238362,-0.09132430145148604,0.3632314228388937,-0.07092503912319376,-0.004835551727542137,0
bsh.BSHReturnStatement,9.0,20.0,72.0,27.77777862548828,1.0,11.11111068725586,10.277777671813965,21.14285659790039,26.0,0.7222222089767456,1.0833333730697632,1.5046296119689941,0.381188118811881,3.54608742833049e-07,1.0,8.0,9.0,0.37577089031384087,-0.0246528434985321,-0.7155473492922036,-0.022704352227715285,0.01910824380354071,-0.004678447780162061,0.000378217319864042,-0.011615947546879283,0.020867671168948967,0.14169974575115196,-0.366635428511484,0.04377917908051819,-0.23510323283534756,0.012533149015688758,-0.00273104600117733,0.005963940076324906,-0.02068348499973101,0.002205448659527918,0.03000182387770206,0.023823859741977732,0.003389081945028336,-0.025107798409670486,-0.15068778284412132,0.08554813137669456,-0.25371415432243877,-0.1628449507967613,-0.031595754361871314,0.03629282655056742,0.03589615334473503,-0.06176251668952527,0.04402578145956156,-0.0017511686504825142,0
bsh.BSHReturnType,8.0,22.0,56.0,39.28571319580078,1.0,12.5,10.972222328186035,26.072607040405273,17.0,0.6071428656578064,1.4500000476837158,2.5892856121063232,0.336244541484716,3.98878767098609e-05,2.0,6.0,8.0,0.42928865047948017,-0.020618494560255347,-0.5979919530341314,-0.016162275549796348,0.007796503062382655,-0.003245738884699277,0.001530309885977687,0.002165020223508652,0.005030760276740721,0.05828416514517655,-0.2014502480077577,0.03324474198653025,-0.22494134141984087,0.1483576091798318,0.07155926534730603,-0.03201805780383245,0.17008863868432328,-0.07873230250481858,-0.07868996956962732,-0.1487943279716486,-0.06734749594784584,0.06870895235175262,0.0185483619179323,-0.07593404146738379,0.34335334475614265,0.332441607438603,-0.011764830551249264,-0.048392084710609316,-0.023364265509102748,0.14772176862651623,0.037450760678038555,0.0011057103685640592,0
bsh.BSHStatementExpressionList,7.0,16.0,42.0,38.095237731933594,1.0,14.285714149475098,10.277777671813965,22.560976028442383,13.0,0.6190476417541504,0.5833333134651184,1.3888888359069824,0.377450980392156,1.13146835863493e-07,1.0,6.0,7.0,0.41143109958391855,-0.02627901105888153,-0.820602573991579,-0.02643128564991984,0.021344181992320143,-0.005940509060464618,0.0012741135115848538,-0.011937794514473238,0.017084447428841083,0.11878176886214992,-0.2885468624866475,0.033340611077575695,-0.15691208650322294,-0.02419345080583675,-0.011779538271534653,0.010017951073627678,-0.03989946615321797,-0.0059006759674778584,0.021086542809460748,-0.013485520720267426,-0.01169954966052161,-0.020656630376915612,-0.12005817573411597,0.04883098838120677,0.04444762710961839,0.085838181859065,-0.01679375836134282,0.026482671683349165,0.0006971299806339134,-0.01072483532037005,-0.030734256541481392,-0.009560697231489453,0
bsh.BSHSwitchLabel,7.0,19.0,42.0,45.238094329833984,1.0,14.285714149475098,10.13888931274414,24.579124450683594,11.5,0.5476190447807312,0.5,1.1904761791229248,0.371980676328502,1.13146835863493e-07,2.0,5.0,7.0,0.4588129159307265,-0.033226377484800854,-0.6954460309033322,-0.025460171288857116,0.01739138272790479,-0.007187292717015718,0.0026762101956238835,-0.01303879583629736,0.025599285057533793,0.1702517254811403,-0.4104350951801857,0.04824500266291479,-0.2270289412906371,-0.046343905615215876,-0.01919767315974642,0.014873666982625372,-0.08816765033989135,0.007927330080022927,0.02375048850958221,0.026583225840181104,0.011623899307814942,-0.044281862447030494,-0.12709169935587206,0.07059192882932833,-0.03870308517848948,0.05016950091075303,-0.012264421164384405,0.027833584951180428,-0.029155171444827578,0.04595471145903051,-0.08425019561375535,-0.03896398350686269,0
bsh.BSHSwitchStatement,10.0,26.0,90.0,28.88888931274414,1.0,10.0,10.277777671813965,20.728290557861328,32.0,0.7111111283302307,0.949999988079071,1.0555555820465088,0.385,3.54608742833049e-07,1.0,9.0,10.0,0.42922226594286034,-0.03026320237303057,-0.6374256256962111,-0.022067770139157727,0.016757055408708508,-0.005256168174717421,0.001077004589452959,-0.012768240675864318,0.025942472190594344,0.16996330795551065,-0.43196457171985003,0.05110930868223533,-0.2719530343885732,-0.002474676427508528,-0.010567180989085519,0.01130919372580372,-0.0445129372160833,0.009188923050929668,0.036446185154172285,0.04374049795423362,0.01048492789280334,-0.03402592239227982,-0.1359126243022824,0.08043841464771716,-0.2318528260867572,-0.13930158120448374,-0.03160718492497825,0.03537202757191387,0.053754711298767646,-0.03642762128760883,0.05648069329644079,0.01661287465206292,0
bsh.BSHTernaryExpression,7.0,19.0,42.0,45.238094329833984,1.0,14.285714149475098,10.13888931274414,24.496644973754883,11.5,0.5476190447807312,0.5,1.1904761791229248,0.375609756097561,1.13146835863493e-07,1.0,6.0,7.0,0.44118889436900116,-0.03164282547656762,-0.7123048926091673,-0.025548196067734008,0.01793666214246401,-0.007047545843300297,0.0024907232222146896,-0.012666318340109717,0.02458190574628627,0.16667648982254388,-0.4067193310740672,0.04818829809630723,-0.2327515149978598,-0.03222109509489703,-0.013849410914861677,0.01361103170954712,-0.06450212892165702,-0.002309683221949886,0.022471134862388456,0.009762710003434732,-0.004156622910935871,-0.03430299905045263,-0.13740416946104317,0.06588224880227302,-0.00528866439044054,0.08185108368717944,-0.02699934120236762,0.015557850614899666,-0.026369518885823305,0.055636971395274425,-0.0581212546333564,0.004189402308873855,0
bsh.BSHThrowStatement,7.0,17.0,42.0,40.47618865966797,1.0,14.285714149475098,10.277777671813965,24.26229476928711,12.5,0.5952380895614624,1.1666666269302368,2.777777671813965,0.375609756097561,3.06316361439138e-07,1.0,6.0,7.0,0.44503654311605934,-0.028087500249588893,-0.8231840465025907,-0.02769225608131027,0.020290125753204807,-0.006411039401881917,0.0019555020043004845,-0.012662583333313271,0.014756904399297393,0.09114831409028618,-0.18494393678005663,0.01568927617217035,-0.044609491105584015,-0.09670771375483346,-0.04301639155238141,0.024025355347177826,-0.1127532189379413,0.023838204289328552,0.035598057283112945,0.04949336458025997,0.028323386521264263,-0.031977535950031645,0.06589271150750717,-0.03128537160751483,0.14808647352060592,0.07573380145815158,0.04927236202797178,0.02458749093569594,0.053397241864916546,-0.0840607786308179,-0.02123398638724071,-0.01348765449315059,0
