name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,Size,Ties,Pairs,Density,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Closeness Centrality,Betweenness Centrality,in_degree,out_degree,degree,bug
bsh.BSHImportDeclaration,2,2,0,10,9,1,1,9,1,1,36,0,0,0.947368421,0.625,1,1,16,1,0.5,10.0,39.0,90.0,43.33333206176758,1.0,10.0,11.80555534362793,20.731706619262695,25.5,0.5666666626930237,1.0333333015441895,1.1481481790542603,0.411764705882353,1.19330976269349e-06,1.0,9.0,10.0,0
bsh.BSHLHSPrimaryExpression,2,2,0,11,9,1,3,8,1,2,65,0,0,0.947368421,0.625,0,0,31.5,1,0.5,11.0,43.0,110.0,39.09090805053711,1.0,9.090909004211426,10.277777671813965,20.845069885253906,33.5,0.6090909242630005,4.452381134033203,4.047618865966797,0.396907216494845,1.20252675796949e-05,3.0,8.0,11.0,0
bsh.BSHLHSPrimarySuffix,5,2,0,15,25,10,2,13,1,1.071428571,162,0,0,0.818181818,0.72,0,0,30,1,0.8,15.0,67.0,210.0,31.904762268066406,1.0,6.666666507720947,10.833333015441895,17.449665069580078,71.5,0.6809523701667786,6.059523582458496,2.8854875564575195,0.418478260869565,1.86207664677297e-05,2.0,13.0,15.0,0
bsh.BSHLiteral,5,2,0,7,20,4,1,6,2,0.5,153,0,0,0.818181818,0.366666667,0,0,29.4,10,4,7.0,16.0,42.0,38.095237731933594,1.0,14.285714149475098,10.277777671813965,23.948219299316406,13.0,0.6190476417541504,0.9166666865348816,2.182539701461792,0.377450980392156,3.27779642058654e-07,1.0,6.0,7.0,0
bsh.BSHMethodDeclaration,3,2,0,11,14,1,2,10,2,0.875,134,0,2,0.9,0.555555556,1,3,42.33333333,1,0.6667,11.0,47.0,110.0,42.727272033691406,1.0,9.090909004211426,11.80555534362793,22.13541603088379,31.5,0.5727272629737854,3.3428571224212646,3.0389609336853027,0.425414364640884,0.000794222961393151,2.0,10.0,12.0,0
bsh.BSHMethodInvocation,2,2,0,12,19,1,1,11,1,2,91,0,0,0.947368421,0.625,1,1,44.5,1,0.5,12.0,46.0,132.0,34.84848403930664,1.0,8.333333015441895,11.666666984558105,20.79207992553711,43.0,0.6515151262283325,2.4833333492279053,1.8813130855560303,0.413978494623655,1.86940310220824e-06,1.0,11.0,12.0,0
bsh.BSHPrimaryExpression,2,2,0,8,8,1,1,7,1,2,50,0,0,0.947368421,0.625,1,1,24,1,0.5,8.0,25.0,56.0,44.64285659790039,1.0,12.5,10.277777671813965,23.125,15.5,0.5535714030265808,0.4000000059604645,0.7142857313156128,0.392857142857142,1.13146835863493e-07,1.0,7.0,8.0,0
bsh.BSHPrimarySuffix,6,2,0,17,40,15,3,14,1,1.114285714,286,0,0,0.782608696,0.611111111,0,0,45.5,1,0.8333,17.0,82.0,272.0,30.147058486938477,1.0,5.882352828979492,12.083333015441895,17.193675994873047,95.0,0.6985294222831726,10.537302017211914,3.8740079402923584,0.4375,3.28282190394059e-05,3.0,14.0,17.0,0
bsh.BSHPrimitiveType,2,2,0,4,3,1,3,1,1,1,10,0,0,0.947368421,0.75,0,0,3.5,1,0.5,4.0,5.0,12.0,41.66666793823242,1.0,25.0,8.472222328186035,45.864662170410156,3.5,0.5833333134651184,0.0,0.0,0.28731343283582,0.0,3.0,1.0,4.0,0
bsh.BSHReturnStatement,2,2,0,9,7,1,1,8,1,1,28,0,0,0.947368421,0.625,1,1,12.5,1,0.5,9.0,20.0,72.0,27.77777862548828,1.0,11.11111068725586,10.277777671813965,21.14285659790039,26.0,0.7222222089767456,1.0833333730697632,1.5046296119689941,0.381188118811881,3.54608742833049e-07,1.0,8.0,9.0,0
bsh.BSHReturnType,2,2,0,8,5,1,2,6,1,1,19,0,0,0.947368421,0.666666667,0,0,8,1,0.5,8.0,22.0,56.0,39.28571319580078,1.0,12.5,10.972222328186035,26.072607040405273,17.0,0.6071428656578064,1.4500000476837158,2.5892856121063232,0.336244541484716,3.98878767098609e-05,2.0,6.0,8.0,0
bsh.BSHStatementExpressionList,2,2,0,7,6,1,1,6,1,2,28,0,0,0.947368421,0.625,1,1,13,1,0.5,7.0,16.0,42.0,38.095237731933594,1.0,14.285714149475098,10.277777671813965,22.560976028442383,13.0,0.6190476417541504,0.5833333134651184,1.3888888359069824,0.377450980392156,1.13146835863493e-07,1.0,6.0,7.0,0
bsh.BSHSwitchLabel,2,2,0,7,5,1,2,5,2,1,22,0,0,0.947368421,0.625,1,1,9.5,1,0.5,7.0,19.0,42.0,45.238094329833984,1.0,14.285714149475098,10.13888931274414,24.579124450683594,11.5,0.5476190447807312,0.5,1.1904761791229248,0.371980676328502,1.13146835863493e-07,2.0,5.0,7.0,0
bsh.BSHSwitchStatement,2,2,0,10,9,1,1,9,2,2,106,0,0,0.947368421,0.625,2,2,52,1,0.5,10.0,26.0,90.0,28.88888931274414,1.0,10.0,10.277777671813965,20.728290557861328,32.0,0.7111111283302307,0.949999988079071,1.0555555820465088,0.385,3.54608742833049e-07,1.0,9.0,10.0,0
bsh.BSHTernaryExpression,2,2,0,7,6,1,1,6,1,2,36,0,0,0.947368421,0.625,1,1,17,1,0.5,7.0,19.0,42.0,45.238094329833984,1.0,14.285714149475098,10.13888931274414,24.496644973754883,11.5,0.5476190447807312,0.5,1.1904761791229248,0.375609756097561,1.13146835863493e-07,1.0,6.0,7.0,0
bsh.BSHThrowStatement,2,2,0,7,7,1,1,6,1,2,30,0,0,0.947368421,0.625,1,1,14,1,0.5,7.0,17.0,42.0,40.47618865966797,1.0,14.285714149475098,10.277777671813965,24.26229476928711,12.5,0.5952380895614624,1.1666666269302368,2.777777671813965,0.375609756097561,3.06316361439138e-07,1.0,6.0,7.0,0
bsh.BSHTryStatement,2,2,0,13,25,1,1,12,1,2,214,0,0,0.947368421,0.625,1,2,106,1,0.5,13.0,49.0,156.0,31.41025733947754,1.0,7.692307472229004,11.666666984558105,19.399538040161133,53.5,0.6858974099159241,5.7833333015441895,3.7072649002075195,0.425414364640884,2.50784416442878e-05,1.0,12.0,13.0,0
bsh.BSHType,6,2,0,16,14,3,8,8,5,0.666666667,92,1,0,0.782608696,0.444444444,0,0,13.83333333,1,0.8333,16.0,55.0,240.0,22.91666603088379,1.0,6.25,11.11111068725586,22.792022705078125,92.5,0.7708333134651184,23.711111068725586,9.879630088806152,0.333333333333333,5.98586987969409e-05,8.0,8.0,16.0,0
bsh.BSHTypedVariableDeclaration,3,2,0,11,13,3,1,10,1,1,102,0,0,0.9,0.444444444,1,1,32.66666667,6,2.3333,11.0,46.0,110.0,41.818180084228516,1.0,9.090909004211426,11.666666984558105,20.143884658813477,32.0,0.581818163394928,0.5428571701049805,0.4935064911842346,0.423076923076923,7.22983961291919e-07,1.0,10.0,11.0,0
bsh.BSHUnaryExpression,5,2,0,11,33,6,1,10,1,0.625,206,0,0,0.818181818,0.433333333,1,1,39.8,1,0.8,11.0,34.0,110.0,30.909090042114258,1.0,9.090909004211426,10.416666984558105,19.582244873046875,38.0,0.6909090876579285,1.1166666746139526,1.0151515007019043,0.401041666666666,6.49728851351396e-07,1.0,10.0,11.0,0
bsh.BSHVariableDeclarator,2,2,0,10,9,1,2,8,1,2,40,0,0,0.947368421,0.6,1,2,18.5,1,0.5,10.0,35.0,90.0,38.88888931274414,1.0,10.0,10.416666984558105,20.547945022583008,27.5,0.6111111044883728,1.3428571224212646,1.4920635223388672,0.398963730569948,2.04484209161994e-06,2.0,8.0,10.0,0
bsh.BSHWhileStatement,2,2,0,10,7,1,1,9,1,1,79,0,0,0.947368421,0.625,1,1,38,1,0.5,10.0,28.0,90.0,31.11111068725586,1.0,10.0,10.277777671813965,20.498615264892578,31.0,0.6888889074325562,0.7833333611488342,0.8703703880310059,0.385,3.54608742833049e-07,1.0,9.0,10.0,0
bsh.BlockNameSpace,8,2,0,7,19,26,3,4,6,0.857142857,72,0,0,0.872727273,0.333333333,0,0,7.875,2,1,7.0,19.0,42.0,45.238094329833984,1.0,14.285714149475098,10.69444465637207,36.32075500488281,11.5,0.5476190447807312,1.0,2.3809523582458496,0.390862944162436,1.93169525575645e-06,3.0,4.0,7.0,0
bsh.BshClassManager,26,1,0,10,39,311,7,3,23,0.873333333,179,1,1,0,0.16,0,0,5.653846154,3,1.1923,10.0,24.0,90.0,26.66666603088379,1.0,10.0,13.472222328186035,37.74319076538086,33.0,0.7333333492279053,7.5,8.333333015441895,0.227810650887573,0.00066921990146864,7.0,3.0,10.0,0
bsh.BshMethod,6,1,0,18,22,0,10,10,4,0.533333333,316,0.333333333,2,0,0.357142857,0,0,51.16666667,2,1,18.0,70.0,306.0,22.875816345214844,1.0,5.55555534362793,18.05555534362793,27.83725929260254,118.0,0.7712418437004089,63.20000076293945,20.653594970703125,0.423076923076923,0.00991083618425659,10.0,10.0,20.0,0
bsh.CallStack,11,1,0,40,25,0,39,2,11,0,135,1,0,0,0.484848485,0,0,11.18181818,2,1.1818,40.0,163.0,1560.0,10.448718070983887,1.0,2.5,13.75,16.045381546020508,698.5,0.8955128192901611,25.77857208251953,1.6524724960327148,0.311740890688259,0.000201132642789604,39.0,2.0,41.0,0
bsh.Capabilities,7,1,0,5,12,13,5,0,6,0.5,65,1,0,0,0.166666667,0,0,8,4,1.5714,5.0,11.0,20.0,55.0,1.0,20.0,7.916666507720947,47.8991584777832,4.5,0.44999998807907104,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0
bsh.ClassPathException,1,4,0,3,2,0,2,1,1,2,5,0,0,1,1,0,0,4,0,0,3.0,3.0,6.0,50.0,1.0,33.33333206176758,9.44444465637207,61.818180084228516,1.5,0.5,0.0,0.0,0.223837209302325,0.0,2.0,1.0,3.0,0
bsh.CommandLineReader,4,3,0,1,8,4,1,0,4,1,82,0,0,0.857142857,0.35,2,2,18.5,1,0.75,1.0,0.0,0.0,0.0,1.0,100.0,8.19444465637207,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
bsh.ConsoleInterface,6,1,0,1,6,15,1,0,6,2,6,0,0,0,0.75,0,0,0,1,1,1.0,0.0,0.0,0.0,1.0,100.0,8.19444465637207,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
bsh.EvalError,15,3,3,53,23,43,53,1,11,0.5,154,0,1,0.566666667,0.577777778,1,2,9.133333333,3,1.3333,53.0,260.0,2756.0,9.433961868286133,1.0,1.8867924213409424,15.13888931274414,14.155843734741211,1248.0,0.9056603908538818,70.81666564941406,2.569545269012451,0.285185185185185,0.000989927678702448,53.0,1.0,54.0,0
bsh.Interpreter,55,1,0,59,148,1039,45,21,45,0.778867102,1684,0.117647059,5,0,0.126361656,0,0,29.30909091,32,1.6,59.0,355.0,3422.0,10.37405014038086,5.0,8.474575996398926,14.166666984558105,11.751152038574219,1533.5,0.8962594866752625,2027.0540771484375,59.23594665527344,0.557971014492753,0.0454108686463869,45.0,21.0,66.0,1
bsh.InterpreterError,1,4,0,17,2,0,17,0,1,2,5,0,0,1,1,0,0,4,0,0,17.0,81.0,272.0,29.77941131591797,1.0,5.882352828979492,11.25,21.600000381469727,95.5,0.7022058963775635,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0
bsh.JJTParserState,12,1,0,3,25,0,2,1,0,0.436363636,218,1,0,0,0.395833333,0,0,16.75,3,1.3333,3.0,4.0,6.0,66.66666412353516,1.0,33.33333206176758,9.722222328186035,48.9510498046875,1.0,0.3333333432674408,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0
bsh.JThis,86,2,0,8,96,3649,0,8,84,2,696,0,0,0.105263158,0.05620155,0,0,7.093023256,3,1.0233,8.0,31.0,56.0,55.35714340209961,1.0,12.5,11.527777671813965,25.69659423828125,12.5,0.4464285671710968,0.0,0.0,0.412698412698412,0.0,0.0,8.0,8.0,0
bsh.LHS,8,1,0,15,32,0,8,9,3,0.766233766,356,0,1,0,0.375,0,0,42.125,1,0.375,15.0,62.0,210.0,29.5238094329834,1.0,6.666666507720947,11.38888931274414,22.71468162536621,74.0,0.7047619223594666,16.66666603088379,7.936507701873779,0.409574468085106,0.000194012931074773,8.0,9.0,17.0,0
bsh.Name,19,1,0,19,71,91,6,15,9,0.708333333,1313,0.625,1,0,0.274853801,0,0,67.68421053,5,1.6316,19.0,102.0,342.0,29.824562072753906,1.0,5.263157844543457,11.94444465637207,18.220338821411133,120.0,0.7017543911933899,20.14444351196289,5.890188217163086,0.4375,0.00062668330521403,6.0,15.0,21.0,0
bsh.NameSource,2,1,0,2,2,1,2,1,2,2,2,0,0,0,0.75,0,0,0,1,1,2.0,1.0,2.0,50.0,1.0,50.0,6.527777671813965,95.91836547851562,0.5,0.5,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0
bsh.NameSpace,56,1,1,47,140,1358,37,18,39,0.94025974,1757,0.380952381,4,0,0.110160428,0,0,30,7,1.6964,47.0,215.0,2162.0,9.944496154785156,2.0,4.255319118499756,17.08333396911621,17.39745330810547,973.5,0.9005550146102905,663.5916748046875,30.693416595458984,0.447674418604651,0.019574986219254,37.0,18.0,55.0,1
bsh.Node,7,1,0,36,7,21,36,0,7,2,7,0,0,0,0.523809524,0,0,0,1,1,36.0,131.0,1260.0,10.396825790405273,1.0,2.777777671813965,10.277777671813965,14.424951553344727,564.5,0.8960317373275757,0.0,0.0,0.0,0.0,36.0,0.0,36.0,0
bsh.ParseException,11,4,0,4,23,23,2,2,10,0.533333333,492,0.333333333,1,0.764705882,0.272727273,2,4,43.18181818,14,3.2727,4.0,4.0,12.0,33.33333206176758,1.0,25.0,10.13888931274414,44.24242401123047,4.0,0.6666666865348816,1.0,8.333333015441895,0.225146198830409,5.95827969193186e-05,2.0,2.0,4.0,0
bsh.Parser,413,1,0,48,505,0,1,48,87,0.727688574,23590,0.769230769,8,0,0.138014528,0,0,56.05569007,46,5.4673,48.0,188.0,2256.0,8.333333015441895,1.0,2.0833332538604736,10.416666984558105,12.417218208312988,1034.0,0.9166666865348816,1337.3333740234375,59.278961181640625,0.669565217391304,0.0338620229757224,1.0,48.0,49.0,0
bsh.ParserConstants,1,1,0,12,1,0,12,0,0,2,617,0,0,0,0,0,0,496,0,0,12.0,23.0,132.0,17.42424201965332,1.0,8.333333015441895,9.166666984558105,34.0206184387207,54.5,0.8257575631141663,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0
bsh.ParserTokenManager,50,1,0,5,66,3,1,4,6,0.75170068,6280,0.166666667,1,0,0.5,0,0,124.12,167,8.76,5.0,3.0,20.0,15.0,2.0,40.0,7.083333492279053,72.85713958740234,8.5,0.8500000238418579,1.0,5.0,1.0,9.65847627878226e-07,1.0,4.0,5.0,0
bsh.ParserTreeConstants,1,1,0,2,1,0,2,0,0,2,191,0,0,0,0,0,0,152,0,0,2.0,1.0,2.0,50.0,1.0,50.0,8.05555534362793,58.58585739135742,0.5,0.5,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0
bsh.Primitive,45,1,0,41,77,898,36,5,28,0.795454545,1472,0.25,2,0,0.083333333,0,0,31.62222222,12,2.0222,41.0,196.0,1640.0,11.95121955871582,2.0,4.878048896789551,14.166666984558105,15.384614944458008,722.0,0.8804877996444702,82.9870376586914,5.060184955596924,0.281021897810218,0.00209318780155613,36.0,5.0,41.0,0
bsh.Reflect,37,1,0,24,111,666,12,15,14,2,1616,0,0,0,0.153846154,0,0,42.67567568,30,3.1622,24.0,128.0,552.0,23.188405990600586,2.0,8.333333015441895,12.083333015441895,17.12598419189453,212.0,0.7681159377098083,67.10832977294922,12.157306671142578,0.430167597765363,0.00357931504129474,12.0,15.0,27.0,0
bsh.ReflectError,2,3,0,7,4,1,7,0,2,2,9,0,0,1,0.75,0,0,3.5,0,0,7.0,11.0,42.0,26.190475463867188,1.0,14.285714149475098,5.55555534362793,33.33333206176758,15.5,0.738095223903656,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0
bsh.ReflectManager,4,1,1,4,12,6,2,2,4,0.666666667,37,1,1,0,0.5,0,0,8,2,1,4.0,1.0,12.0,8.333333015441895,3.0,75.0,4.166666507720947,83.33333587646484,5.5,0.9166666865348816,3.0,25.0,0.19059405940594,0.00117640241075567,2.0,2.0,4.0,0
bsh.ReturnControl,1,1,0,10,2,0,9,1,1,2,12,0,0,0,1,0,0,9,0,0,10.0,16.0,90.0,17.77777862548828,1.0,10.0,9.30555534362793,39.880950927734375,37.0,0.8222222328186035,5.0,5.55555534362793,1.0,5.82726965859641e-05,9.0,1.0,10.0,0
bsh.SimpleNode,19,1,36,51,30,147,47,7,19,0.888888889,240,0.5,4,0,0.233082707,0,0,11.31578947,6,1.6316,51.0,300.0,2550.0,11.764705657958984,1.0,1.9607843160629272,12.083333015441895,11.139564514160156,1125.0,0.8823529481887817,309.158447265625,12.123860359191895,0.396907216494845,0.00332482079040545,47.0,7.0,54.0,0
bsh.StringUtil,5,1,0,1,24,10,1,0,5,2,206,0,0,0,0.3,0,0,40.2,6,3,1.0,0.0,0.0,0.0,1.0,100.0,3.3333332538604736,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
bsh.TargetError,11,4,0,18,26,33,14,5,11,0.45,141,0,0,0.764705882,0.363636364,1,2,11.63636364,2,1,18.0,76.0,306.0,24.83660125732422,1.0,5.55555534362793,13.472222328186035,22.931442260742188,115.0,0.7516340017318726,18.03333282470703,5.893246173858643,0.371980676328502,0.000612058448514272,14.0,5.0,19.0,0
bsh.This,10,1,2,14,26,5,9,8,7,0.388888889,161,0,2,0,0.255555556,0,0,14.9,3,1.1,14.0,60.0,182.0,32.96703338623047,1.0,7.142857074737549,11.527777671813965,22.55434799194336,61.0,0.6703296899795532,7.166666507720947,3.9377288818359375,0.407407407407407,4.35797278924307e-05,9.0,8.0,17.0,0
bsh.Token,3,1,0,5,4,3,5,0,2,1.4375,23,0,2,0,0.5,0,0,4,2,1,5.0,4.0,20.0,20.0,1.0,20.0,8.19444465637207,53.6363639831543,8.0,0.800000011920929,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0
bsh.TokenMgrError,6,3,0,2,19,15,2,0,4,1.12,184,0,0,0.85,0.5,1,1,28.83333333,14,2.8333,2.0,0.0,2.0,0.0,2.0,100.0,8.61111068725586,96.875,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0
bsh.XThis,4,2,0,4,16,4,1,4,2,0.833333333,109,0,0,0.769230769,0.4,0,0,25.75,3,1.75,4.0,8.0,12.0,66.66666412353516,1.0,25.0,10.55555534362793,58.914730072021484,2.0,0.3333333432674408,0.3333333432674408,2.777777671813965,0.389162561576354,4.82923813939113e-07,1.0,4.0,5.0,0
bsh.commands.dir,6,1,0,2,40,13,0,2,5,0.6,375,0,0,0,0.28,0,0,61.33333333,11,3,2.0,2.0,2.0,100.0,1.0,50.0,10.55555534362793,71.69811248779297,0.0,0.0,0.0,0.0,0.38423645320197,0.0,0.0,2.0,2.0,0
bsh.reflect.ReflectManagerImpl,2,2,0,1,4,1,0,1,2,2,16,0,0,0.75,0.75,1,1,7,2,1,1.0,0.0,0.0,0.0,1.0,100.0,0.5555555820465088,100.0,0.0,0.0,0.0,0.0,0.161825726141078,0.0,0.0,1.0,1.0,0
com.microstar.xml.HandlerBase,14,1,7,9,16,91,7,2,14,2,38,0,0,0,0.414285714,0,0,1.714285714,1,0.9286,9.0,0.0,72.0,0.0,9.0,100.0,5.138888835906982,66.07142639160156,36.0,1.0,14.0,19.44444465637207,1.0,1.60974604646371e-05,7.0,2.0,9.0,0
com.microstar.xml.XmlException,5,3,0,6,6,2,6,0,5,0.75,36,1,0,0.80952381,0.466666667,1,1,5.4,1,0.8,6.0,6.0,30.0,20.0,2.0,33.33333206176758,32.5,82.10526275634766,12.0,0.800000011920929,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0
com.microstar.xml.XmlHandler,13,1,0,7,13,78,7,0,13,2,13,0,0,0,0.430769231,0,0,0,1,1,7.0,11.0,42.0,26.190475463867188,2.0,28.571428298950195,32.5,79.59183502197266,15.5,0.738095223903656,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0
com.microstar.xml.XmlParser,118,1,0,7,180,6075,6,1,27,0.921125975,5207,0.717391304,1,0,0.138067061,0,0,42.34745763,9,1.5678,7.0,13.0,42.0,30.952381134033203,1.0,14.285714149475098,33.47222137451172,80.33333587646484,14.5,0.6904761791229248,0.5,1.1904761791229248,1.0,6.43898418585484e-07,6.0,1.0,7.0,1
gnu.regexp.CharIndexed,3,1,0,29,3,3,29,0,3,1.5,4,0,0,0,0.833333333,0,0,0,1,1,29.0,66.0,812.0,8.12807846069336,1.0,3.4482758045196533,11.527777671813965,35.021095275878906,373.0,0.9187192320823669,0.0,0.0,0.0,0.0,29.0,0.0,29.0,0
gnu.regexp.CharIndexedCharArray,4,1,0,2,5,0,1,1,3,0,59,1,0,0,0.666666667,0,0,13.25,3,1.75,2.0,1.0,2.0,50.0,1.0,50.0,6.388888835906982,65.71428680419922,0.5,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0
gnu.regexp.CharIndexedInputStream,5,1,0,3,12,0,2,1,3,0.53125,256,1,0,0,0.6,0,0,48.6,10,3.8,3.0,3.0,6.0,50.0,1.0,33.33333206176758,6.388888835906982,62.16216278076172,1.5,0.5,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0
gnu.regexp.CharIndexedReader,5,1,0,3,12,0,2,1,3,0.46875,273,1,0,0,0.6,0,0,52,10,3.8,3.0,3.0,6.0,50.0,1.0,33.33333206176758,6.388888835906982,62.16216278076172,1.5,0.5,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0
gnu.regexp.CharIndexedString,4,1,0,2,7,0,1,1,3,0.222222222,62,1,0,0,0.666666667,0,0,13.75,3,1.75,2.0,1.0,2.0,50.0,1.0,50.0,6.388888835906982,65.71428680419922,0.5,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0
