name,Size,Ties,Pairs,Density,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Closeness Centrality,Betweenness Centrality,in_degree,out_degree,degree,bug
org.apache.poi.ddf.EscherComplexProperty,6.0,8.0,30.0,26.66666603088379,1.0,16.66666603088379,27.989601135253906,78.39805603027344,11.0,0.7333333492279053,1.5,5.0,0.7,1.0020828291604e-06,2.0,4.0,6.0,1
org.apache.poi.ddf.EscherContainerRecord,33.0,143.0,1056.0,13.541666984558105,1.0,3.0303030014038086,37.60831832885742,39.96316909790039,456.5,0.8645833134651184,53.53333282470703,5.06944465637207,0.714285714285714,0.000253443630927494,27.0,6.0,33.0,1
org.apache.poi.ddf.EscherDgRecord,10.0,13.0,90.0,14.44444465637207,3.0,30.0,31.369150161743164,63.176265716552734,38.5,0.855555534362793,15.833333015441895,17.592592239379883,0.692307692307692,1.19197197762495e-05,5.0,5.0,10.0,1
org.apache.poi.ddf.EscherDggRecord,11.0,10.0,110.0,9.090909004211426,4.0,36.3636360168457,34.57538986206055,53.1291618347168,50.0,0.9090909361839294,25.0,22.727272033691406,0.75,0.000252225366580567,4.0,8.0,12.0,1
org.apache.poi.ddf.EscherDump,8.0,5.0,56.0,8.928571701049805,5.0,62.5,29.20277214050293,71.39830780029297,25.5,0.9107142686843872,7.0,12.5,0.620689655172413,1.27765560717952e-05,1.0,8.0,9.0,1
org.apache.poi.ddf.EscherOptRecord,26.0,75.0,650.0,11.538461685180664,2.0,7.692307472229004,36.395145416259766,45.06437683105469,287.5,0.8846153616905212,90.25,13.884614944458008,0.606060606060606,0.0011070505472921,19.0,8.0,27.0,1
org.apache.poi.ddf.EscherProperties,6.0,7.0,30.0,23.33333396911621,2.0,33.33333206176758,2.4263432025909424,43.75,11.5,0.7666666507720947,5.0,16.66666603088379,1.0,0.000215698328976778,5.0,1.0,6.0,1
org.apache.poi.ddf.EscherProperty,21.0,58.0,420.0,13.809523582458496,1.0,4.761904716491699,18.197572708129883,44.871795654296875,181.0,0.8619047403335571,10.5,2.5,0.666666666666666,0.00039131334478714,20.0,1.0,21.0,1
org.apache.poi.ddf.EscherPropertyFactory,10.0,15.0,90.0,16.66666603088379,1.0,10.0,27.90294647216797,81.10831451416016,37.5,0.8333333134651184,6.5,7.222222328186035,0.764705882352941,0.000622240479684176,1.0,9.0,10.0,1
org.apache.poi.ddf.EscherPropertyMetaData,1.0,0.0,0.0,0.0,1.0,100.0,0.5199306607246399,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
org.apache.poi.ddf.EscherRGBProperty,5.0,3.0,20.0,15.0,2.0,40.0,14.471404075622559,83.91960144042969,8.5,0.8500000238418579,1.0,5.0,0.444444444444444,8.55468025355636e-05,4.0,1.0,5.0,1
org.apache.poi.ddf.EscherRecord,54.0,246.0,2862.0,8.59538745880127,1.0,1.8518518209457397,25.649913787841797,29.540918350219727,1308.0,0.9140461087226868,112.58928680419922,3.9339373111724854,0.583333333333333,0.000426886334194677,53.0,4.0,57.0,1
org.apache.poi.ddf.EscherRecordFactory,26.0,65.0,650.0,10.0,1.0,3.846153736114502,9.618717193603516,26.241134643554688,292.5,0.8999999761581421,0.0,0.0,0.388888888888888,0.0,26.0,1.0,27.0,1
org.apache.poi.ddf.EscherSerializationListener,22.0,39.0,462.0,8.441558837890625,1.0,4.545454502105713,7.798960208892822,27.190332412719727,211.5,0.9155844449996948,0.0,0.0,0.388888888888888,0.0,22.0,1.0,23.0,1
org.apache.poi.ddf.EscherShapePathProperty,4.0,2.0,12.0,16.66666603088379,2.0,50.0,3.119584083557129,57.14285659790039,5.0,0.8333333134651184,1.0,8.333333015441895,0.444444444444444,2.50520707290102e-07,3.0,1.0,4.0,1
org.apache.poi.ddf.EscherSimpleProperty,20.0,45.0,380.0,11.8421049118042,2.0,10.0,31.19584083557129,55.214725494384766,167.5,0.8815789222717285,37.83333206176758,9.956140518188477,0.7,4.71023790681198e-05,16.0,4.0,20.0,1
org.apache.poi.ddf.EscherSpRecord,23.0,89.0,506.0,17.588932037353516,1.0,4.34782600402832,32.1490478515625,45.354522705078125,208.5,0.8241106867790222,22.766666412353516,4.499341011047363,0.692307692307692,1.26381398355195e-05,18.0,5.0,23.0,1
org.apache.poi.ddf.EscherSpgrRecord,9.0,15.0,72.0,20.83333396911621,2.0,22.22222137451172,31.715770721435547,52.28571319580078,28.5,0.7916666865348816,7.0,9.722222328186035,0.714285714285714,8.35812327497795e-06,3.0,6.0,9.0,1
org.apache.poi.ddf.EscherSplitMenuColorsRecord,7.0,5.0,42.0,11.904762268066406,4.0,57.14285659790039,34.40208053588867,54.08719253540039,18.5,0.8809523582458496,4.0,9.523809432983398,0.714285714285714,4.93035936755854e-05,1.0,6.0,7.0,1
org.apache.poi.ddf.EscherTextboxRecord,12.0,17.0,132.0,12.878787994384766,3.0,25.0,32.06239318847656,50.684932708740234,57.5,0.8712121248245239,22.33333396911621,16.919191360473633,0.714285714285714,2.0205746395131e-05,6.0,6.0,12.0,1
org.apache.poi.ddf.NullEscherSerializationListener,5.0,9.0,20.0,45.0,1.0,20.0,5.545927047729492,55.65217208862305,5.5,0.550000011920929,0.0,0.0,0.411764705882353,0.0,4.0,2.0,6.0,1
org.apache.poi.ddf.UnknownEscherRecord,6.0,6.0,30.0,20.0,3.0,50.0,28.942808151245117,68.86598205566406,12.0,0.800000011920929,2.5,8.333333015441895,0.692307692307692,1.50312424374061e-06,1.0,5.0,6.0,1
org.apache.poi.hpsf.ClassID,13.0,21.0,156.0,13.461538314819336,2.0,15.384614944458008,13.86481761932373,59.040592193603516,67.5,0.8653846383094788,12.0,7.692307472229004,1.0,2.80994303069185e-05,12.0,1.0,13.0,0
org.apache.poi.hpsf.CustomProperties,4.0,5.0,12.0,41.66666793823242,1.0,25.0,1.9064124822616577,53.65853500366211,3.5,0.5833333134651184,0.5,4.166666507720947,0.431818181818181,6.26301768225256e-06,1.0,3.0,4.0,0
org.apache.poi.hpsf.CustomProperty,4.0,5.0,12.0,41.66666793823242,1.0,25.0,1.9064124822616577,53.65853500366211,3.5,0.5833333134651184,0.5,4.166666507720947,0.41860465116279,6.26301768225256e-06,2.0,2.0,4.0,0
org.apache.poi.hpsf.DocumentSummaryInformation,12.0,25.0,132.0,18.939393997192383,1.0,8.333333015441895,3.7261698246002197,32.57575607299805,53.5,0.810606062412262,8.75,6.628787994384766,0.461538461538461,0.000235126806305,2.0,10.0,12.0,0
org.apache.poi.hpsf.HPSFException,7.0,0.0,42.0,0.0,7.0,100.0,2.512998342514038,74.35897064208984,21.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0
org.apache.poi.hpsf.HPSFRuntimeException,11.0,22.0,110.0,20.0,1.0,9.090909004211426,3.119584083557129,30.252099990844727,44.0,0.800000011920929,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0
org.apache.poi.hpsf.IllegalPropertySetDataException,4.0,5.0,12.0,41.66666793823242,1.0,25.0,2.253032922744751,50.98039245605469,3.5,0.5833333134651184,1.0,8.333333015441895,1.0,7.51562121870307e-07,3.0,1.0,4.0,0
org.apache.poi.hpsf.IllegalVariantTypeException,3.0,0.0,6.0,0.0,3.0,100.0,6.672443866729736,97.46835327148438,3.0,1.0,0.0,0.0,0.8,0.0,0.0,3.0,3.0,0
org.apache.poi.hpsf.MarkUnsupportedException,4.0,3.0,12.0,25.0,2.0,50.0,2.4263432025909424,58.33333206176758,4.5,0.75,3.0,25.0,1.0,2.05426979977884e-06,3.0,1.0,4.0,0
org.apache.poi.hpsf.MissingSectionException,2.0,1.0,2.0,50.0,1.0,50.0,1.9064124822616577,73.33333587646484,0.5,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0
org.apache.poi.hpsf.MutableProperty,7.0,13.0,42.0,30.952381134033203,1.0,14.285714149475098,2.253032922744751,38.235294342041016,14.5,0.6904761791229248,4.0,9.523809432983398,0.485714285714285,7.26510051141297e-06,3.0,4.0,7.0,0
org.apache.poi.hpsf.MutablePropertySet,16.0,36.0,240.0,15.0,1.0,6.25,29.2894287109375,70.27027130126953,102.0,0.8500000238418579,18.41666603088379,7.673611164093018,0.52112676056338,0.000203302325788914,3.0,13.0,16.0,1
org.apache.poi.hpsf.MutableSection,15.0,37.0,210.0,17.619047164916992,1.0,6.666666507720947,3.639514684677124,27.45098114013672,86.5,0.8238095045089722,29.16666603088379,13.88888931274414,0.560975609756097,0.000146426371021692,5.0,11.0,16.0,0
org.apache.poi.hpsf.NoFormatIDException,2.0,1.0,2.0,50.0,1.0,50.0,1.7331022024154663,74.0740737915039,0.5,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0
org.apache.poi.hpsf.NoPropertySetStreamException,4.0,3.0,12.0,25.0,2.0,50.0,2.4263432025909424,58.33333206176758,4.5,0.75,3.0,25.0,1.0,2.05426979977884e-06,3.0,1.0,4.0,0
org.apache.poi.hpsf.NoSingleSectionException,3.0,2.0,6.0,33.33333206176758,1.0,33.33333206176758,2.0797226428985596,60.0,2.0,0.6666666865348816,0.5,8.333333015441895,1.0,1.50312424374061e-07,2.0,1.0,3.0,0
org.apache.poi.hpsf.Property,18.0,44.0,306.0,14.379084587097168,1.0,5.55555534362793,29.20277214050293,64.80769348144531,131.0,0.8562091588973999,49.0,16.013071060180664,0.571428571428571,0.00010792491717845,11.0,7.0,18.0,1
org.apache.poi.hpsf.PropertySet,19.0,48.0,342.0,14.035087585449219,1.0,5.263157844543457,29.636049270629883,72.61146545410156,147.0,0.859649121761322,40.983333587646484,11.983430862426758,0.555555555555555,0.000259717203159146,8.0,11.0,19.0,0
org.apache.poi.hpsf.PropertySetFactory,13.0,30.0,156.0,19.230770111083984,1.0,7.692307472229004,3.899480104446411,32.84671401977539,63.0,0.807692289352417,8.866666793823242,5.683760643005371,0.468085106382978,0.000167245834753248,2.0,11.0,13.0,0
org.apache.poi.hpsf.ReadingNotSupportedException,2.0,1.0,2.0,50.0,1.0,50.0,1.0398613214492798,66.66666412353516,0.5,0.5,0.0,0.0,0.5,0.0,1.0,1.0,2.0,0
org.apache.poi.hpsf.Section,15.0,43.0,210.0,20.4761905670166,2.0,13.333333015441895,29.029462814331055,73.62637329101562,83.5,0.7952380776405334,23.16666603088379,11.031745910644531,0.48780487804878,7.73524437209406e-05,9.0,7.0,16.0,1
org.apache.poi.hpsf.SpecialPropertySet,10.0,18.0,90.0,20.0,1.0,10.0,4.506065845489502,39.39393997192383,36.0,0.800000011920929,7.5,8.333333015441895,0.463414634146341,2.07001681566564e-05,2.0,8.0,10.0,0
org.apache.poi.hpsf.SummaryInformation,9.0,15.0,72.0,20.83333396911621,1.0,11.11111068725586,3.639514684677124,39.25233459472656,28.5,0.7916666865348816,7.416666507720947,10.300926208496094,0.421052631578947,0.000118238616106434,3.0,6.0,9.0,1
org.apache.poi.hpsf.Thumbnail,2.0,0.0,2.0,0.0,2.0,100.0,26.256498336791992,100.0,1.0,1.0,0.0,0.0,0.666666666666666,0.0,0.0,2.0,2.0,1
org.apache.poi.hpsf.TypeWriter,9.0,16.0,72.0,22.22222137451172,1.0,11.11111068725586,28.162912368774414,83.97933197021484,28.0,0.7777777910232544,10.333333015441895,14.351851463317871,0.592592592592592,2.66118603708283e-05,4.0,6.0,10.0,0
org.apache.poi.hpsf.UnexpectedPropertySetTypeException,4.0,2.0,12.0,16.66666603088379,2.0,50.0,1.9930676221847534,56.09756088256836,5.0,0.8333333134651184,3.0,25.0,1.0,1.90395737540477e-06,3.0,1.0,4.0,0
org.apache.poi.hpsf.UnsupportedVariantTypeException,8.0,9.0,56.0,16.071428298950195,2.0,25.0,8.318890571594238,76.19047546386719,23.5,0.8392857313156128,11.5,20.535715103149414,0.8,0.000107943109753622,5.0,3.0,8.0,0
org.apache.poi.hpsf.Util,6.0,10.0,30.0,33.33333206176758,1.0,16.66666603088379,2.9462738037109375,39.53488540649414,10.0,0.6666666865348816,0.0,0.0,0.0,0.0,6.0,0.0,6.0,1
org.apache.poi.hpsf.Variant,3.0,1.0,6.0,16.66666603088379,2.0,66.66666412353516,1.1265164613723755,61.904762268066406,2.5,0.8333333134651184,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0
org.apache.poi.hpsf.VariantSupport,10.0,18.0,90.0,20.0,1.0,10.0,27.556325912475586,85.48387145996094,36.0,0.800000011920929,10.666666984558105,11.851851463317871,0.592592592592592,7.25674982116996e-05,4.0,7.0,11.0,1
org.apache.poi.hpsf.VariantTypeException,3.0,0.0,6.0,0.0,3.0,100.0,1.386481761932373,88.88888549804688,3.0,1.0,2.0,33.33333206176758,1.0,1.05218697061843e-05,2.0,1.0,3.0,0
org.apache.poi.hpsf.WritingNotSupportedException,8.0,12.0,56.0,21.428571701049805,1.0,12.5,3.379549503326416,39.79591751098633,22.0,0.7857142686843872,3.1666667461395264,5.654761791229248,0.5,0.000112097578149517,7.0,1.0,8.0,0
org.apache.poi.hpsf.wellknown.PropertyIDMap,1.0,0.0,0.0,0.0,1.0,100.0,0.4332755506038666,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
org.apache.poi.hpsf.wellknown.SectionIDMap,5.0,6.0,20.0,30.0,2.0,40.0,2.1663777828216553,41.66666793823242,7.0,0.699999988079071,4.0,20.0,1.0,4.73484136778293e-05,4.0,1.0,5.0,1
org.apache.poi.hssf.dev.BiffViewer,133.0,409.0,17556.0,2.3296878337860107,2.0,1.5037593841552734,29.982669830322266,21.123321533203125,8573.5,0.9767031073570251,130.5,0.7433356046676636,0.450666666666666,0.000251791618109009,1.0,133.0,134.0,1
org.apache.poi.hssf.dev.EFBiffViewer,6.0,6.0,30.0,20.0,1.0,16.66666603088379,5.4592719078063965,65.625,12.0,0.800000011920929,4.0,13.333333015441895,0.178743961352657,0.000185072172510563,1.0,6.0,7.0,0
org.apache.poi.hssf.dev.FormulaViewer,11.0,14.0,110.0,12.727272987365723,2.0,18.18181800842285,27.81629180908203,58.89908218383789,48.0,0.8727272748947144,0.0,0.0,0.408293460925039,0.0,0.0,11.0,11.0,0
org.apache.poi.hssf.dev.HSSF,9.0,15.0,72.0,20.83333396911621,1.0,11.11111068725586,12.305026054382324,61.739131927490234,28.5,0.7916666865348816,0.0,0.0,0.331400165700082,0.0,0.0,9.0,9.0,1
org.apache.poi.hssf.eventmodel.ERFListener,4.0,5.0,12.0,41.66666793823242,1.0,25.0,13.691507339477539,87.77777862548828,3.5,0.5833333134651184,0.0,0.0,0.3,0.0,3.0,1.0,4.0,0
org.apache.poi.hssf.eventmodel.EventRecordFactory,14.0,31.0,182.0,17.03296661376953,1.0,7.142857074737549,23.743501663208008,42.21879959106445,75.5,0.8296703100204468,18.33333396911621,10.073260307312012,0.55813953488372,0.000183227984832163,2.0,12.0,14.0,1
org.apache.poi.hssf.eventmodel.ListenerWrapper,3.0,3.0,6.0,50.0,1.0,33.33333206176758,13.518198013305664,90.17340850830078,1.5,0.5,0.0,0.0,0.317073170731707,0.0,1.0,2.0,3.0,0
org.apache.poi.hssf.eventmodel.ModelFactory,8.0,12.0,56.0,21.428571701049805,1.0,12.5,20.363950729370117,63.685638427734375,22.0,0.7857142686843872,0.0,0.0,0.240263630916716,0.0,0.0,8.0,8.0,1
org.apache.poi.hssf.eventmodel.ModelFactoryListener,2.0,1.0,2.0,50.0,1.0,50.0,0.6932408809661865,66.66666412353516,0.5,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0
org.apache.poi.hssf.eventusermodel.AbortableHSSFListener,4.0,4.0,12.0,33.33333206176758,1.0,25.0,13.604852676391602,92.35294342041016,4.0,0.6666666865348816,0.0,0.0,0.333333333333333,0.0,1.0,3.0,4.0,1
org.apache.poi.hssf.eventusermodel.HSSFEventFactory,9.0,12.0,72.0,16.66666603088379,1.0,11.11111068725586,24.95667266845703,46.153846740722656,30.0,0.8333333134651184,3.5,4.861111164093018,0.2056,0.000146930394825645,1.0,8.0,9.0,1
org.apache.poi.hssf.eventusermodel.HSSFListener,5.0,7.0,20.0,35.0,1.0,20.0,13.778162956237793,90.85713958740234,6.5,0.6499999761581421,0.3333333432674408,1.6666666269302368,0.3,1.87890530467576e-07,4.0,1.0,5.0,0
org.apache.poi.hssf.eventusermodel.HSSFRequest,7.0,10.0,42.0,23.809524536132812,1.0,14.285714149475098,14.038127899169922,80.1980209350586,16.0,0.761904776096344,4.333333492279053,10.317460060119629,0.179464285714285,0.000143736255807696,2.0,5.0,7.0,0
org.apache.poi.hssf.eventusermodel.HSSFUserException,3.0,2.0,6.0,33.33333206176758,1.0,33.33333206176758,0.9532062411308289,55.0,2.0,0.6666666865348816,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0
org.apache.poi.hssf.model.AbstractShape,23.0,90.0,506.0,17.786561965942383,1.0,4.34782600402832,8.578856468200684,23.459714889526367,208.0,0.8221343755722046,70.58333587646484,13.949275016784668,0.198113207547169,0.000324040081995742,6.0,22.0,28.0,0
org.apache.poi.hssf.model.CommentShape,13.0,30.0,156.0,19.230770111083984,2.0,15.384614944458008,6.672443866729736,32.76595687866211,63.0,0.807692289352417,5.666666507720947,3.632478713989258,0.195684158901422,1.74654415306109e-05,2.0,11.0,13.0,1
org.apache.poi.hssf.model.ConvertAnchor,8.0,10.0,56.0,17.85714340209961,1.0,12.5,7.4523396492004395,53.08641815185547,23.0,0.8214285969734192,7.0,12.5,0.214862681744749,0.000153084297012319,2.0,6.0,8.0,1
org.apache.poi.hssf.model.DrawingManager,3.0,1.0,6.0,16.66666603088379,2.0,66.66666412353516,1.299826741218567,57.69230651855469,2.5,0.8333333134651184,0.0,0.0,0.482758620689655,0.0,0.0,3.0,3.0,0
org.apache.poi.hssf.model.DrawingManager2,7.0,9.0,42.0,21.428571701049805,1.0,14.285714149475098,18.544193267822266,73.53952026367188,16.5,0.7857142686843872,6.0,14.285714149475098,0.482758620689655,0.000191982965164522,4.0,3.0,7.0,0
org.apache.poi.hssf.model.FormulaParser,36.0,111.0,1260.0,8.809523582458496,1.0,2.777777671813965,20.79722785949707,39.60396194458008,574.5,0.9119047522544861,58.0,4.603174686431885,0.454545454545454,0.0010162859713422,4.0,32.0,36.0,1
org.apache.poi.hssf.model.LineShape,16.0,21.0,240.0,8.75,3.0,18.75,7.972270488739014,30.065359115600586,109.5,0.9125000238418579,4.5,1.875,0.191183517010062,6.37416904002001e-06,1.0,16.0,17.0,1
org.apache.poi.hssf.model.Model,4.0,4.0,12.0,33.33333206176758,1.0,25.0,14.558058738708496,87.95811462402344,4.0,0.6666666865348816,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0
org.apache.poi.hssf.model.Node,2.0,1.0,2.0,50.0,1.0,50.0,8.2322359085083,73.07691955566406,0.5,0.5,0.0,0.0,0.321626617375231,0.0,1.0,1.0,2.0,0
org.apache.poi.hssf.model.PictureShape,15.0,24.0,210.0,11.428571701049805,2.0,13.333333015441895,7.972270488739014,29.677419662475586,93.0,0.8857142925262451,3.5,1.6666666269302368,0.191000478697941,5.16072657017611e-06,1.0,15.0,16.0,1
org.apache.poi.hssf.model.PolygonShape,17.0,31.0,272.0,11.397058486938477,1.0,5.882352828979492,30.76256561279297,58.67768478393555,120.5,0.8860294222831726,4.666666507720947,1.715686321258545,0.191550648103696,1.3018986787214e-05,1.0,17.0,18.0,1
org.apache.poi.hssf.model.Sheet,65.0,135.0,4160.0,3.245192289352417,1.0,1.5384615659713745,30.849220275878906,34.066986083984375,2012.5,0.9675480723381042,221.9166717529297,5.334535121917725,0.286843997124371,0.00277798973346501,5.0,60.0,65.0,1
org.apache.poi.hssf.model.SimpleFilledShape,12.0,17.0,132.0,12.878787994384766,2.0,16.66666603088379,7.712305068969727,33.84030532836914,57.5,0.8712121248245239,2.5,1.8939393758773804,0.190453460620525,6.51353838954266e-07,1.0,12.0,13.0,1
org.apache.poi.hssf.model.TextboxShape,21.0,51.0,420.0,12.142857551574707,1.0,4.761904716491699,9.618717193603516,26.68269157409668,184.5,0.8785714507102966,18.5,4.404761791229248,0.210887949260042,0.000170275723076363,3.0,19.0,22.0,1
org.apache.poi.hssf.model.Workbook,116.0,245.0,13340.0,1.8365817070007324,3.0,2.5862069129943848,34.40208053588867,27.72346305847168,6547.5,0.9816341996192932,4380.81689453125,32.83970642089844,0.402325581395348,0.0153585753924719,61.0,56.0,117.0,1
org.apache.poi.hssf.model.WorkbookRecordList,2.0,1.0,2.0,50.0,1.0,50.0,19.584054946899414,83.39483642578125,0.5,0.5,0.0,0.0,0.3,0.0,1.0,1.0,2.0,1
org.apache.poi.hssf.record.AbstractEscherHolderRecord,15.0,33.0,210.0,15.714285850524902,1.0,6.666666507720947,38.388214111328125,41.7530632019043,88.5,0.8428571224212646,27.25,12.976190567016602,0.534883720930232,0.000575651711838822,6.0,9.0,15.0,1
org.apache.poi.hssf.record.AreaFormatRecord,9.0,8.0,72.0,11.11111068725586,3.0,33.33333206176758,34.2287712097168,33.41793441772461,32.0,0.8888888955116272,9.5,13.19444465637207,0.631578947368421,3.8183534413249e-07,2.0,7.0,9.0,1
org.apache.poi.hssf.record.AreaRecord,8.0,8.0,56.0,14.285714149475098,2.0,25.0,34.142112731933594,34.65259552001953,24.0,0.8571428656578064,2.5,4.464285850524902,0.631578947368421,1.54332716891581e-07,1.0,7.0,8.0,1
org.apache.poi.hssf.record.AxisLineFormatRecord,7.0,7.0,42.0,16.66666603088379,2.0,28.571428298950195,33.53553009033203,36.40639877319336,17.5,0.8333333134651184,5.5,13.095237731933594,0.521739130434782,1.722651370725e-07,2.0,5.0,7.0,1
org.apache.poi.hssf.record.AxisOptionsRecord,9.0,8.0,72.0,11.11111068725586,3.0,33.33333206176758,34.2287712097168,33.41793441772461,32.0,0.8888888955116272,9.5,13.19444465637207,0.631578947368421,3.8183534413249e-07,2.0,7.0,9.0,1
org.apache.poi.hssf.record.AxisParentRecord,7.0,7.0,42.0,16.66666603088379,2.0,28.571428298950195,33.53553009033203,36.40639877319336,17.5,0.8333333134651184,5.5,13.095237731933594,0.521739130434782,1.722651370725e-07,2.0,5.0,7.0,1
org.apache.poi.hssf.record.AxisRecord,7.0,7.0,42.0,16.66666603088379,2.0,28.571428298950195,33.53553009033203,36.40639877319336,17.5,0.8333333134651184,5.5,13.095237731933594,0.521739130434782,1.722651370725e-07,2.0,5.0,7.0,1
org.apache.poi.hssf.record.AxisUsedRecord,7.0,7.0,42.0,16.66666603088379,2.0,28.571428298950195,33.53553009033203,36.40639877319336,17.5,0.8333333134651184,5.5,13.095237731933594,0.521739130434782,1.722651370725e-07,2.0,5.0,7.0,1
org.apache.poi.hssf.record.BOFRecord,9.0,12.0,72.0,16.66666603088379,2.0,22.22222137451172,35.181976318359375,34.43596267700195,30.0,0.8333333134651184,12.0,16.66666603088379,0.48,3.31109513394888e-06,5.0,4.0,9.0,1
org.apache.poi.hssf.record.BackupRecord,7.0,9.0,42.0,21.428571701049805,1.0,14.285714149475098,36.48180389404297,37.72401428222656,16.5,0.7857142686843872,5.5,13.095237731933594,0.48,2.67956360885184e-06,3.0,4.0,7.0,1
org.apache.poi.hssf.record.BarRecord,9.0,8.0,72.0,11.11111068725586,3.0,33.33333206176758,34.2287712097168,33.41793441772461,32.0,0.8888888955116272,9.5,13.19444465637207,0.631578947368421,3.8183534413249e-07,2.0,7.0,9.0,1
org.apache.poi.hssf.record.BeginRecord,6.0,6.0,30.0,20.0,2.0,33.33333206176758,33.188907623291016,38.68687057495117,12.0,0.800000011920929,4.5,15.0,0.48,1.44429502929156e-07,2.0,4.0,6.0,1
org.apache.poi.hssf.record.BlankRecord,10.0,17.0,90.0,18.88888931274414,1.0,10.0,35.181976318359375,37.17948532104492,36.5,0.8111110925674438,9.5,10.55555534362793,0.5,4.2979408707175e-06,5.0,5.0,10.0,1
org.apache.poi.hssf.record.BookBoolRecord,6.0,7.0,30.0,23.33333396911621,1.0,16.66666603088379,34.57538986206055,37.60603332519531,11.5,0.7666666507720947,3.0,10.0,0.48,2.37566530457571e-07,2.0,4.0,6.0,1
org.apache.poi.hssf.record.BoolErrRecord,7.0,8.0,42.0,19.047618865966797,1.0,14.285714149475098,34.48873519897461,40.080562591552734,17.0,0.8095238208770752,4.0,9.523809432983398,0.5,1.86419859381295e-06,2.0,5.0,7.0,1
org.apache.poi.hssf.record.BottomMarginRecord,7.0,8.0,42.0,19.047618865966797,1.0,14.285714149475098,34.055458068847656,38.71921157836914,17.0,0.8095238208770752,4.0,9.523809432983398,0.5,5.01307577791892e-07,2.0,5.0,7.0,1
org.apache.poi.hssf.record.BoundSheetRecord,7.0,7.0,42.0,16.66666603088379,2.0,28.571428298950195,34.83535385131836,37.22222137451172,17.5,0.8333333134651184,5.0,11.904762268066406,0.5,7.55312364752713e-06,2.0,5.0,7.0,1
