name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,Size,Ties,Pairs,Density,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Closeness Centrality,Betweenness Centrality,in_degree,out_degree,degree,bug
org.apache.poi.ddf.EscherSpRecord,12,2,0,13,34,32,8,5,11,1.034090909,323,0.125,0,0.633333333,0.35,1,5,24.58333333,14,2,23.0,89.0,506.0,17.588932037353516,1.0,4.34782600402832,32.1490478515625,45.354522705078125,208.5,0.8241106867790222,22.766666412353516,4.499341011047363,0.692307692307692,1.26381398355195e-05,18.0,5.0,23.0,1
org.apache.poi.ddf.EscherSpgrRecord,15,2,0,7,32,43,1,6,15,0.833333333,253,0.666666667,0,0.575757576,0.333333333,1,5,15.46666667,2,1,9.0,15.0,72.0,20.83333396911621,2.0,22.22222137451172,31.715770721435547,52.28571319580078,28.5,0.7916666865348816,7.0,9.722222328186035,0.714285714285714,8.35812327497795e-06,3.0,6.0,9.0,1
org.apache.poi.ddf.EscherSplitMenuColorsRecord,15,2,0,7,33,43,1,6,15,0.833333333,258,0.666666667,0,0.575757576,0.333333333,1,5,15.8,2,1,7.0,5.0,42.0,11.904762268066406,4.0,57.14285659790039,34.40208053588867,54.08719253540039,18.5,0.8809523582458496,4.0,9.523809432983398,0.714285714285714,4.93035936755854e-05,1.0,6.0,7.0,1
org.apache.poi.ddf.EscherTextboxRecord,11,2,0,7,35,11,1,6,10,0.85,242,0.5,0,0.678571429,0.38,1,5,20.63636364,2,0.9091,12.0,17.0,132.0,12.878787994384766,3.0,25.0,32.06239318847656,50.684932708740234,57.5,0.8712121248245239,22.33333396911621,16.919191360473633,0.714285714285714,2.0205746395131e-05,6.0,6.0,12.0,1
org.apache.poi.ddf.NullEscherSerializationListener,3,1,0,5,4,3,4,2,3,2,8,0,0,0,0.75,0,0,1.666666667,1,0.6667,5.0,9.0,20.0,45.0,1.0,20.0,5.545927047729492,55.65217208862305,5.5,0.550000011920929,0.0,0.0,0.411764705882353,0.0,4.0,2.0,6.0,1
org.apache.poi.ddf.UnknownEscherRecord,12,2,0,6,47,28,1,5,11,0.636363636,353,1,0,0.655172414,0.246753247,1,6,28.16666667,3,1.3333,6.0,6.0,30.0,20.0,3.0,50.0,28.942808151245117,68.86598205566406,12.0,0.800000011920929,2.5,8.333333015441895,0.692307692307692,1.50312424374061e-06,1.0,5.0,6.0,1
org.apache.poi.hpsf.ClassID,10,1,0,11,23,0,10,1,10,0.611111111,359,0.5,0,0,0.45,1,1,34.7,6,2,13.0,21.0,156.0,13.461538314819336,2.0,15.384614944458008,13.86481761932373,59.040592193603516,67.5,0.8653846383094788,12.0,7.692307472229004,1.0,2.80994303069185e-05,12.0,1.0,13.0,0
org.apache.poi.hpsf.CustomProperties,16,3,0,4,52,82,1,3,14,0.266666667,416,1,0,0.782608696,0.1875,2,7,24.8125,3,1.1875,4.0,5.0,12.0,41.66666793823242,1.0,25.0,1.9064124822616577,53.65853500366211,3.5,0.5833333134651184,0.5,4.166666507720947,0.431818181818181,6.26301768225256e-06,1.0,3.0,4.0,0
org.apache.poi.hpsf.CustomProperty,7,3,0,4,14,9,2,2,7,0.166666667,85,1,0,0.692307692,0.428571429,1,1,11,7,1.4286,4.0,5.0,12.0,41.66666793823242,1.0,25.0,1.9064124822616577,53.65853500366211,3.5,0.5833333134651184,0.5,4.166666507720947,0.41860465116279,6.26301768225256e-06,2.0,2.0,4.0,0
org.apache.poi.hpsf.DocumentSummaryInformation,51,3,0,11,99,1275,1,10,49,1.02,564,0,0,0.333333333,0.193277311,0,0,10.03921569,6,1.1765,12.0,25.0,132.0,18.939393997192383,1.0,8.333333015441895,3.7261698246002197,32.57575607299805,53.5,0.810606062412262,8.75,6.628787994384766,0.461538461538461,0.000235126806305,2.0,10.0,12.0,0
org.apache.poi.hpsf.HPSFException,5,3,4,5,7,4,5,0,5,0.5,29,1,0,0.944444444,0.6,0,0,4.6,1,0.2,7.0,0.0,42.0,0.0,7.0,100.0,2.512998342514038,74.35897064208984,21.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0
org.apache.poi.hpsf.HPSFRuntimeException,8,4,4,11,16,22,11,0,8,0.428571429,66,1,0,0.80952381,0.35,1,1,7.125,2,0.75,11.0,22.0,110.0,20.0,1.0,9.090909004211426,3.119584083557129,30.252099990844727,44.0,0.800000011920929,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0
org.apache.poi.hpsf.IllegalPropertySetDataException,4,5,0,4,8,6,3,1,4,2,20,0,0,1,0.666666667,0,0,4,0,0,4.0,5.0,12.0,41.66666793823242,1.0,25.0,2.253032922744751,50.98039245605469,3.5,0.5833333134651184,1.0,8.333333015441895,1.0,7.51562121870307e-07,3.0,1.0,4.0,0
org.apache.poi.hpsf.IllegalVariantTypeException,2,5,0,3,9,1,0,3,2,2,33,0,0,1,0.875,0,0,15.5,0,0,3.0,0.0,6.0,0.0,3.0,100.0,6.672443866729736,97.46835327148438,3.0,1.0,0.0,0.0,0.8,0.0,0.0,3.0,3.0,0
org.apache.poi.hpsf.MarkUnsupportedException,4,4,0,3,8,6,2,1,4,2,20,0,0,1,0.666666667,0,0,4,0,0,4.0,3.0,12.0,25.0,2.0,50.0,2.4263432025909424,58.33333206176758,4.5,0.75,3.0,25.0,1.0,2.05426979977884e-06,3.0,1.0,4.0,0
org.apache.poi.hpsf.MissingSectionException,4,5,0,2,8,6,1,1,4,2,20,0,0,1,0.666666667,0,0,4,0,0,2.0,1.0,2.0,50.0,1.0,50.0,1.9064124822616577,73.33333587646484,0.5,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0
org.apache.poi.hpsf.MutableProperty,6,2,1,7,14,15,3,4,6,2,67,0,0,0.555555556,0.333333333,1,2,10.16666667,1,0.6667,7.0,13.0,42.0,30.952381134033203,1.0,14.285714149475098,2.253032922744751,38.235294342041016,14.5,0.6904761791229248,4.0,9.523809432983398,0.485714285714285,7.26510051141297e-06,3.0,4.0,7.0,0
org.apache.poi.hpsf.MutablePropertySet,11,2,1,15,51,25,2,13,11,0.6,305,1,0,0.64,0.227272727,1,5,26.63636364,2,0.9091,16.0,36.0,240.0,15.0,1.0,6.25,29.2894287109375,70.27027130126953,102.0,0.8500000238418579,18.41666603088379,7.673611164093018,0.52112676056338,0.000203302325788914,3.0,13.0,16.0,1
org.apache.poi.hpsf.MutableSection,24,2,0,15,86,116,5,11,21,0.507246377,781,1,0,0.290322581,0.16025641,1,7,31.41666667,7,1.4167,15.0,37.0,210.0,17.619047164916992,1.0,6.666666507720947,3.639514684677124,27.45098114013672,86.5,0.8238095045089722,29.16666603088379,13.88888931274414,0.560975609756097,0.000146426371021692,5.0,11.0,16.0,0
org.apache.poi.hpsf.NoFormatIDException,4,5,0,2,8,6,1,1,4,2,20,0,0,1,0.666666667,0,0,4,0,0,2.0,1.0,2.0,50.0,1.0,50.0,1.7331022024154663,74.0740737915039,0.5,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0
org.apache.poi.hpsf.NoPropertySetStreamException,4,4,0,3,8,6,2,1,4,2,20,0,0,1,0.666666667,0,0,4,0,0,4.0,3.0,12.0,25.0,2.0,50.0,2.4263432025909424,58.33333206176758,4.5,0.75,3.0,25.0,1.0,2.05426979977884e-06,3.0,1.0,4.0,0
org.apache.poi.hpsf.NoSingleSectionException,4,5,0,3,8,6,2,1,4,2,20,0,0,1,0.666666667,0,0,4,0,0,3.0,2.0,6.0,33.33333206176758,1.0,33.33333206176758,2.0797226428985596,60.0,2.0,0.6666666865348816,0.5,8.333333015441895,1.0,1.50312424374061e-07,2.0,1.0,3.0,0
org.apache.poi.hpsf.Property,12,1,1,17,49,18,10,7,8,0.484848485,595,1,0,0,0.366666667,1,1,48.33333333,12,2.3333,18.0,44.0,306.0,14.379084587097168,1.0,5.55555534362793,29.20277214050293,64.80769348144531,131.0,0.8562091588973999,49.0,16.013071060180664,0.571428571428571,0.00010792491717845,11.0,7.0,18.0,1
org.apache.poi.hpsf.PropertySet,26,1,1,16,72,273,5,11,20,0.82,553,0.5,1,0,0.288,1,1,19.88461538,8,1.3077,19.0,48.0,342.0,14.035087585449219,1.0,5.263157844543457,29.636049270629883,72.61146545410156,147.0,0.859649121761322,40.983333587646484,11.983430862426758,0.555555555555555,0.000259717203159146,8.0,11.0,19.0,0
org.apache.poi.hpsf.PropertySetFactory,4,1,0,11,16,6,0,11,4,2,83,0,0,0,0.25,0,0,19.75,1,0.75,13.0,30.0,156.0,19.230770111083984,1.0,7.692307472229004,3.899480104446411,32.84671401977539,63.0,0.807692289352417,8.866666793823242,5.683760643005371,0.468085106382978,0.000167245834753248,2.0,11.0,13.0,0
org.apache.poi.hpsf.ReadingNotSupportedException,1,6,0,2,2,0,1,1,1,2,6,0,0,1,1,0,0,5,0,0,2.0,1.0,2.0,50.0,1.0,50.0,1.0398613214492798,66.66666412353516,0.5,0.5,0.0,0.0,0.5,0.0,1.0,1.0,2.0,0
org.apache.poi.hpsf.Section,18,1,1,14,64,127,8,7,14,0.754901961,714,1,2,0,0.25,1,1,38.33333333,16,2.4444,15.0,43.0,210.0,20.4761905670166,2.0,13.333333015441895,29.029462814331055,73.62637329101562,83.5,0.7952380776405334,23.16666603088379,11.031745910644531,0.48780487804878,7.73524437209406e-05,9.0,7.0,16.0,1
org.apache.poi.hpsf.SpecialPropertySet,28,3,2,10,56,0,2,8,25,0,160,1,1,0.490196078,0.15,2,7,4.678571429,1,0.9286,10.0,18.0,90.0,20.0,1.0,10.0,4.506065845489502,39.39393997192383,36.0,0.800000011920929,7.5,8.333333015441895,0.463414634146341,2.07001681566564e-05,2.0,8.0,10.0,0
org.apache.poi.hpsf.SummaryInformation,55,3,0,7,72,1485,1,6,55,1.018518519,485,0,0,0.316455696,0.192207792,0,0,7.8,2,1,9.0,15.0,72.0,20.83333396911621,1.0,11.11111068725586,3.639514684677124,39.25233459472656,28.5,0.7916666865348816,7.416666507720947,10.300926208496094,0.421052631578947,0.000118238616106434,3.0,6.0,9.0,1
org.apache.poi.hpsf.Thumbnail,8,1,0,2,12,8,0,2,7,0.821428571,129,0.083333333,0,0,0.642857143,0,0,13.625,1,0.625,2.0,0.0,2.0,0.0,2.0,100.0,26.256498336791992,100.0,1.0,1.0,0.0,0.0,0.666666666666666,0.0,0.0,2.0,2.0,1
org.apache.poi.hpsf.TypeWriter,9,1,0,9,27,36,4,6,9,2,204,0,0,0,0.25,0,0,21.66666667,1,0.8889,9.0,16.0,72.0,22.22222137451172,1.0,11.11111068725586,28.162912368774414,83.97933197021484,28.0,0.7777777910232544,10.333333015441895,14.351851463317871,0.592592592592592,2.66118603708283e-05,4.0,6.0,10.0,0
org.apache.poi.hpsf.UnexpectedPropertySetTypeException,4,4,0,4,8,6,3,1,4,2,20,0,0,1,0.666666667,0,0,4,0,0,4.0,2.0,12.0,16.66666603088379,2.0,50.0,1.9930676221847534,56.09756088256836,5.0,0.8333333134651184,3.0,25.0,1.0,1.90395737540477e-06,3.0,1.0,4.0,0
org.apache.poi.hpsf.UnsupportedVariantTypeException,1,5,2,8,8,0,5,3,1,2,32,0,0,1,1,0,0,31,0,0,8.0,9.0,56.0,16.071428298950195,2.0,25.0,8.318890571594238,76.19047546386719,23.5,0.8392857313156128,11.5,20.535715103149414,0.8,0.000107943109753622,5.0,3.0,8.0,0
org.apache.poi.hpsf.Util,15,1,0,7,34,105,6,1,14,1.071428571,338,0,0,0,0.103030303,0,0,21.46666667,6,1.8667,6.0,10.0,30.0,33.33333206176758,1.0,16.66666603088379,2.9462738037109375,39.53488540649414,10.0,0.6666666865348816,0.0,0.0,0.0,0.0,6.0,0.0,6.0,1
org.apache.poi.hpsf.Variant,4,1,1,3,16,2,3,0,3,1.272727273,798,0.036363636,0,0,0.5,0,0,184.75,2,1,3.0,1.0,6.0,16.66666603088379,2.0,66.66666412353516,1.1265164613723755,61.904762268066406,2.5,0.8333333134651184,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0
org.apache.poi.hpsf.VariantSupport,8,2,0,10,61,22,4,7,6,0.642857143,725,1,0,0,0.196428571,0,0,89.375,54,7.75,10.0,18.0,90.0,20.0,1.0,10.0,27.556325912475586,85.48387145996094,36.0,0.800000011920929,10.666666984558105,11.851851463317871,0.592592592592592,7.25674982116996e-05,4.0,7.0,11.0,1
org.apache.poi.hpsf.VariantTypeException,3,4,2,3,4,0,2,1,3,0.5,21,1,0,0.9,0.5,0,0,5.333333333,1,0.6667,3.0,0.0,6.0,0.0,3.0,100.0,1.386481761932373,88.88888549804688,3.0,1.0,2.0,33.33333206176758,1.0,1.05218697061843e-05,2.0,1.0,3.0,0
org.apache.poi.hpsf.WritingNotSupportedException,1,6,0,7,2,0,6,1,1,2,6,0,0,1,1,0,0,5,0,0,8.0,12.0,56.0,21.428571701049805,1.0,12.5,3.379549503326416,39.79591751098633,22.0,0.7857142686843872,3.1666667461395264,5.654761791229248,0.5,0.000112097578149517,7.0,1.0,8.0,0
org.apache.poi.hpsf.wellknown.PropertyIDMap,7,3,0,1,18,21,1,0,7,1.149122807,301,0.052631579,2,0.915254237,0.224489796,1,2,36.57142857,2,1,1.0,0.0,0.0,0.0,1.0,100.0,0.4332755506038666,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
org.apache.poi.hpsf.wellknown.SectionIDMap,8,3,0,5,15,26,4,1,7,0.857142857,295,0.25,1,0.9,0.342857143,1,1,35.375,3,1.125,5.0,6.0,20.0,30.0,2.0,40.0,2.1663777828216553,41.66666793823242,7.0,0.699999988079071,4.0,20.0,1.0,4.73484136778293e-05,4.0,1.0,5.0,1
org.apache.poi.hssf.dev.BiffViewer,8,1,0,133,166,24,1,133,5,0.714285714,1000,0.5,0,0,0.234375,0,0,123.75,126,17.125,133.0,409.0,17556.0,2.3296878337860107,2.0,1.5037593841552734,29.982669830322266,21.123321533203125,8573.5,0.9767031073570251,130.5,0.7433356046676636,0.450666666666666,0.000251791618109009,1.0,133.0,134.0,1
org.apache.poi.hssf.dev.EFBiffViewer,4,1,0,6,16,4,1,6,4,0.333333333,82,0,0,0,0.416666667,0,0,19.25,3,1.25,6.0,6.0,30.0,20.0,1.0,16.66666603088379,5.4592719078063965,65.625,12.0,0.800000011920929,4.0,13.333333015441895,0.178743961352657,0.000185072172510563,1.0,6.0,7.0,0
org.apache.poi.hssf.dev.FormulaViewer,9,1,0,11,43,28,0,11,6,0.6875,416,1,0,0,0.333333333,0,0,45,13,3.2222,11.0,14.0,110.0,12.727272987365723,2.0,18.18181800842285,27.81629180908203,58.89908218383789,48.0,0.8727272748947144,0.0,0.0,0.408293460925039,0.0,0.0,11.0,11.0,0
org.apache.poi.hssf.dev.HSSF,4,1,0,9,49,0,0,9,4,0,463,1,1,0,0.5625,0,0,114.25,8,2,9.0,15.0,72.0,20.83333396911621,1.0,11.11111068725586,12.305026054382324,61.739131927490234,28.5,0.7916666865348816,0.0,0.0,0.331400165700082,0.0,0.0,9.0,9.0,1
org.apache.poi.hssf.eventmodel.ERFListener,1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,4.0,5.0,12.0,41.66666793823242,1.0,25.0,13.691507339477539,87.77777862548828,3.5,0.5833333134651184,0.0,0.0,0.3,0.0,3.0,1.0,4.0,0
org.apache.poi.hssf.eventmodel.EventRecordFactory,10,1,0,14,59,15,2,12,6,0.644444444,732,1,0,0,0.180555556,0,0,71.7,8,2,14.0,31.0,182.0,17.03296661376953,1.0,7.142857074737549,23.743501663208008,42.21879959106445,75.5,0.8296703100204468,18.33333396911621,10.073260307312012,0.55813953488372,0.000183227984832163,2.0,12.0,14.0,1
org.apache.poi.hssf.eventmodel.ListenerWrapper,2,1,0,3,5,0,1,2,1,0,49,1,1,0,0.6,0,0,22,5,2.5,3.0,3.0,6.0,50.0,1.0,33.33333206176758,13.518198013305664,90.17340850830078,1.5,0.5,0.0,0.0,0.317073170731707,0.0,1.0,2.0,3.0,0
org.apache.poi.hssf.eventmodel.ModelFactory,5,1,0,8,24,2,0,8,4,0.666666667,117,0,1,0,0.36,0,0,21.8,7,2.2,8.0,12.0,56.0,21.428571701049805,1.0,12.5,20.363950729370117,63.685638427734375,22.0,0.7857142686843872,0.0,0.0,0.240263630916716,0.0,0.0,8.0,8.0,1
org.apache.poi.hssf.eventmodel.ModelFactoryListener,1,1,0,2,1,0,1,1,1,2,1,0,0,0,1,0,0,0,1,1,2.0,1.0,2.0,50.0,1.0,50.0,0.6932408809661865,66.66666412353516,0.5,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0
org.apache.poi.hssf.eventusermodel.AbortableHSSFListener,3,1,0,4,4,3,1,3,3,2,7,0,0,0,0.833333333,0,0,1.333333333,1,0.6667,4.0,4.0,12.0,33.33333206176758,1.0,25.0,13.604852676391602,92.35294342041016,4.0,0.6666666865348816,0.0,0.0,0.333333333333333,0.0,1.0,3.0,4.0,1
org.apache.poi.hssf.eventusermodel.HSSFEventFactory,6,1,0,9,15,15,1,8,5,2,128,0,0,0,0.533333333,0,0,20.33333333,1,0.8333,9.0,12.0,72.0,16.66666603088379,1.0,11.11111068725586,24.95667266845703,46.153846740722656,30.0,0.8333333134651184,3.5,4.861111164093018,0.2056,0.000146930394825645,1.0,8.0,9.0,1
org.apache.poi.hssf.eventusermodel.HSSFListener,1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,5.0,7.0,20.0,35.0,1.0,20.0,13.778162956237793,90.85713958740234,6.5,0.6499999761581421,0.3333333432674408,1.6666666269302368,0.3,1.87890530467576e-07,4.0,1.0,5.0,0
org.apache.poi.hssf.eventusermodel.HSSFRequest,4,1,0,7,17,0,2,5,3,0,116,1,0,0,0.5,0,0,27.75,2,1.25,7.0,10.0,42.0,23.809524536132812,1.0,14.285714149475098,14.038127899169922,80.1980209350586,16.0,0.761904776096344,4.333333492279053,10.317460060119629,0.179464285714285,0.000143736255807696,2.0,5.0,7.0,0
