name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,bug
org.apache.lucene.analysis.LowerCaseTokenizer,2,5,0,3,4,1,2,1,1,2,9,0,0,0.928571429,0.666666667,1,1,3.5,1,0.5,0.015913237377120547,0.012825589067214663,-0.02638473180868698,-0.02332004959474007,0.000491473592806181,0.07556821230084011,0.004901913181698873,-0.2704654836602988,0.3921460379338717,-0.012941834588674326,-0.06306859339395332,-0.01879995679825996,-0.033206466427641926,0.07002829830941529,-0.03808258476307622,-0.025825995657712562,-0.050350514140063,0.014301177133856383,0.07368660445250874,0.09427753497556271,0.07719159137083721,-0.018415115780102784,-0.12171136710629708,-0.032197854297378294,-0.005762017898811941,0.13372304817952319,-0.32736486128960346,-0.28458191677053646,0.3981911824675143,0.22566527675945627,0.49490617335551856,-0.23101166298630235,1
org.apache.lucene.analysis.PerFieldAnalyzerWrapper,6,2,0,2,17,0,0,2,6,0.1,90,1,1,0.5,0.583333333,1,1,13.66666667,2,1.1667,0.034618718716235675,0.0470478619178872,-0.04122613687718692,-0.027500340146149892,-0.023516839564257024,0.08741003383869819,0.011022902674055873,-0.36536228943825066,0.5418382676899604,-0.00226445930654445,-0.029042495573001523,-0.11542338812725057,-0.01068274004350496,0.07502563408696696,-0.06731339238972069,0.04680677790474095,-0.018435764615793805,-0.00655711547644209,-0.05577236509615515,-0.4621163553877581,-0.2754169560733281,-0.01899976693266099,0.042348233407158396,0.06087809345504024,0.0052435982133353775,0.19351790213957312,0.24054217440930475,-0.18029283269378674,-0.19872911651891792,-0.01609875234163937,-0.20705146714825537,0.15125244374539543,1
org.apache.lucene.analysis.PorterStemFilter,4,3,0,4,18,2,0,4,2,0.777777778,78,0.333333333,1,0.777777778,0.416666667,1,2,17.75,1,0.5,0.017849880174960694,0.046694751005175644,-0.06020254627170163,-0.009014132077687727,-0.016831941626014674,0.10357389101451732,-0.01871352418743813,-0.30318625775913605,0.42838325059102245,-0.004463733003099419,-0.08407134808500523,-0.14741505395865295,-0.007751437226724673,0.08987656659355436,-0.041432923298622526,0.05771192387893334,-0.060856989345013865,-0.045244418529339046,-0.0662070211606766,-0.6574468834375113,-0.36045148258599513,-0.102723922342895,-0.07016405286412122,0.022231468875990267,-0.015094655701938695,-0.17786432039150468,0.17683582662069444,0.11288417006104373,-0.01821306525061628,2.149983592713139e-05,0.0038717635512504423,-0.022510518303996387,0
org.apache.lucene.analysis.PorterStemmer,27,1,0,1,44,13,1,0,13,0.600961538,1158,1,0,0,0.25308642,0,0,41.59259259,26,5.6667,0.008057350349668663,0.02671295629613526,-0.0403012897570962,-0.0032719978660403046,-0.011812248523921605,0.08640211799351336,-0.018726799170697542,-0.24734041387909259,0.35078911068821256,-0.01058306490336555,-0.14761712329184895,-0.10497987065618433,-0.01792297002053793,0.08097391007229776,0.009303343664651952,-0.06654579930062442,-0.10305570644748417,-0.025426826331607946,0.12075817525454663,0.6273973396474956,0.40711438053056437,-0.006680460203472634,0.011827836363777867,0.028955850587158227,0.12641358590792354,-0.18948949811783306,-0.09439636600936525,0.06751043426298468,-0.15921807678208214,-0.1213759516132684,-0.26300622517428507,-0.015245973719898458,0
org.apache.lucene.analysis.SimpleAnalyzer,3,2,0,5,8,3,1,4,3,2,31,0,0,0.714285714,0.777777778,1,2,9.333333333,1,0.6667,0.04610361781210136,0.021521030109603365,-0.04326255671698608,-0.05334966247074465,-0.052550479211754236,0.09447453553348344,0.00582044204222438,-0.3799309189710064,0.5038406807043551,-0.016445646793834756,0.002144601360482824,-0.01024969876656003,-0.024292317952185585,0.09569220275694112,-0.07462256148084673,-0.027238795273946303,-0.012980212706784003,0.043377349749741674,0.005919976274393682,-0.3644075833286504,-0.21592213476835057,0.02535929383311963,0.0004862280803147833,0.14014576526386086,-0.06117341052299967,0.3419143836102614,0.16874853321762032,-0.2987544027654864,-0.10091416031221892,-0.12377428461886152,-0.09787562507730223,0.3018047984018298,1
org.apache.lucene.analysis.SinkTokenizer,10,3,0,3,23,0,1,2,8,0.75,143,0.5,0,0.538461538,0.288888889,2,2,12.9,2,0.7,0.02438782175648217,0.07291671334426268,-0.1021211614651725,-0.011528646144120242,-0.026412358435104578,0.1663467372758844,-0.04842693141810193,-0.4390012789933918,0.6188218067245348,-0.004575111571182453,-0.16384675517059477,-0.19376823651285047,-0.014048245638772893,0.11271811163089109,-0.018004208560013123,0.017816153717945597,-0.12449895704179557,-0.04730302887372859,0.016599241681365375,-0.36567799835829307,-0.1472884321648512,-0.10819759551819445,-0.0864785881558549,0.1193901802256502,0.05654598223238118,-0.20767858814572232,0.011850105031991435,0.08144792995754604,-0.08546717924410566,-0.14959094015526475,-0.09677490747649699,0.013300198941970673,0
org.apache.lucene.analysis.StopAnalyzer,8,2,0,9,18,0,2,8,7,0.5,228,0.5,0,0.714285714,0.357142857,1,2,27.25,1,0.25,0.023436009071817084,0.0380241399490096,-0.043776574555270654,-0.02124339133524036,-0.02220836506893209,0.10798042331581399,-0.000162575922598435,-0.4157279776776978,0.6252055376227141,-0.009501887329579012,-0.10732157152763783,-0.14853969122096536,-0.022741013808888426,0.11411586163481181,-0.05921615265403963,0.005264023655934197,-0.08557412583710135,-0.019319989170244006,-0.0004337316388569625,-0.32279093504966166,-0.17360499767995513,-0.06831891416048898,-0.03678337179665266,0.13558640240923625,0.05815981035276778,0.11497102358578648,0.12466178719779816,-0.25099708377820856,-0.17789540856985836,-0.003401487379436033,-0.2427763878802719,0.12982097600570733,1
org.apache.lucene.analysis.StopFilter,13,3,0,6,29,38,2,4,11,0.716666667,178,0.6,1,0.466666667,0.285714286,1,2,12.30769231,1,0.6154,0.017474790879391328,0.04407131292598781,-0.05744273749468499,-0.010788776347135903,-0.01641319123643724,0.11137162770399935,-0.01465629564909412,-0.3517432151667548,0.5124717516302995,-0.007849286017378703,-0.11569761049393558,-0.15258205613083226,-0.016264544646294347,0.10390006914526749,-0.04430937819539975,0.03583979946484931,-0.08301381068882176,-0.042669711959452634,-0.038469527430834996,-0.5764727622391911,-0.3104127422375833,-0.11493172701627499,-0.11821520116988786,0.03615590493052298,-0.002407260192260023,-0.15712830109937048,0.05645253235127663,0.003932644748904915,0.11288035947490273,0.11782385640688088,0.12318895762186514,-0.08368897915495767,1
org.apache.lucene.analysis.TeeTokenFilter,4,3,0,4,12,2,0,4,2,0.777777778,58,0,1,0.777777778,0.4,1,2,12.75,1,0.5,0.01972764969175714,0.05296339232754442,-0.06968298337379829,-0.009840516089817623,-0.01938622573175014,0.12075839994993373,-0.0245693602436235,-0.34686001481620643,0.490234130080361,-0.00561326522451635,-0.10657425686416809,-0.1641778172735955,-0.010525554431064297,0.10115279555927742,-0.039610427139800876,0.05011171054310488,-0.07502478726321855,-0.04864248513323047,-0.050493947599895395,-0.5891818586185336,-0.3135605392044843,-0.11139080633728296,-0.08027882420345293,0.02160292231764826,-0.001801332816897118,-0.1928619767105404,0.18460148365941287,0.11621706022266405,0.0032001599577410607,0.01773429656321064,0.034659639453045794,-0.03541996129233004,0
org.apache.lucene.analysis.Token,51,1,0,25,77,43,23,2,45,0.655384615,1122,0.230769231,1,0,0.285714286,1,1,20.74509804,12,1.7255,0.05559612310221475,0.1685616417065916,-0.1788424775728301,-0.0034938014447667286,-0.03550194360963089,0.189807418290914,-0.08387083000757611,-0.34218898774569145,0.4276856605518122,-0.004751824840026168,-0.1859140001188538,-0.11022711995820354,-0.011350613714034176,0.04582123998546382,0.047895855644569385,-0.058107253162982875,-0.07330066464954776,-0.017554991117038368,0.10986543506797324,0.5723996789531374,0.35076599125373653,-0.012340469101651425,0.0045774005717018045,0.014190027606078012,0.07332850012614575,-0.10658149083977562,0.13128604771541652,0.10831041148970251,-0.10797376372779226,-0.06643605818360358,-0.0704916695463421,0.044547210186488884,1
org.apache.lucene.analysis.TokenFilter,3,2,8,9,6,0,8,1,2,0,20,1,1,0.714285714,0.666666667,0,0,5.333333333,1,0.6667,0.01174846695242936,0.034604705669548715,-0.04960640578943336,-0.005898443604282842,-0.015538077622828361,0.10752892067772044,-0.018638673368211327,-0.3225791260976021,0.4602474030345886,-0.013147134570207192,-0.1677387941805137,-0.137807277890392,-0.02149326534991289,0.1051018472928353,-0.0031231300841254787,-0.05954961159936364,-0.11635803758504258,-0.03311279925982285,0.10781370604370595,0.522022635695036,0.3460259520063048,-0.027058121889759992,0.004062101601629409,0.041386310149392265,0.1317948098251947,-0.1756871441336134,-0.05387464413443404,0.04123264898071173,-0.185312871866528,-0.11043980950041106,-0.2922825736939698,0.0007041330033524944,1
org.apache.lucene.analysis.TokenStream,7,1,2,28,17,19,26,2,5,0.833333333,72,0,0,0,0.388888889,0,0,9,1,0.7143,0.04266039068513944,0.08574170940214106,-0.07557384100065806,-0.012249983405845974,-0.01596051274629035,0.14121361396923235,0.01564607693271542,-0.43937185168860327,0.5855203047142857,-0.025938913133318295,-0.20423908034055904,-0.12142011075573224,-0.028542307535217613,0.11240415684342885,-0.011217814059115212,-0.076050501547422,-0.0811987548281508,-0.01445193349683762,0.07448422385448895,0.4393636757531781,0.2512484131926016,0.017257003287904703,0.01712205435516229,-0.0040610999544951655,0.0261573145466047,-0.01637271292973647,-0.26000822132786733,-0.029581937028426222,0.07733631703074184,0.0188141307278389,0.008384778658408495,-0.08482853177355952,1
org.apache.lucene.analysis.Tokenizer,4,2,4,10,6,0,9,1,2,0.333333333,22,1,0,0.714285714,0.75,0,0,4.25,1,0.5,0.0193508990819387,0.037069041834619454,-0.05277273892871487,-0.018051060096468886,-0.012986909305271898,0.12160935143014157,-0.009457437969171655,-0.3994043963141601,0.5824048812498851,-0.015020737699617854,-0.14670983789102665,-0.11084903166486874,-0.03248482373235574,0.10844219942773169,-0.03377464686905675,-0.03561047651550636,-0.09482175127527816,-0.013171838202281688,0.07745110322238827,0.16073297714814871,0.13341792682562112,-0.05801832552021018,-0.1105361711809766,-0.016189057987115056,0.02845861298991142,0.03141014501322468,-0.13168699221520636,-0.1745612489519183,0.3151068917589601,0.22545050665038616,0.35843628351775253,-0.17106137798497795,1
org.apache.lucene.analysis.WhitespaceAnalyzer,3,2,0,4,8,3,0,4,3,2,31,0,0,0.714285714,0.777777778,1,2,9.333333333,1,0.6667,0.026913147596977098,0.0389696176392347,-0.039137250507005825,-0.02306497550855252,-0.021729319910887234,0.08957725810381552,0.004948680374477676,-0.359906237172691,0.5369944120300852,-0.004251300353536862,-0.05219906441042876,-0.12355163823559073,-0.012545883780045534,0.0853710418817785,-0.06218438765847852,0.037207639410751295,-0.04370072540155916,-0.011503756217336902,-0.04383651797611736,-0.494697241235078,-0.2809935998025179,-0.03991739834341388,0.0029258975992800455,0.1041500706837409,-0.0032848238052045242,0.18494088403695916,0.2223194720319448,-0.19389004182906852,-0.17056339580904686,-0.04795320519264039,-0.16293682784084412,0.13893759493896374,1
org.apache.lucene.analysis.WhitespaceTokenizer,2,4,0,2,4,1,1,1,1,2,13,0,0,0.923076923,0.666666667,1,1,5.5,2,1,0.009884967140573275,0.023683144407645726,-0.03122544731370525,-0.00768491141247818,-0.008018862370561581,0.07314794418151505,-0.0066653374949942655,-0.2406590104087462,0.3615482536299875,-0.009695705486402311,-0.12164404889505619,-0.05536256397253706,-0.02225602629127617,0.05535260643308828,-0.0033852887337152107,-0.05824728586455361,-0.0675633176139328,0.0005574746376041594,0.08989215111811052,0.36790057791125413,0.2493208951222667,-0.025281971531359037,-0.09209312388946114,-0.027474330780455403,0.014306509445914205,0.04239551392130239,-0.23385582727285473,-0.1560205866493739,0.42567356718027677,0.27633133611529476,0.4270821116624832,-0.19563371562447954,1
org.apache.lucene.analysis.WordlistLoader,4,1,0,2,17,6,2,0,4,2,147,0,0,0,0.333333333,0,0,35.75,1,0.75,0.01074598777059379,0.023005355759548665,-0.031210440051164648,-0.011183280534798366,-0.00970170460705674,0.08979164152162895,-0.00021034762340601157,-0.3370877065185828,0.5202362063214038,-0.01238575870646921,-0.1450927064927731,-0.10849364694141994,-0.029185039619479828,0.09710853502471323,-0.03517219489933074,-0.025360431885285705,-0.10193630807091346,-0.020436069554087253,0.03927496921330836,-0.17665263361071726,-0.0785728215137723,-0.09603096340171641,-0.1749838633944943,0.04954943085118086,0.02152438964958124,-0.05093937262161773,-0.21779769289469236,-0.22760562417626648,0.35169773569063195,0.3142898453491916,0.3340865199458088,-0.17966192348442153,1
org.apache.lucene.analysis.standard.StandardAnalyzer,19,2,0,10,36,0,0,10,18,0.537037037,242,0.666666667,0,0.384615385,0.25,1,2,11.42105263,1,0.4211,0.022169290842801403,0.04359001785009091,-0.05481914140221641,-0.017282068305509886,-0.021867578070600677,0.126604714624774,-0.011785334262575642,-0.4374196807287671,0.6494801901224287,-0.012034991638140147,-0.16125494600775622,-0.16360806134066036,-0.02763074027221086,0.12456724107456718,-0.03436517745989381,-0.03839454606962216,-0.11947095648386813,-0.027233438365614804,0.07864106017763563,0.22701095008049985,0.1643967504503647,-0.05836889026578621,-0.01771761386597718,0.08918114112416392,0.15184815685999262,-0.03630942688267762,-0.023174669341616546,-0.166941719461009,-0.1903774546323496,-0.01152314914161796,-0.29876150302434723,0.052874690837253616,1
org.apache.lucene.analysis.standard.StandardFilter,4,3,0,5,15,4,1,4,2,0.75,133,0.5,0,0.777777778,0.416666667,1,2,31.25,1,0.5,0.01795621812493311,0.04759310217711206,-0.0629562469222968,-0.009741890248434904,-0.017888674906966714,0.1146099134077829,-0.020951290500321015,-0.3414479055728035,0.4898881833725163,-0.0061288473086044655,-0.11123214725179295,-0.15770095712230664,-0.01240849329617808,0.09917456208488254,-0.03899993685034124,0.04383503610973193,-0.08031710623369916,-0.04664664763722769,-0.04484682976228761,-0.6011980278231527,-0.322073882331645,-0.1140465689002166,-0.10259177018005196,0.04459303213052125,-0.0024238962256046214,-0.19082512904689058,0.15091444787495747,0.07981511691474918,0.02288789882712148,0.041438772000585634,0.04433433804009951,-0.032704815329915635,0
org.apache.lucene.analysis.standard.StandardTokenizer,12,3,0,5,32,10,3,3,9,0.977272727,245,0.1875,1,0.4375,0.287878788,2,3,18.08333333,1,0.75,0.018836740637860425,0.05460565402468847,-0.07671426993156165,-0.010437698247068831,-0.02039864556020827,0.13101971673700422,-0.03518066020225225,-0.364674746191843,0.5267152965834224,-0.0036277778302430757,-0.12980898086785925,-0.1574192390070489,-0.013524695756963445,0.0925912724514114,-0.025458085412486557,0.030448352594870276,-0.09940365635052964,-0.040288810190974515,-0.015940148130867565,-0.5732136533517177,-0.28979072098827463,-0.12205230106796534,-0.1344841796676031,0.10882176875447584,0.013685784483981032,-0.1660226543575448,0.06371654048205472,0.02028430069938147,0.04716266487751191,0.009876634516532826,0.07539820415092677,-0.009614765386530104,1
org.apache.lucene.analysis.standard.StandardTokenizerImpl,25,1,0,3,35,196,2,2,10,0.968495935,729,0.707317073,0,0,0.214285714,0,0,26.52,3,1.28,0.02507259020308307,0.07836824487715993,-0.11063058005096135,-0.009951498276488936,-0.026752945457118413,0.17761299402131075,-0.05848960679694794,-0.4488271331115954,0.6325909369453371,-0.00428253763057582,-0.1882879139568518,-0.20216882924381638,-0.017328095590151756,0.11502912352691655,-0.003946924959449191,-0.003419707363212122,-0.1397990054242732,-0.05254427220162506,0.060091724193576876,-0.04008866475222579,0.04595406855397606,-0.12077933195497124,-0.07814078913024607,0.07820620776465897,0.15613749009738315,-0.32666911439593377,-0.057495911307572756,0.11652261388430205,-0.11444654864640065,-0.09368114351455115,-0.16498517912358387,-0.013253605479329416,0
org.apache.lucene.document.AbstractField,24,1,3,7,34,140,3,4,21,0.855978261,593,1,0,0,0.171875,0,0,23.04166667,20,2.125,0.07886558666250808,0.15146705136714367,-0.0034922365274778506,0.03049320569722181,0.022286017458038074,0.025893153298011513,0.12213330848505256,-0.14963060039519863,0.08820351608653912,-0.06886197775944086,-0.0982940771944028,-0.06595989194179236,-0.005267256187088244,0.16157531882059772,-0.11818094563022558,-0.10957039436061523,0.10713141927411335,-0.16321911743088535,-0.29092927050640127,0.14579162402493556,-0.07766121198238395,0.19357169040163066,0.3363044500003175,-0.28144811861235186,-0.28090576502250386,0.3688914615935693,-0.37726245467705644,0.257049682839726,0.06996479578560445,0.07586946740080565,-0.018015441914970252,-0.19643834720507994,1
org.apache.lucene.document.DateField,8,1,0,1,25,22,1,0,6,0.428571429,126,1,0,0,0.178571429,0,0,14.625,5,1.375,0.06736702336884633,-0.033779040033620825,-0.029564916076839736,-0.09656118055324485,-0.09759310371813965,0.05085820553267574,0.0026813891382848004,-0.19597250092467283,0.10794231145430039,-0.034914726325276646,0.13820669243895026,0.27248819073350133,-0.03489363396942833,0.05858261730596638,-0.05778851886737823,-0.15595339412811907,0.07000832201097616,0.14735351731005136,0.11401456468323444,0.10269016145920168,0.03938490578648319,0.16920518132165563,-0.01173954271697813,0.1263784306158829,-0.19051277029782626,0.4706362274702627,-0.04736215942135571,-0.2954169581499076,0.1614952977248836,-0.2573767186705111,0.2070411368166453,0.4648871000462287,1
org.apache.lucene.document.DateTools,8,1,0,2,27,18,1,1,6,0.428571429,567,1,0,0,0.314285714,0,0,68.875,8,2.5,0.06736702336884628,-0.033779040033620804,-0.02956491607683972,-0.0965611805532448,-0.09759310371813959,0.05085820553267571,0.0026813891382848026,-0.19597250092467272,0.10794231145430032,-0.03491472632527661,0.13820669243895012,0.2724881907335011,-0.03489363396942828,0.05858261730596632,-0.05778851886737818,-0.15595339412811884,0.07000832201097618,0.1473535173100514,0.1140145646832344,0.1026901614592015,0.039384905786483064,0.16920518132165546,-0.011739542716977844,0.1263784306158826,-0.1905127702978269,0.4706362274702624,-0.04736215942135589,-0.295416958149907,0.16149529772488333,-0.2573767186705126,0.20704113681664582,0.46488710004622846,1
org.apache.lucene.document.Document,18,1,0,30,39,0,28,3,17,0.81372549,432,0.833333333,2,0,0.426470588,0,0,22.66666667,5,2.4444,0.3871615318611333,0.15927897085939827,0.22956067475725156,0.2755099733903189,0.29853282298554346,0.09842952837491131,0.1677613519447001,-0.12902867884882607,-0.05413853677488463,-0.15246320171246158,-0.43159820782853064,0.20551421923817847,0.00614008227130108,-0.04310943973696513,-0.0317959057036255,-0.20762783187012832,0.13025984361891116,-0.0698863881426829,-0.3125418624108341,0.11360663512095111,-0.11572754290990378,0.13722644413395108,-0.04821263809755881,-0.09839241277965864,-0.17157202646272568,0.04097778423014281,-0.002261648064012754,-0.03336213361780389,0.047977320848382465,0.10194600358785548,0.16393922578931105,-0.05787064508293432,0
org.apache.lucene.document.Field,17,2,0,8,28,0,2,6,17,2,482,0,0,0.709677419,0.307189542,1,6,27.35294118,4,0.8824,0.10817048132164404,0.13167681447608595,0.012144728311620952,0.03213463861062834,-0.05165427854492223,0.022843266142485,0.1112084136752619,-0.24827413803522594,0.22907695845503,-0.056540121115875266,0.06566974282634164,-0.157647499758654,0.026829349277579413,0.13608371802942296,-0.17170850008257518,0.05545111812574756,0.16093937894189525,-0.17216748988295222,-0.35881218665291503,-0.11065525237786696,-0.19903608306383733,0.16749304437701376,0.3521699109573125,-0.3000114317355005,-0.17189195505022564,0.3940040793315317,-0.12478707111696126,0.20556084943921438,0.017563111593150493,-0.016634693115166,-0.133121567990367,-0.12959179016446812,1
