name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,Size,Ties,Pairs,Density,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Closeness_Centrality,Betweenness_Centrality,in_degree,out_degree,degree,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,bug
org.apache.xalan.extensions.ExtensionNamespaceSupport,3,1,0,5,12,0,4,1,3,0.5,133,0,0,0,0.555555556,0,0,42,1,0.6667,6,8,30,26.66666603,1,16.66666603,9.915122986,83.71335602,11,0.733333349,1.5,5,0.210351201,3.98E-06,4,2,6,0.000567004,0.115631021,0.000672228,-0.17441061,-0.119885835,0.075374325,-0.012505177,-0.083917876,-0.051492578,0.06467793,-0.126049375,-0.027007151,0.033127718,-0.03976248,0.116498245,0.01216607,0.0837855,0.062958631,0.173113513,0.077738686,-0.367658577,0.343204509,-0.088710778,-0.068746561,-0.132495558,-0.264492746,-0.247986511,0.285821783,-0.084440511,0.55405402,0.170130544,0.052911642,0
org.apache.xalan.extensions.ExtensionNamespacesManager,9,1,0,7,29,12,5,2,8,0.625,605,1,0,0,0.416666667,0,0,65.88888889,7,2.5556,7,9,42,21.4285717,1,14.28571415,3.472222328,60.81081009,16.5,0.785714269,5.5,13.09523773,0.210428994,0.000445345,5,2,7,0.001031174,0.203011833,0.000962126,-0.26918242,-0.181596449,0.074186326,0.027699327,-0.070677675,-0.009820723,0.035627684,-0.098052367,-0.030470658,0.105118027,-0.158315912,0.050256368,-0.00239118,0.067373909,0.080214152,0.19354133,0.099435713,-0.313305056,0.211041476,-0.015585204,-0.062565978,-0.11328914,-0.201111803,-0.342403182,0.299346188,0.026300816,0.540988628,0.147177327,0.105842454,0
org.apache.xalan.extensions.ExtensionsTable,7,1,0,9,25,0,2,7,7,0.5,199,0.5,1,0,0.357142857,0,0,27.14285714,1,0.8571,10,21,90,23.33333397,2,20,13.34876537,58.24915695,34.5,0.766666651,11.66666698,12.9629631,0.234349259,0.000149511,2,8,10,0.00096772,0.174256408,0.000375563,-0.237066892,-0.090667094,-0.021231637,-0.041456725,-0.125410512,-0.029682863,0.035868893,0.105604608,-0.190331103,0.061305267,-0.109360726,0.01719754,0.028535338,-0.122936405,0.068576363,0.22065131,0.013861444,-0.417707339,0.157574286,0.04712737,-0.074531516,-0.248188848,-0.380794592,-0.27884348,0.257539299,0.009959656,0.41892039,0.127717815,0.050726291,0
org.apache.xalan.extensions.MethodResolver,12,1,0,11,69,64,2,9,6,1.015151515,1693,0.083333333,7,0,0.281818182,0,0,139.0833333,14,3.3333,15,36,210,17.1428566,2,13.33333302,19.40586472,47.09737778,87,0.828571439,13.33333302,6.349206448,0.180183023,2.22E-06,2,13,15,0.001441042,0.288221759,0.000848588,-0.060406247,0.117278545,-0.19353407,-0.243805328,-0.176906645,-0.020715836,0.056270262,-0.181918202,-0.160021865,-0.234464598,0.3260929,0.005535081,0.064319724,-0.03695299,-0.020275095,0.026585173,-0.136198686,-0.346221482,0.21884523,0.093688589,-0.005132765,-0.027027487,-0.3123995,-0.112211599,0.399650218,-0.273852928,-0.010896208,0.003433926,-0.013917056,1
org.apache.xalan.extensions.ObjectFactory,12,1,0,4,44,64,2,2,0,0.981818182,586,1,0,0,0.318181818,0,0,47.41666667,8,1.8333,4,2,12,16.66666603,2,50,1.118827105,74.35897064,5,0.833333313,3,25,0.392857143,0.000510879,2,2,4,0.000771141,0.078843343,0.000615634,-0.078999364,-0.044729876,0.034071158,-0.046665467,-0.06749678,0.002957741,0.011224893,-0.043671628,-0.045617896,-0.057501473,0.086001047,0.049062182,0.033459798,0.134035675,0.069874418,0.202210338,0.047928398,-0.378944006,0.199987533,-0.062101782,-0.088474279,-0.218790557,-0.40356953,-0.319629251,0.314973576,-0.159300311,0.495458911,0.121651895,-0.014775661,0
org.apache.xalan.extensions.SecuritySupport,11,1,1,2,20,53,2,1,0,0.9,90,1,0,0,0.4,0,0,7.090909091,2,0.9091,2,0,2,0,2,100,0.501543224,100,1,1,1,50,0.529411765,0.000419454,2,1,3,0.000195808,0.030162287,-9.56E-05,-0.053461077,-0.017242092,-0.010103326,-0.036050561,-0.069258772,0.011491185,0.001901691,0.024104597,-0.115679507,-0.028395409,0.031400543,0.039817411,0.042124553,-0.135276462,0.040426717,0.162665458,-0.010849062,-0.387998608,0.254432845,0.058036935,-0.058845838,-0.223878854,-0.431529733,-0.252974102,0.166407068,-0.097193204,0.593762072,0.104298867,0.030963496,0
org.apache.xalan.extensions.SecuritySupport12,9,2,0,9,23,36,9,9,0,2,82,0,0,0.529411765,0.444444444,0,0,8.111111111,1,0.8889,9,0,72,0,9,100,0.385802478,100,36,1,36,100,1,0.000383569,9,9,18,7.37E-05,0.011267935,0.000103011,-0.020533812,-0.012317711,0.010037275,-0.021262602,-0.033763546,0.001928109,0.006215668,-0.022905913,-0.027929381,-0.037342853,0.055470985,0.034326396,0.032859678,0.101358723,0.063671936,0.157419258,0.041405175,-0.318517846,0.160317623,-0.040043427,-0.092955358,-0.207869908,-0.41530108,-0.33929673,0.353850024,-0.196341705,0.546516754,0.134165447,0.007728449,0
org.apache.xalan.extensions.XSLProcessorContext,7,1,0,25,49,5,5,20,7,0.733333333,321,1,4,0,0.392857143,0,0,44.14285714,1,0.8571,32,140,992,14.11290359,2,6.25,26.46604919,32.37376022,426,0.858870983,91.8666687,9.260752678,0.28189911,0.000120813,6,26,32,0.003257128,0.415300078,0.00109507,-0.141913914,0.197544288,-0.121790499,-0.148199608,-0.157030869,-0.147281429,0.128882517,-0.076527992,-0.248236613,-0.251661952,0.408402974,0.060018445,-0.046548019,0.005897338,-0.016162654,-0.0043805,-0.047530413,-0.006510369,0.112373072,0.149006681,-0.076377235,-0.224389409,-0.266628702,-0.254959303,0.291708518,-0.199898885,0.091814414,0.039362227,-0.021460227,1
org.apache.xalan.lib.ExsltBase,3,1,4,5,14,3,4,1,1,2,62,0,0,0,0.5,0,0,19.66666667,4,1.6667,7,12,42,28.5714283,1,14.28571415,10.49382687,70.83333588,15,0.714285731,4,9.523809433,0.283783784,7.03E-06,4,3,7,0.000621924,0.132426289,0.00063641,0.062010941,0.069759578,0.092178779,-0.229414162,-0.0228608,-0.013124486,0.018213904,0.032023592,-0.121372306,-0.159106394,0.210341673,-0.038017594,0.096278922,0.015091526,0.08596331,0.025383042,-0.30037444,-0.396986785,-0.313398515,-0.318067014,-0.009370405,-0.301884963,-0.132590632,-0.039242164,-0.41598741,0.071218861,-0.126802595,-0.139002873,-0.190354762,0
org.apache.xalan.lib.ExsltCommon,3,1,0,6,6,3,0,6,3,2,41,0,0,0,0.444444444,0,0,12.66666667,6,2.3333,6,3,30,10,3,50,3.549382687,71.31783295,13.5,0.899999976,0,0,0.182450832,0,0,6,6,0.000753202,0.186111513,0.000826407,0.029916397,0.101552535,-0.09455665,-0.230524114,-0.027520388,-0.078955173,0.076423208,-0.036436879,-0.305121011,-0.282513205,0.354412632,-0.048463572,0.062722089,-0.041466645,0.036846972,-0.029771104,-0.346048912,-0.4924593,0.16109182,-0.132239048,0.065149811,-0.059525224,-0.334620313,-0.162352869,-0.048747609,-0.06152856,-0.049871135,-0.058941344,-0.072113973,1
org.apache.xalan.lib.ExsltDatetime,45,1,0,3,86,990,0,3,37,1.022727273,1528,0,0,0,0.172222222,0,0,32.75555556,10,1.6,3,2,6,33.33333206,1,33.33333206,6.134259224,70.66666412,2,0.666666687,0,0,0.175384615,0,0,3,3,0.000523671,0.181898567,0.00100627,0.021336929,0.101139564,-0.482488141,-0.057617624,-0.325890414,0.082725648,-0.035549839,-0.222948148,0.232846357,-0.089161109,0.255829155,0.394473855,-0.016729858,-0.098516542,0.078303475,0.126806092,0.107778494,-0.093031941,-0.25633387,-0.061565635,-0.045011802,-0.089965402,0.202800121,-0.028389063,-0.279277653,0.022636603,0.119044992,0.073564217,-0.027547186,1
org.apache.xalan.lib.ExsltDynamic,7,2,0,16,43,21,1,15,7,1.166666667,682,0,0,0.25,0.642857143,0,0,96.28571429,1,0.8571,26,83,650,12.76923084,1,3.846153736,22.10648155,32.20910645,283.5,0.872307718,9.399999619,1.446153879,0.221577726,2.96E-05,1,25,26,0.001684696,0.358745989,0.000898477,-0.100305575,0.175862928,-0.465376526,-0.237208534,-0.107126127,-0.020915387,0.038330068,-0.083229263,-0.187913875,-0.178471294,0.226135558,0.026470716,0.038315425,-0.08993942,0.05453301,-0.158535509,-0.407557048,-0.246048947,-0.1673116,-0.219102947,0.031454679,-0.085549387,-0.17015327,-0.06531145,0.049279823,0.133754759,-0.057449319,0.112242084,0.010203749,0
org.apache.xalan.lib.ExsltMath,20,2,0,2,48,188,0,2,19,0.947368421,312,1,0,0.1,0.25,0,0,14.25,10,2.15,4,6,12,50,1,25,9.915122986,76.94610596,3,0.5,0,0,0.173164098,0,0,4,4,0.000266141,0.069097829,0.000341487,0.005233001,0.06125037,-0.063082327,-0.160527269,-0.036856443,-0.006861972,0.002200414,0.043289825,0.028142069,-0.111559866,0.20397304,-0.013567147,0.080760083,-0.113320684,0.100028201,0.004697209,-0.412103771,-0.545638837,-0.113431816,-0.255466429,0.099382651,-0.166794914,-0.191630445,0.284997295,-0.242297095,-0.208368192,-0.263154934,-0.023266469,0.02746205,0
org.apache.xalan.lib.ExsltSets,7,2,0,4,23,21,1,3,7,2,258,0,0,0.25,0.5,0,0,35.85714286,6,3.5714,6,10,30,33.33333206,1,16.66666603,10.53240776,70.90908813,10,0.666666687,2,6.666666508,0.176633785,4.90E-06,1,5,6,0.000387493,0.072076835,0.000192013,-0.005088029,0.04763984,0.018120568,-0.190523271,-0.040851099,0.002717616,-0.015837998,0.175480414,0.106111535,-0.064281273,0.160616689,0.048054597,0.089629176,-0.116994269,0.13164855,0.0310302,-0.364850621,-0.44789028,-0.220187701,-0.355239684,0.046498514,-0.188563959,-0.167100233,0.187715384,-0.141235499,-0.377283447,-0.250963608,-0.064592438,0.030408841,0
org.apache.xalan.lib.ExsltStrings,10,2,0,3,37,45,0,3,10,2,341,0,0,0.181818182,0.275,0,0,33.1,5,2.6,8,14,56,25,1,12.5,11.14969158,51.42348862,21,0.75,0,0,0.175160208,0,0,8,8,0.000847478,0.105740478,0.000450147,-0.014165625,0.093832502,-0.066769774,-0.135999407,-0.004194892,-0.044464079,0.007509403,0.178951436,0.072827163,-0.092194158,0.170153415,-0.043671976,0.048666521,-0.00332182,0.13153534,-0.102790132,-0.486804547,-0.409443347,-0.009596183,-0.248416499,0.124440907,0.062143979,-0.0701841,0.41150053,-0.216131383,-0.234906066,-0.168905127,-0.225154662,0.082011282,0
org.apache.xalan.lib.Extensions,11,1,0,13,52,55,1,12,9,2,304,0,0,0,0.212121212,0,0,26.63636364,5,1.8182,24,60,552,10.86956501,2,8.333333015,17.90123367,44.10646439,246,0.891304374,18.66666603,3.38164258,0.193382589,1.99E-05,1,23,24,0.000806206,0.195031718,0.001075812,0.026218875,0.087420212,-0.247051488,-0.175767396,-0.226651663,0.016396017,0.003243486,-0.070746196,0.050600327,-0.174622378,0.319548471,0.229152902,0.046415663,-0.069162148,0.146009521,0.08778779,-0.227698419,-0.500670141,-0.189800659,-0.229398706,0.000943386,-0.195422121,-0.083344522,0.043773936,-0.341607655,-0.01226729,0.099236377,-0.037308739,-0.122897268,1
org.apache.xalan.lib.NodeInfo,9,1,0,3,20,36,0,3,9,2,204,0,0,0,0.333333333,0,0,21.66666667,4,2.6667,6,8,30,26.66666603,1,16.66666603,14.23611069,68.08118439,11,0.733333349,0,0,0.176034589,0,0,6,6,0.001968517,0.205432305,-0.001453608,-0.086984977,0.302760184,-0.115999215,-0.234467971,-0.039719576,-0.041832646,0.063340302,-0.1189605,-0.263219786,-0.184365226,0.201541849,0.066155082,0.166776464,0.099217317,-0.195346718,-0.089044229,-0.152017987,-0.222991897,0.526646865,0.230428759,0.005613489,0.044677424,-0.335467375,0.009752301,0.03212026,-0.005121603,-0.127397889,-0.028025848,0.024430994,1
org.apache.xalan.lib.ObjectFactory,12,1,0,3,44,64,1,2,0,0.981818182,586,1,0,0,0.318181818,0,0,47.41666667,8,1.8333,3,0,6,0,3,100,1.041666627,100,3,1,2,33.33333206,0.392857143,3.28E-06,1,2,3,0.000287117,0.097381106,0.000745244,0.109601988,0.003415834,0.046167314,-0.137234204,-0.197702753,0.077261696,-0.048567088,0.146329249,-0.185370147,-0.115082707,0.168236578,0.230259216,0.100021625,-0.008057295,0.090892931,-0.037450507,-0.415846503,-0.5488333,-0.247960119,-0.241005059,0.037612207,-0.173280393,-0.22050241,-0.181960735,-0.089327853,0.10457755,-0.044008838,-0.03483226,-0.105292805,0
org.apache.xalan.lib.PipeDocument,3,1,0,10,47,3,0,10,3,2,271,0,0,0,0.466666667,0,0,89.33333333,1,0.6667,30,96,870,11.03448296,1,3.333333254,24.76851845,31.67242241,387,0.889655173,0,0,0.28650276,0,0,30,30,0.005045653,0.301697703,-0.004374599,-0.371488948,-0.01480171,-0.06507558,-0.044478429,-0.183154384,-0.160787079,0.103496328,0.218797506,-0.201683937,0.014375897,-0.048884693,-0.005361655,0.071012303,-0.143387497,0.053638825,-0.019893857,-0.098137766,0.252510785,-0.195863638,-0.123518294,-0.029072097,-0.378290955,-0.444020612,0.012511677,-0.060798398,0.000646325,0.285369129,-0.141322316,0.031017406,0
org.apache.xalan.lib.Redirect,7,1,0,12,45,1,0,12,4,0.75,499,0.5,0,0,0.571428571,0,0,69.71428571,7,1.7143,19,74,342,21.63742638,1,5.263157845,23.61111069,33.40611267,134,0.783625722,0,0,0.27840078,0,0,19,19,0.003258926,0.392942154,-7.53E-05,-0.442341587,-0.000213533,-0.266415505,-0.020265377,-0.308161027,-0.092831508,0.076972932,0.225953558,-0.404907351,0.027563792,-0.118377077,-0.012558605,0.000105894,-0.113321584,0.047450047,-0.007821643,-0.042236919,0.075072286,-0.24275358,0.060124358,-0.046058957,-0.21589062,-0.128915449,0.098881472,0.030091437,0.240975447,0.120661353,-0.057687509,0.044534915,0
org.apache.xalan.lib.SecuritySupport,11,1,1,2,20,53,2,1,0,0.9,90,1,0,0,0.4,0,0,7.090909091,2,0.9091,2,0,2,0,2,100,0.462962955,100,1,1,1,50,0.529411765,4.02E-06,2,1,3,8.81E-05,0.032258413,0.000220368,0.007948375,0.027967704,-0.083955946,-0.093353665,-0.129714141,0.01168838,4.49E-05,-0.045702471,0.029135325,-0.132474979,0.242386257,0.189764791,0.061401634,-0.070590864,0.131156035,0.081640259,-0.234026056,-0.53414411,-0.202247807,-0.196649039,0.025853695,-0.238605821,-0.049139087,0.066024371,-0.520599438,0.049240127,0.109454524,-0.060066915,-0.210841129,0
org.apache.xalan.lib.SecuritySupport12,9,2,0,9,23,36,9,9,0,2,82,0,0,0.529411765,0.444444444,0,0,8.111111111,1,0.8889,9,0,72,0,9,100,0.385802478,100,36,1,36,100,1,1.43E-05,9,9,18,3.02E-05,0.015684101,0.000157477,0.032065657,0.001021937,0.015166779,-0.07005122,-0.107954643,0.04617817,-0.030269469,0.088205549,-0.132165406,-0.074685851,0.118613563,0.180942933,0.116537849,-0.008939407,0.054485049,-0.053427607,-0.411617329,-0.554757396,-0.280012327,-0.164830219,0.105322828,-0.225043803,-0.203253482,-0.182753408,-0.254813445,0.23829191,-0.004226053,-0.016767471,-0.201356164,0
org.apache.xalan.lib.sql.ConnectionPool,14,1,0,4,14,91,4,0,14,2,14,0,0,0,0.273809524,0,0,0,1,1,5,6,20,30,1,20,1.466049433,66.66666412,7,0.699999988,0,0,0,0,5,0,5,0.000521342,0.072143156,-4.25E-05,-0.031027774,0.144864952,0.064555069,-0.304566431,0.121510306,0.03685846,-0.008650059,-0.047154022,-0.061089109,-0.009050502,-0.088080079,0.180895734,0.092756949,0.028669732,0.020278872,0.185049171,0.183594754,-0.402810408,0.080108774,-0.068516336,-0.160032261,-0.246822198,-0.294786242,-0.080559561,0.261161142,0.362863908,-0.191866254,0.164067909,-0.34426687,0
org.apache.xalan.lib.sql.ConnectionPoolManager,6,1,0,3,16,0,1,2,5,0.3,69,0,0,0,0.6,0,0,10.16666667,3,1.3333,4,2,12,16.66666603,2,50,2.662037134,87.34177399,5,0.833333313,2,16.66666603,0.666666667,3.33E-07,2,2,4,0.000853595,0.126313826,4.09E-05,-0.173912664,0.03504262,-0.013363706,-0.220898144,0.059198834,0.061234206,-0.035291681,0.08457956,-0.118308836,-0.018552211,-0.013814313,0.074026095,0.107850066,-0.204758467,0.015883744,0.102576389,-0.093873458,-0.434214248,0.141351296,-0.05939178,-0.085353269,-0.245969474,-0.463957431,-0.058586519,0.364411558,0.184656276,-0.240323983,0.222463657,-0.148736559,1
org.apache.xalan.lib.sql.DTMDocument,96,4,2,15,197,0,2,13,66,0.919838057,2568,1,2,0.497354497,0.180871212,1,26,25.61458333,11,2.0938,27,59,702,8.404558182,1,3.703703642,22.91666603,42.76457977,321.5,0.915954411,25.16666603,3.58499527,0.303744799,3.64E-05,2,25,27,0.002060328,0.122620876,-0.001837101,-0.083497306,0.480014234,0.084802494,-0.459641633,0.284536108,0.09037674,-0.053032536,-0.044615009,0.073699062,0.201705477,-0.298018461,0.234008718,-0.006353031,0.122369802,-0.071057636,-0.207641779,-0.154466553,0.018372351,0.187069748,0.241986433,0.00390762,-0.087902928,0.012991993,0.04325615,0.022796027,0.114889391,0.148328523,0.076075728,-0.115180376,1
org.apache.xalan.lib.sql.DefaultConnectionPool,19,1,0,6,46,51,1,5,16,0.763888889,405,1,0,0,0.218045113,0,0,19.89473684,3,1.2632,7,3,42,7.142857075,4,57.1428566,2.816358089,85.88235474,19.5,0.928571403,8,19.04761887,0.369565217,8.08E-06,2,5,7,0.000775378,0.115277722,3.56E-05,-0.159958037,0.03375219,-0.012090555,-0.209726115,0.056747702,0.057956813,-0.032937015,0.079879488,-0.112274575,-0.017273854,-0.014302559,0.072566757,0.106610364,-0.199612234,0.015417897,0.102006402,-0.088027125,-0.428537888,0.141964368,-0.055769576,-0.089099005,-0.238738237,-0.459315319,-0.052455833,0.37555915,0.191307632,-0.259855539,0.237567577,-0.163276912,0
org.apache.xalan.lib.sql.ObjectArray,7,1,0,3,19,0,3,1,6,0.25,432,1,1,0,0.464285714,0,0,60.14285714,3,1.4286,3,1,6,16.66666603,2,66.66666412,1.388888836,85.7142868,2.5,0.833333313,2,33.33333206,1,7.45E-07,3,1,4,0.000841814,0.079412944,-0.000592955,-0.030896231,0.315396505,0.117639158,-0.445028519,0.272348701,0.075576948,-0.039126335,-0.064228923,0.006965663,0.141173306,-0.282392119,0.250850814,-0.061014586,-0.056728651,0.172212051,0.218983262,0.385116739,-0.091052694,-0.054022688,-0.085865669,-0.084775908,-0.068971633,-0.003870786,-0.205012295,0.168101399,0.239081437,-0.087608709,0.061419737,-0.175723288,0
org.apache.xalan.lib.sql.ObjectFactory,12,1,0,3,44,64,1,2,0,0.981818182,586,1,0,0,0.318181818,0,0,47.41666667,8,1.8333,3,1,6,16.66666603,2,66.66666412,0.347222209,81.8181839,2.5,0.833333313,1,16.66666603,0.392857143,7.45E-06,1,2,3,0.000233889,0.044466758,8.14E-05,-0.054185494,0.021209565,0.029021505,-0.153513893,0.050315562,0.029771073,-0.006647908,-0.0321563,-0.019400409,-0.067626506,0.009449359,0.069872847,0.104345716,0.101544414,0.023265157,0.164790929,0.096776998,-0.413031368,0.077447799,-0.116535245,-0.207389157,-0.397832724,-0.402691209,0.017431175,0.214760203,0.37685475,-0.227229191,0.162093402,-0.278532932,0
