name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,bug
org.apache.xalan.extensions.ExtensionNamespaceSupport,3,1,0,5,12,0,4,1,3,0.5,133,0,0,0,0.555555556,0,0,42,1,0.6667,0.0005670036278776964,0.11563102135778515,0.000672227574995805,-0.17441060952473444,-0.11988583476372716,0.07537432512921916,-0.012505177146882481,-0.0839178755492099,-0.05149257808637544,0.06467793020745385,-0.12604937532600785,-0.027007151125925947,0.03312771835807827,-0.039762480349523795,0.11649824508535085,0.012166069525344957,0.08378549965049766,0.06295863113716856,0.17311351341884754,0.07773868569825727,-0.3676585771452219,0.34320450885434617,-0.08871077832265913,-0.06874656052516429,-0.13249555836079566,-0.26449274622992974,-0.24798651074498906,0.2858217833803651,-0.08444051110775792,0.5540540198287882,0.17013054405854616,0.05291164200445999,0
org.apache.xalan.extensions.ExtensionNamespacesManager,9,1,0,7,29,12,5,2,8,0.625,605,1,0,0,0.416666667,0,0,65.88888889,7,2.5556,0.0010311738164037762,0.20301183347827326,0.0009621256485080118,-0.2691824204018314,-0.18159644865769606,0.07418632616894776,0.027699327203314885,-0.07067767532062438,-0.009820723040636156,0.035627683534489245,-0.09805236741924075,-0.030470657662664234,0.10511802695048525,-0.1583159115451474,0.05025636766056392,-0.002391180462786372,0.0673739085955059,0.08021415209442506,0.1935413303598854,0.09943571258135869,-0.31330505642029505,0.21104147569530002,-0.015585203633089793,-0.06256597834377793,-0.1132891396721035,-0.20111180340737506,-0.34240318208117554,0.29934618847132327,0.026300816426354276,0.5409886277042101,0.14717732706010958,0.10584245388697427,0
org.apache.xalan.extensions.ExtensionsTable,7,1,0,9,25,0,2,7,7,0.5,199,0.5,1,0,0.357142857,0,0,27.14285714,1,0.8571,0.000967720251328546,0.17425640825237892,0.0003755634655342008,-0.23706689247727117,-0.09066709425383322,-0.021231637341815924,-0.04145672526165123,-0.12541051185474572,-0.02968286251106181,0.03586889253396842,0.10560460795484053,-0.19033110327642566,0.06130526682942194,-0.1093607262148902,0.01719753962674281,0.02853533776462066,-0.12293640486881639,0.06857636330166701,0.22065131020674902,0.01386144374854328,-0.41770733942639937,0.15757428646829505,0.04712736974440652,-0.07453151608547724,-0.2481888480132307,-0.3807945917654904,-0.27884347983889235,0.2575392989953193,0.009959656429817557,0.41892038952021543,0.12771781547538924,0.050726290899121555,0
org.apache.xalan.extensions.MethodResolver,12,1,0,11,69,64,2,9,6,1.015151515,1693,0.083333333,7,0,0.281818182,0,0,139.0833333,14,3.3333,0.0014410417807379818,0.28822175866568145,0.0008485880696600835,-0.060406246550278715,0.11727854499784231,-0.1935340699952456,-0.24380532769768506,-0.17690664527784397,-0.020715836139429546,0.05627026190703376,-0.18191820248986126,-0.16002186512013492,-0.23446459846917111,0.32609290035673205,0.0055350811012865675,0.06431972397025011,-0.036952989857219835,-0.02027509519593119,0.026585173247611407,-0.1361986858520283,-0.3462214819166476,0.21884523040514017,0.09368858943141549,-0.0051327648107724645,-0.027027487243056453,-0.31239949996052974,-0.11221159877338141,0.39965021763879605,-0.27385292780524656,-0.010896208247759175,0.0034339261536074,-0.013917056408626083,1
org.apache.xalan.extensions.ObjectFactory,12,1,0,4,44,64,2,2,0,0.981818182,586,1,0,0,0.318181818,0,0,47.41666667,8,1.8333,0.0007711407152158425,0.07884334307444416,0.0006156341429146773,-0.07899936448086231,-0.04472987644049017,0.0340711581896921,-0.046665467001557305,-0.06749678047984665,0.0029577407268289832,0.011224893234044712,-0.04367162848647333,-0.04561789625213052,-0.05750147301334206,0.08600104656768474,0.04906218231571885,0.0334597982615809,0.13403567464343608,0.06987441844588622,0.20221033832914728,0.047928397784863644,-0.37894400632304054,0.1999875329935395,-0.06210178239220542,-0.0884742791786463,-0.21879055650049878,-0.40356953008989893,-0.3196292507506867,0.3149735758081965,-0.1593003111098944,0.49545891146547566,0.12165189519034651,-0.014775660799135747,0
org.apache.xalan.extensions.SecuritySupport,11,1,1,2,20,53,2,1,0,0.9,90,1,0,0,0.4,0,0,7.090909091,2,0.9091,0.00019580825479701701,0.03016228714888508,-9.562231660536835e-05,-0.053461077323739094,-0.01724209184901452,-0.010103325839448788,-0.03605056116465672,-0.06925877191576668,0.011491184989939987,0.0019016906240914657,0.02410459666608198,-0.115679507280541,-0.02839540864382617,0.03140054265957025,0.039817410980773606,0.042124553262984775,-0.13527646211386626,0.040426717294388556,0.16266545781030228,-0.010849062286774909,-0.3879986077963494,0.2544328449704229,0.05803693516353729,-0.05884583754021413,-0.22387885407905625,-0.43152973306172937,-0.2529741021013053,0.16640706756688792,-0.09719320357703937,0.5937620719383995,0.10429886662788211,0.03096349596947457,0
org.apache.xalan.extensions.SecuritySupport12,9,2,0,9,23,36,9,9,0,2,82,0,0,0.529411765,0.444444444,0,0,8.111111111,1,0.8889,7.369659227626381e-05,0.011267934894571332,0.00010301133696619981,-0.02053381156525044,-0.012317710817529972,0.010037274948170702,-0.021262602165128295,-0.03376354595728452,0.001928109109176444,0.006215667923481858,-0.02290591287482098,-0.027929381385093374,-0.03734285303597993,0.05547098457534341,0.03432639550545386,0.0328596777893352,0.10135872327488554,0.06367193563917206,0.1574192582338693,0.04140517535344636,-0.3185178460889181,0.16031762255297888,-0.040043426569875605,-0.09295535845786491,-0.20786990841797104,-0.4153010796809051,-0.33929672956002854,0.3538500242593856,-0.19634170484942784,0.5465167537518756,0.13416544749342532,0.007728449451850511,0
org.apache.xalan.extensions.XSLProcessorContext,7,1,0,25,49,5,5,20,7,0.733333333,321,1,4,0,0.392857143,0,0,44.14285714,1,0.8571,0.003257127857363685,0.41530007763934684,0.001095069978699235,-0.14191391416749125,0.19754428833636403,-0.12179049862610218,-0.14819960774752372,-0.15703086854567513,-0.1472814288759788,0.12888251735651948,-0.07652799210653437,-0.2482366132595621,-0.25166195205532965,0.4084029737073232,0.06001844484200391,-0.04654801944094808,0.005897338117544264,-0.016162653794684578,-0.004380499543753637,-0.04753041254207674,-0.006510368767800049,0.11237307237545739,0.1490066806687347,-0.07637723506352476,-0.22438940923662015,-0.2666287020344599,-0.2549593029620182,0.2917085175039887,-0.1998988852284595,0.09181441426078228,0.03936222680639801,-0.02146022746878672,1
org.apache.xalan.lib.ExsltBase,3,1,4,5,14,3,4,1,1,2,62,0,0,0,0.5,0,0,19.66666667,4,1.6667,0.0006219243258966332,0.13242628863921377,0.0006364098104064003,0.0620109414232073,0.06975957835216057,0.0921787786637137,-0.22941416183291885,-0.022860800046898905,-0.01312448627692484,0.01821390420639482,0.0320235921415719,-0.12137230643328492,-0.15910639388280842,0.21034167262093095,-0.03801759429562558,0.09627892180061152,0.015091525666259788,0.08596330950926136,0.025383041739204932,-0.30037444028415666,-0.3969867848462088,-0.3133985149745316,-0.3180670140923215,-0.009370404615179665,-0.3018849630739023,-0.1325906322447084,-0.03924216386456553,-0.41598740959499453,0.07121886073817135,-0.1268025950610164,-0.13900287291162397,-0.19035476217358394,0
org.apache.xalan.lib.ExsltCommon,3,1,0,6,6,3,0,6,3,2,41,0,0,0,0.444444444,0,0,12.66666667,6,2.3333,0.0007532019187872844,0.18611151333307055,0.0008264073760329034,0.029916396936806287,0.10155253469890813,-0.09455665020387026,-0.2305241138589604,-0.02752038837784455,-0.07895517271717369,0.07642320841608458,-0.03643687878920359,-0.3051210114283185,-0.2825132053500239,0.3544126315186285,-0.048463571530622286,0.06272208879038484,-0.04146664533509503,0.03684697229129463,-0.029771103939746742,-0.34604891204004307,-0.4924593002089325,0.1610918196196867,-0.13223904758902572,0.06514981058379653,-0.05952522399008046,-0.33462031276606846,-0.16235286886837394,-0.04874760881342327,-0.06152856029120784,-0.04987113475132347,-0.05894134370640362,-0.07211397259625299,1
org.apache.xalan.lib.ExsltDatetime,45,1,0,3,86,990,0,3,37,1.022727273,1528,0,0,0,0.172222222,0,0,32.75555556,10,1.6,0.0005236710562551795,0.18189856743163402,0.0010062702815824371,0.02133692902619582,0.10113956441154484,-0.48248814099369874,-0.05761762370578251,-0.32589041370876914,0.08272564777314069,-0.03554983852923414,-0.2229481480436178,0.23284635670651854,-0.08916110850921995,0.255829155243265,0.3944738550058276,-0.01672985782114407,-0.09851654162273735,0.07830347545724997,0.12680609188894604,0.1077784943748,-0.09303194147036832,-0.2563338704548954,-0.061565634817940834,-0.045011801768831725,-0.08996540171096143,0.2028001210772481,-0.028389062833867964,-0.2792776525799943,0.02263660333603225,0.11904499158754944,0.0735642172842626,-0.027547185957962322,1
org.apache.xalan.lib.ExsltDynamic,7,2,0,16,43,21,1,15,7,1.166666667,682,0,0,0.25,0.642857143,0,0,96.28571429,1,0.8571,0.0016846958528440085,0.35874598861701756,0.000898477160719564,-0.10030557497014572,0.17586292820831562,-0.4653765258468051,-0.23720853448377066,-0.10712612664335996,-0.020915387171779647,0.03833006801180243,-0.08322926345975784,-0.18791387475028898,-0.17847129439234066,0.22613555843452088,0.026470715586287056,0.03831542455803858,-0.08993941976238533,0.054533009767805084,-0.15853550907490305,-0.40755704848766244,-0.24604894725247486,-0.16731160040474852,-0.2191029472033467,0.03145467911070496,-0.08554938719536637,-0.17015327014370663,-0.06531144951913359,0.049279822693645295,0.13375475896122574,-0.057449318998718954,0.11224208403660098,0.010203748680213722,0
org.apache.xalan.lib.ExsltMath,20,2,0,2,48,188,0,2,19,0.947368421,312,1,0,0.1,0.25,0,0,14.25,10,2.15,0.00026614074315753697,0.06909782879919307,0.0003414865908954327,0.00523300052284016,0.06125036959960193,-0.06308232704924843,-0.16052726886086136,-0.03685644268470774,-0.00686197184306013,0.0022004144848521163,0.043289824688387525,0.028142068562288562,-0.11155986593785917,0.2039730401990334,-0.013567147322819805,0.08076008337661444,-0.11332068404279708,0.10002820063918073,0.004697208889140184,-0.41210377092746825,-0.5456388371972363,-0.1134318159789561,-0.25546642918884704,0.09938265144382384,-0.16679491351456344,-0.19163044519432357,0.28499729503146976,-0.24229709520392398,-0.20836819164015655,-0.2631549344144107,-0.02326646946541483,0.027462050277566707,0
org.apache.xalan.lib.ExsltSets,7,2,0,4,23,21,1,3,7,2,258,0,0,0.25,0.5,0,0,35.85714286,6,3.5714,0.0003874932035007404,0.07207683539786731,0.00019201321954776822,-0.005088029493883621,0.047639840237794204,0.018120568486667297,-0.19052327137219083,-0.04085109858078656,0.0027176159570794787,-0.015837997524610035,0.1754804139682511,0.10611153541128679,-0.06428127338978025,0.16061668900659826,0.048054596992917004,0.0896291757722537,-0.11699426862061316,0.13164854986874722,0.031030199780333542,-0.3648506212687082,-0.44789028032165185,-0.22018770081287173,-0.35523968419941004,0.04649851382473288,-0.18856395859415848,-0.16710023273628521,0.18771538398779558,-0.14123549875739022,-0.3772834468214714,-0.25096360775347465,-0.06459243797746772,0.030408840887702564,0
org.apache.xalan.lib.ExsltStrings,10,2,0,3,37,45,0,3,10,2,341,0,0,0.181818182,0.275,0,0,33.1,5,2.6,0.0008474776197626165,0.10574047751185921,0.0004501467024278452,-0.014165625350007888,0.09383250170504975,-0.06676977383375844,-0.13599940654644382,-0.004194891894759367,-0.0444640787735418,0.007509403422179476,0.17895143641536557,0.07282716256536614,-0.09219415827709511,0.17015341487465935,-0.04367197570414555,0.0486665207586618,-0.003321819931030033,0.13153533960909145,-0.10279013225331038,-0.48680454685887425,-0.40944334704270696,-0.009596182649464697,-0.24841649899902124,0.12444090742272075,0.06214397859321716,-0.07018409968555438,0.4115005295972848,-0.21613138285897923,-0.23490606575137596,-0.16890512679193023,-0.22515466230693978,0.0820112818354416,0
org.apache.xalan.lib.Extensions,11,1,0,13,52,55,1,12,9,2,304,0,0,0,0.212121212,0,0,26.63636364,5,1.8182,0.0008062062302843717,0.1950317183453373,0.001075812400591207,0.026218875042547305,0.08742021243939792,-0.2470514882664638,-0.17576739616363599,-0.22665166337953963,0.016396016954696776,0.003243485861644983,-0.07074619579371735,0.05060032674497541,-0.17462237770813938,0.3195484711080659,0.22915290226719764,0.04641566299266249,-0.06916214827059802,0.14600952141015724,0.0877877897110981,-0.2276984194633187,-0.5006701405978217,-0.18980065937014534,-0.22939870562351622,0.0009433861142609002,-0.1954221212876841,-0.08334452238074448,0.04377393630011678,-0.341607654900912,-0.01226728955452916,0.09923637744062773,-0.037308738731469004,-0.12289726797489971,1
org.apache.xalan.lib.NodeInfo,9,1,0,3,20,36,0,3,9,2,204,0,0,0,0.333333333,0,0,21.66666667,4,2.6667,0.0019685174845262498,0.20543230470400559,-0.0014536077858663529,-0.08698497749325607,0.30276018359724227,-0.11599921528065804,-0.23446797137256312,-0.03971957646249068,-0.04183264615590781,0.06334030246678873,-0.1189604999822162,-0.263219786473251,-0.18436522566268937,0.20154184918935314,0.06615508235112091,0.1667764644345378,0.09921731747412894,-0.19534671848719956,-0.08904422861434565,-0.15201798698248475,-0.22299189708116937,0.526646864734591,0.23042875860677678,0.005613489279354986,0.04467742382990518,-0.33546737478108135,0.00975230097429165,0.032120259520975455,-0.0051216029261518334,-0.12739788877286684,-0.028025848241944703,0.024430994278628732,1
org.apache.xalan.lib.ObjectFactory,12,1,0,3,44,64,1,2,0,0.981818182,586,1,0,0,0.318181818,0,0,47.41666667,8,1.8333,0.0002871173683664328,0.09738110620619539,0.0007452435430399296,0.10960198842249434,0.003415834409108425,0.04616731359442233,-0.13723420449112728,-0.1977027528165498,0.07726169596876492,-0.04856708780055572,0.14632924949102108,-0.18537014685524023,-0.11508270698420073,0.16823657779643766,0.23025921581070222,0.10002162504232517,-0.008057295393011933,0.0908929306092711,-0.03745050674117941,-0.41584650261949707,-0.5488333001934612,-0.24796011946739285,-0.24100505875681805,0.03761220713699171,-0.1732803934168457,-0.22050240992279008,-0.18196073515630787,-0.08932785299827206,0.10457754956028842,-0.04400883754038346,-0.0348322602645575,-0.10529280510874649,0
org.apache.xalan.lib.PipeDocument,3,1,0,10,47,3,0,10,3,2,271,0,0,0,0.466666667,0,0,89.33333333,1,0.6667,0.005045652938771621,0.30169770321669187,-0.004374598533966934,-0.371488947746881,-0.014801709922454264,-0.06507557957733902,-0.04447842890513002,-0.18315438382017565,-0.16078707933053749,0.10349632788462511,0.21879750602251322,-0.20168393676068883,0.01437589686944997,-0.04888469260900547,-0.005361654883502158,0.07101230299676681,-0.14338749656902788,0.05363882455034116,-0.019893857475991792,-0.09813776576050849,0.25251078516254244,-0.1958636379306423,-0.1235182942645924,-0.029072097449522705,-0.37829095468262314,-0.4440206121076812,0.012511676946559086,-0.060798397965501516,0.0006463245755832583,0.2853691294291901,-0.14132231617198066,0.03101740588008077,0
org.apache.xalan.lib.Redirect,7,1,0,12,45,1,0,12,4,0.75,499,0.5,0,0,0.571428571,0,0,69.71428571,7,1.7143,0.0032589255218517313,0.39294215377146724,-7.529640054503854e-05,-0.44234158736914686,-0.00021353328017686285,-0.2664155054543932,-0.02026537672752885,-0.30816102749952395,-0.09283150820921389,0.07697293240285262,0.22595355775074208,-0.40490735091847835,0.027563791941911137,-0.11837707732662898,-0.012558605015183482,0.00010589420477540957,-0.11332158397818681,0.04745004657455005,-0.007821642901529745,-0.04223691906434969,0.07507228603893018,-0.2427535799023777,0.06012435824170278,-0.04605895668733832,-0.21589062010546536,-0.12891544881542713,0.09888147209510761,0.030091437477066805,0.24097544732473292,0.12066135312279248,-0.057687508555681694,0.04453491486109413,0
org.apache.xalan.lib.SecuritySupport,11,1,1,2,20,53,2,1,0,0.9,90,1,0,0,0.4,0,0,7.090909091,2,0.9091,8.812835595133722e-05,0.03225841310100052,0.00022036849495779933,0.007948374582632279,0.027967703973433806,-0.08395594595279919,-0.09335366482258817,-0.12971414063032294,0.011688379983692074,4.493117501598779e-05,-0.04570247066682398,0.029135324977520204,-0.1324749792027035,0.24238625715036935,0.18976479050714776,0.06140163413544207,-0.07059086408842218,0.13115603492225808,0.081640259281324,-0.23402605620516864,-0.5341441099990302,-0.20224780704238976,-0.19664903935534583,0.025853695323861895,-0.23860582128172236,-0.049139086636315686,0.06602437075813164,-0.520599438300826,0.04924012668007892,0.10945452422007178,-0.060066915323787315,-0.2108411294572102,0
org.apache.xalan.lib.SecuritySupport12,9,2,0,9,23,36,9,9,0,2,82,0,0,0.529411765,0.444444444,0,0,8.111111111,1,0.8889,3.016462374100876e-05,0.015684101237753448,0.00015747715472209847,0.03206565696488466,0.0010219369397443231,0.015166779018393032,-0.07005122044942153,-0.10795464277644475,0.04617816958592627,-0.030269469214334245,0.08820554914945014,-0.13216540587672954,-0.0746858510629197,0.11861356285635691,0.1809429326102739,0.1165378491375027,-0.008939407463544661,0.054485049410910515,-0.05342760718705678,-0.41161732919918825,-0.554757395679864,-0.2800123271448085,-0.16483021930744354,0.10532282768095196,-0.2250438026004573,-0.20325348179676792,-0.1827534077561183,-0.25481344530255123,0.23829190950760018,-0.004226053408216246,-0.016767470810085082,-0.20135616419212335,0
org.apache.xalan.lib.sql.ConnectionPool,14,1,0,4,14,91,4,0,14,2,14,0,0,0,0.273809524,0,0,0,1,1,0.0005213422573113997,0.07214315561819631,-4.2453557260899516e-05,-0.031027773920257355,0.1448649522335885,0.0645550685447334,-0.3045664309840578,0.12151030636303992,0.03685845971249335,-0.008650059303934393,-0.04715402196776102,-0.06108910871536901,-0.009050502120755791,-0.08808007863168432,0.18089573364555264,0.09275694943346424,0.028669732416743268,0.020278872298546562,0.1850491711766209,0.18359475419060517,-0.40281040808710616,0.08010877430761891,-0.06851633637821851,-0.16003226053246494,-0.2468221980981588,-0.2947862418841488,-0.08055956062788387,0.26116114217313874,0.362863907757763,-0.19186625432633575,0.16406790916109393,-0.3442668698076149,0
org.apache.xalan.lib.sql.ConnectionPoolManager,6,1,0,3,16,0,1,2,5,0.3,69,0,0,0,0.6,0,0,10.16666667,3,1.3333,0.0008535954782452137,0.12631382552736103,4.0869475302103866e-05,-0.1739126641808299,0.035042620346850795,-0.013363705926813388,-0.2208981444374173,0.059198833926620086,0.06123420564842012,-0.035291680864867864,0.08457955957724207,-0.11830883620281675,-0.018552211327916547,-0.01381431299599062,0.07402609470425908,0.10785006600334464,-0.20475846695326091,0.015883743515899298,0.10257638932523179,-0.0938734583075565,-0.4342142478213498,0.14135129578344652,-0.059391779673893946,-0.08535326895152281,-0.24596947358906415,-0.46395743105908205,-0.058586519395365876,0.36441155782420104,0.18465627586979166,-0.24032398260297255,0.22246365716138378,-0.14873655909338576,1
org.apache.xalan.lib.sql.DTMDocument,96,4,2,15,197,0,2,13,66,0.919838057,2568,1,2,0.497354497,0.180871212,1,26,25.61458333,11,2.0938,0.0020603277657582843,0.12262087581557236,-0.0018371008726242078,-0.08349730647492452,0.48001423389491665,0.08480249423685672,-0.45964163309282513,0.28453610772554666,0.09037674035291186,-0.053032536125109594,-0.0446150090319613,0.07369906159903197,0.2017054771729058,-0.2980184607122282,0.2340087178762812,-0.006353030995386237,0.12236980227563643,-0.07105763578807518,-0.20764177918007548,-0.15446655293564782,0.01837235088559086,0.1870697483105833,0.24198643313681498,0.0039076204952479005,-0.08790292801730404,0.012991993333394914,0.04325614955521637,0.02279602696145204,0.11488939144758752,0.14832852278163888,0.07607572810807452,-0.11518037600216363,1
